Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 77,current eyeGaze_left: Position (-0.01172501, 1.112966, 0.1238064), Orientation(0.1446213, -0.09285653, -0.03609354, 0.984459), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 91,current eyeGaze_left: Position (-0.01168046, 1.112972, 0.1237896), Orientation(0.1445728, -0.09288824, -0.03622527, 0.9844583), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 104,current eyeGaze_left: Position (-0.01168046, 1.112972, 0.1237896), Orientation(0.1445728, -0.09288824, -0.03622527, 0.9844583), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 119,current eyeGaze_left: Position (-0.01168046, 1.112972, 0.1237896), Orientation(0.1445728, -0.09288824, -0.03622527, 0.9844583), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 132,current eyeGaze_left: Position (-0.01164116, 1.112965, 0.1237578), Orientation(0.1458473, -0.09285963, -0.03622035, 0.9842732), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 147,current eyeGaze_left: Position (-0.01164116, 1.112965, 0.1237578), Orientation(0.1458473, -0.09285963, -0.03622035, 0.9842732), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 161,current eyeGaze_left: Position (-0.01159831, 1.112971, 0.123737), Orientation(0.1442959, -0.09300119, -0.03640433, 0.9844818), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 174,current eyeGaze_left: Position (-0.01159831, 1.112971, 0.123737), Orientation(0.1442959, -0.09300119, -0.03640433, 0.9844818), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 189,current eyeGaze_left: Position (-0.01154752, 1.112981, 0.1237203), Orientation(0.1435998, -0.09320714, -0.03662478, 0.9845559), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 202,current eyeGaze_left: Position (-0.01154752, 1.112981, 0.1237203), Orientation(0.1435998, -0.09320714, -0.03662478, 0.9845559), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 217,current eyeGaze_left: Position (-0.01154752, 1.112981, 0.1237203), Orientation(0.1435998, -0.09320714, -0.03662478, 0.9845559), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 230,current eyeGaze_left: Position (-0.0114796, 1.112965, 0.1237133), Orientation(0.1429156, -0.09325552, -0.03677242, 0.9846454), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 244,current eyeGaze_left: Position (-0.0114796, 1.112965, 0.1237133), Orientation(0.1429156, -0.09325552, -0.03677242, 0.9846454), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 258,current eyeGaze_left: Position (-0.01142132, 1.112976, 0.1236896), Orientation(0.1334069, -0.04453217, -0.0315763, 0.9895567), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 272,current eyeGaze_left: Position (-0.01142132, 1.112976, 0.1236896), Orientation(0.1334069, -0.04453217, -0.0315763, 0.9895567), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 287,current eyeGaze_left: Position (-0.01142132, 1.112976, 0.1236896), Orientation(0.1334069, -0.04453217, -0.0315763, 0.9895567), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 300,current eyeGaze_left: Position (-0.01138742, 1.112993, 0.1236605), Orientation(0.130503, -0.02657854, -0.02962561, 0.9906487), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 313,current eyeGaze_left: Position (-0.01138742, 1.112993, 0.1236605), Orientation(0.130503, -0.02657854, -0.02962561, 0.9906487), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 327,current eyeGaze_left: Position (-0.01142544, 1.112994, 0.123606), Orientation(0.1305333, -0.02508824, -0.02936873, 0.9906912), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 341,current eyeGaze_left: Position (-0.01142544, 1.112994, 0.123606), Orientation(0.1305333, -0.02508824, -0.02936873, 0.9906912), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 355,current eyeGaze_left: Position (-0.01142544, 1.112994, 0.123606), Orientation(0.1305333, -0.02508824, -0.02936873, 0.9906912), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 369,current eyeGaze_left: Position (-0.01148838, 1.112985, 0.1235842), Orientation(0.1304942, -0.02358531, -0.02904452, 0.990743), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 384,current eyeGaze_left: Position (-0.01148838, 1.112985, 0.1235842), Orientation(0.1304942, -0.02358531, -0.02904452, 0.990743), Confidence: 0.5

Timestamp: 11/24/2024 4:38:22 PM, Millisecond: 397,current eyeGaze_left: Position (-0.01158911, 1.112979, 0.1235826), Orientation(0.1309078, -0.02300792, -0.02883896, 0.990708), Confidence: 0.5

