Timestamp: 11/2/2024 10:20:45 PM, Millisecond: 856,current eyeGaze_left: Position (0.03428677, 0.9930242, 0.3000622), Orientation(0.2048091, -0.01510114, -0.06540525, 0.9764975), Confidence: 0.5
Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 120,current eyeGaze_left: Position (0.03425986, 0.9932463, 0.3001403), Orientation(0.2073081, -0.01190958, -0.0643849, 0.976082), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 133,current eyeGaze_left: Position (0.03425436, 0.9932665, 0.3001156), Orientation(0.2062436, -0.01202267, -0.06437988, 0.9763064), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 147,current eyeGaze_left: Position (0.03425436, 0.9932665, 0.3001156), Orientation(0.2062436, -0.01202267, -0.06437988, 0.9763064), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 161,current eyeGaze_left: Position (0.0341616, 0.993297, 0.3000512), Orientation(0.2059786, -0.01532878, -0.06499238, 0.9762755), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 175,current eyeGaze_left: Position (0.0341616, 0.993297, 0.3000512), Orientation(0.2059786, -0.01532878, -0.06499238, 0.9762755), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 190,current eyeGaze_left: Position (0.0341616, 0.993297, 0.3000512), Orientation(0.2059786, -0.01532878, -0.06499238, 0.9762755), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 203,current eyeGaze_left: Position (0.03415173, 0.9933136, 0.3000391), Orientation(0.1929386, -0.0211983, -0.06584591, 0.9787695), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 217,current eyeGaze_left: Position (0.03415173, 0.9933136, 0.3000391), Orientation(0.1929386, -0.0211983, -0.06584591, 0.9787695), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 232,current eyeGaze_left: Position (0.03418463, 0.9933529, 0.300054), Orientation(0.1928023, -0.02449124, -0.06630677, 0.9786884), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 245,current eyeGaze_left: Position (0.03418463, 0.9933529, 0.300054), Orientation(0.1928023, -0.02449124, -0.06630677, 0.9786884), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 259,current eyeGaze_left: Position (0.03427118, 0.9933698, 0.3000904), Orientation(0.1946521, -0.02314972, -0.06605795, 0.9783716), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 273,current eyeGaze_left: Position (0.03427118, 0.9933698, 0.3000904), Orientation(0.1946521, -0.02314972, -0.06605795, 0.9783716), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 287,current eyeGaze_left: Position (0.03427118, 0.9933698, 0.3000904), Orientation(0.1946521, -0.02314972, -0.06605795, 0.9783716), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 301,current eyeGaze_left: Position (0.03423688, 0.9933431, 0.3001483), Orientation(0.1946479, -0.02357203, -0.06609575, 0.9783599), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 315,current eyeGaze_left: Position (0.03423688, 0.9933431, 0.3001483), Orientation(0.1946479, -0.02357203, -0.06609575, 0.9783599), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 329,current eyeGaze_left: Position (0.03418919, 0.9933088, 0.300156), Orientation(0.1952656, -0.02334659, -0.06601837, 0.9782473), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 343,current eyeGaze_left: Position (0.03418919, 0.9933088, 0.300156), Orientation(0.1952656, -0.02334659, -0.06601837, 0.9782473), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 357,current eyeGaze_left: Position (0.0341256, 0.9932855, 0.3001154), Orientation(0.1952066, -0.02333858, -0.0659605, 0.9782632), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 371,current eyeGaze_left: Position (0.0341256, 0.9932855, 0.3001154), Orientation(0.1952066, -0.02333858, -0.0659605, 0.9782632), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 385,current eyeGaze_left: Position (0.0341256, 0.9932855, 0.3001154), Orientation(0.1952066, -0.02333858, -0.0659605, 0.9782632), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 399,current eyeGaze_left: Position (0.03415573, 0.9933112, 0.3001034), Orientation(0.1954257, -0.02071538, -0.06569088, 0.9782967), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 413,current eyeGaze_left: Position (0.03415573, 0.9933112, 0.3001034), Orientation(0.1954257, -0.02071538, -0.06569088, 0.9782967), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 427,current eyeGaze_left: Position (0.03420499, 0.993343, 0.3000879), Orientation(0.1955605, -0.0187414, -0.06558623, 0.9783167), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 440,current eyeGaze_left: Position (0.03420499, 0.993343, 0.3000879), Orientation(0.1955605, -0.0187414, -0.06558623, 0.9783167), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 455,current eyeGaze_left: Position (0.03420499, 0.993343, 0.3000879), Orientation(0.1955605, -0.0187414, -0.06558623, 0.9783167), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 468,current eyeGaze_left: Position (0.03427962, 0.9933658, 0.3000528), Orientation(0.1923506, 0.001661561, -0.06252395, 0.9793311), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 481,current eyeGaze_left: Position (0.03427962, 0.9933658, 0.3000528), Orientation(0.1923506, 0.001661561, -0.06252395, 0.9793311), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 496,current eyeGaze_left: Position (0.03426388, 0.9933974, 0.3000275), Orientation(0.1776226, 0.002836168, -0.06207246, 0.9821351), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 509,current eyeGaze_left: Position (0.03426388, 0.9933974, 0.3000275), Orientation(0.1776226, 0.002836168, -0.06207246, 0.9821351), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 523,current eyeGaze_left: Position (0.03426388, 0.9933974, 0.3000275), Orientation(0.1776226, 0.002836168, -0.06207246, 0.9821351), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 537,current eyeGaze_left: Position (0.03419902, 0.993433, 0.2999903), Orientation(0.1782665, 0.01239481, -0.06069854, 0.9820302), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 551,current eyeGaze_left: Position (0.03419902, 0.993433, 0.2999903), Orientation(0.1782665, 0.01239481, -0.06069854, 0.9820302), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 565,current eyeGaze_left: Position (0.03409934, 0.993449, 0.2999206), Orientation(0.2011395, 0.01106001, -0.0613779, 0.9775753), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 578,current eyeGaze_left: Position (0.03409934, 0.993449, 0.2999206), Orientation(0.2011395, 0.01106001, -0.0613779, 0.9775753), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 593,current eyeGaze_left: Position (0.03410323, 0.9934549, 0.2999408), Orientation(0.2000904, -0.005040378, -0.06381405, 0.9776841), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 606,current eyeGaze_left: Position (0.03410323, 0.9934549, 0.2999408), Orientation(0.2000904, -0.005040378, -0.06381405, 0.9776841), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 620,current eyeGaze_left: Position (0.03410323, 0.9934549, 0.2999408), Orientation(0.2000904, -0.005040378, -0.06381405, 0.9776841), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 633,current eyeGaze_left: Position (0.03414028, 0.9934424, 0.2999834), Orientation(0.1997269, -0.01027676, -0.06460676, 0.9776654), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 648,current eyeGaze_left: Position (0.03414028, 0.9934424, 0.2999834), Orientation(0.1997269, -0.01027676, -0.06460676, 0.9776654), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 662,current eyeGaze_left: Position (0.0342452, 0.9934292, 0.3000445), Orientation(0.2064331, -0.01103537, -0.06485448, 0.9762467), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 676,current eyeGaze_left: Position (0.0342452, 0.9934292, 0.3000445), Orientation(0.2064331, -0.01103537, -0.06485448, 0.9762467), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 690,current eyeGaze_left: Position (0.0342452, 0.9934292, 0.3000445), Orientation(0.2064331, -0.01103537, -0.06485448, 0.9762467), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 703,current eyeGaze_left: Position (0.03424923, 0.9934435, 0.3001055), Orientation(0.2101782, -0.01122518, -0.0648829, 0.9754432), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 718,current eyeGaze_left: Position (0.03424923, 0.9934435, 0.3001055), Orientation(0.2101782, -0.01122518, -0.0648829, 0.9754432), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 731,current eyeGaze_left: Position (0.03420747, 0.9934657, 0.3001257), Orientation(0.2090548, -0.006777565, -0.06408554, 0.9757783), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 745,current eyeGaze_left: Position (0.03420747, 0.9934657, 0.3001257), Orientation(0.2090548, -0.006777565, -0.06408554, 0.9757783), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 760,current eyeGaze_left: Position (0.03409239, 0.9934896, 0.3000788), Orientation(0.2090952, -0.006634892, -0.06399508, 0.9757765), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 773,current eyeGaze_left: Position (0.03409239, 0.9934896, 0.3000788), Orientation(0.2090952, -0.006634892, -0.06399508, 0.9757765), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 801,current eyeGaze_left: Position (0.0340691, 0.9934958, 0.300082), Orientation(0.2086251, -0.008132935, -0.06422076, 0.975851), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 812,current eyeGaze_left: Position (0.0340691, 0.9934958, 0.300082), Orientation(0.2086251, -0.008132935, -0.06422076, 0.975851), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 826,current eyeGaze_left: Position (0.03409276, 0.9935005, 0.3000891), Orientation(0.2084182, -0.008909497, -0.06430937, 0.9758826), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 840,current eyeGaze_left: Position (0.03409276, 0.9935005, 0.3000891), Orientation(0.2084182, -0.008909497, -0.06430937, 0.9758826), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 855,current eyeGaze_left: Position (0.03409276, 0.9935005, 0.3000891), Orientation(0.2084182, -0.008909497, -0.06430937, 0.9758826), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 868,current eyeGaze_left: Position (0.03416708, 0.9935068, 0.3000959), Orientation(0.2086502, -0.009083352, -0.06428342, 0.9758331), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 882,current eyeGaze_left: Position (0.03416708, 0.9935068, 0.3000959), Orientation(0.2086502, -0.009083352, -0.06428342, 0.9758331), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 897,current eyeGaze_left: Position (0.03416799, 0.9935278, 0.3000947), Orientation(0.2088771, -0.009442356, -0.0643468, 0.9757769), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 912,current eyeGaze_left: Position (0.03416799, 0.9935278, 0.3000947), Orientation(0.2088771, -0.009442356, -0.0643468, 0.9757769), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 925,current eyeGaze_left: Position (0.03412664, 0.9935336, 0.3000416), Orientation(0.2088175, -0.009680224, -0.06451163, 0.9757766), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 939,current eyeGaze_left: Position (0.03412664, 0.9935336, 0.3000416), Orientation(0.2088175, -0.009680224, -0.06451163, 0.9757766), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 953,current eyeGaze_left: Position (0.03412664, 0.9935336, 0.3000416), Orientation(0.2088175, -0.009680224, -0.06451163, 0.9757766), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 967,current eyeGaze_left: Position (0.03403163, 0.9935335, 0.2999347), Orientation(0.2019324, -0.009050903, -0.06440531, 0.9772376), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 981,current eyeGaze_left: Position (0.03403163, 0.9935335, 0.2999347), Orientation(0.2019324, -0.009050903, -0.06440531, 0.9772376), Confidence: 0.5

Timestamp: 11/2/2024 10:20:46 PM, Millisecond: 995,current eyeGaze_left: Position (0.0340367, 0.9935552, 0.299959), Orientation(0.1991966, 0.03755835, -0.0572007, 0.9775674), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 9,current eyeGaze_left: Position (0.0340367, 0.9935552, 0.299959), Orientation(0.1991966, 0.03755835, -0.0572007, 0.9775674), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 23,current eyeGaze_left: Position (0.0340367, 0.9935552, 0.299959), Orientation(0.1991966, 0.03755835, -0.0572007, 0.9775674), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 37,current eyeGaze_left: Position (0.03404782, 0.9935527, 0.3000384), Orientation(0.1913596, 0.03810034, -0.05684863, 0.9791313), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 52,current eyeGaze_left: Position (0.03404782, 0.9935527, 0.3000384), Orientation(0.1913596, 0.03810034, -0.05684863, 0.9791313), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 65,current eyeGaze_left: Position (0.03408039, 0.9934946, 0.3001397), Orientation(0.1822256, 0.02572219, -0.05850672, 0.9811776), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 79,current eyeGaze_left: Position (0.03408039, 0.9934946, 0.3001397), Orientation(0.1822256, 0.02572219, -0.05850672, 0.9811776), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 93,current eyeGaze_left: Position (0.03401944, 0.9934314, 0.3001747), Orientation(0.1737531, -0.02135053, -0.06526232, 0.9823924), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 107,current eyeGaze_left: Position (0.03401944, 0.9934314, 0.3001747), Orientation(0.1737531, -0.02135053, -0.06526232, 0.9823924), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 121,current eyeGaze_left: Position (0.03401944, 0.9934314, 0.3001747), Orientation(0.1737531, -0.02135053, -0.06526232, 0.9823924), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 135,current eyeGaze_left: Position (0.03396316, 0.9933829, 0.3001636), Orientation(0.1729463, -0.02254512, -0.06527643, 0.9825073), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 149,current eyeGaze_left: Position (0.03396316, 0.9933829, 0.3001636), Orientation(0.1729463, -0.02254512, -0.06527643, 0.9825073), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 163,current eyeGaze_left: Position (0.03391289, 0.9934086, 0.3001059), Orientation(0.163748, -0.04407487, -0.06827367, 0.9831493), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 177,current eyeGaze_left: Position (0.03391289, 0.9934086, 0.3001059), Orientation(0.163748, -0.04407487, -0.06827367, 0.9831493), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 191,current eyeGaze_left: Position (0.03391289, 0.9934086, 0.3001059), Orientation(0.163748, -0.04407487, -0.06827367, 0.9831493), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 204,current eyeGaze_left: Position (0.03392233, 0.9934395, 0.3000963), Orientation(0.1495956, -0.05176957, -0.06916639, 0.9849655), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 219,current eyeGaze_left: Position (0.03392233, 0.9934395, 0.3000963), Orientation(0.1495956, -0.05176957, -0.06916639, 0.9849655), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 232,current eyeGaze_left: Position (0.03393673, 0.993454, 0.3000789), Orientation(0.1471679, -0.05248436, -0.06915279, 0.9852944), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 246,current eyeGaze_left: Position (0.03393673, 0.993454, 0.3000789), Orientation(0.1471679, -0.05248436, -0.06915279, 0.9852944), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 261,current eyeGaze_left: Position (0.03395704, 0.9934325, 0.3000827), Orientation(0.1453894, -0.05383386, -0.0692169, 0.9854811), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 274,current eyeGaze_left: Position (0.03395704, 0.9934325, 0.3000827), Orientation(0.1453894, -0.05383386, -0.0692169, 0.9854811), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 288,current eyeGaze_left: Position (0.03395704, 0.9934325, 0.3000827), Orientation(0.1453894, -0.05383386, -0.0692169, 0.9854811), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 302,current eyeGaze_left: Position (0.03393407, 0.9933825, 0.3000726), Orientation(0.1450067, -0.05372218, -0.06928841, 0.9855385), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 316,current eyeGaze_left: Position (0.03393407, 0.9933825, 0.3000726), Orientation(0.1450067, -0.05372218, -0.06928841, 0.9855385), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 330,current eyeGaze_left: Position (0.03392493, 0.9933544, 0.3000494), Orientation(0.1329657, -0.0517893, -0.06876822, 0.9873748), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 344,current eyeGaze_left: Position (0.03392493, 0.9933544, 0.3000494), Orientation(0.1329657, -0.0517893, -0.06876822, 0.9873748), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 357,current eyeGaze_left: Position (0.03392493, 0.9933544, 0.3000494), Orientation(0.1329657, -0.0517893, -0.06876822, 0.9873748), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 371,current eyeGaze_left: Position (0.03390008, 0.9933527, 0.2999891), Orientation(0.1141528, -0.05094064, -0.06815389, 0.9898128), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 386,current eyeGaze_left: Position (0.03390008, 0.9933527, 0.2999891), Orientation(0.1141528, -0.05094064, -0.06815389, 0.9898128), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 399,current eyeGaze_left: Position (0.03393038, 0.9933115, 0.3000165), Orientation(0.1092446, -0.05733998, -0.06901902, 0.9899566), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 414,current eyeGaze_left: Position (0.03393038, 0.9933115, 0.3000165), Orientation(0.1092446, -0.05733998, -0.06901902, 0.9899566), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 428,current eyeGaze_left: Position (0.03397981, 0.9933022, 0.3000747), Orientation(0.1087271, -0.05761607, -0.06909212, 0.9899926), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 440,current eyeGaze_left: Position (0.03397981, 0.9933022, 0.3000747), Orientation(0.1087271, -0.05761607, -0.06909212, 0.9899926), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 455,current eyeGaze_left: Position (0.03397981, 0.9933022, 0.3000747), Orientation(0.1087271, -0.05761607, -0.06909212, 0.9899926), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 469,current eyeGaze_left: Position (0.03410775, 0.9932957, 0.3001571), Orientation(0.10847, -0.05820183, -0.06914758, 0.9899825), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 483,current eyeGaze_left: Position (0.03410775, 0.9932957, 0.3001571), Orientation(0.10847, -0.05820183, -0.06914758, 0.9899825), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 497,current eyeGaze_left: Position (0.03410535, 0.9932986, 0.3001906), Orientation(0.1079309, -0.06230536, -0.06967123, 0.989755), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 511,current eyeGaze_left: Position (0.03410535, 0.9932986, 0.3001906), Orientation(0.1079309, -0.06230536, -0.06967123, 0.989755), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 525,current eyeGaze_left: Position (0.03405902, 0.993331, 0.3001628), Orientation(0.09451779, -0.08805227, -0.07306869, 0.9889258), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 539,current eyeGaze_left: Position (0.03405902, 0.993331, 0.3001628), Orientation(0.09451779, -0.08805227, -0.07306869, 0.9889258), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 553,current eyeGaze_left: Position (0.03405902, 0.993331, 0.3001628), Orientation(0.09451779, -0.08805227, -0.07306869, 0.9889258), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 567,current eyeGaze_left: Position (0.03395405, 0.993344, 0.3000938), Orientation(0.0891324, -0.09205047, -0.07348359, 0.9890311), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 580,current eyeGaze_left: Position (0.03395405, 0.993344, 0.3000938), Orientation(0.0891324, -0.09205047, -0.07348359, 0.9890311), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 595,current eyeGaze_left: Position (0.03395112, 0.9933226, 0.3000799), Orientation(0.08865178, -0.09640186, -0.07411988, 0.9886119), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 609,current eyeGaze_left: Position (0.03395112, 0.9933226, 0.3000799), Orientation(0.08865178, -0.09640186, -0.07411988, 0.9886119), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 623,current eyeGaze_left: Position (0.03395112, 0.9933226, 0.3000799), Orientation(0.08865178, -0.09640186, -0.07411988, 0.9886119), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 637,current eyeGaze_left: Position (0.03401729, 0.9933032, 0.3000847), Orientation(0.08699025, -0.09662226, -0.07417481, 0.9887341), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 651,current eyeGaze_left: Position (0.03401729, 0.9933032, 0.3000847), Orientation(0.08699025, -0.09662226, -0.07417481, 0.9887341), Confidence: 0.5

Timestamp: 11/2/2024 10:20:47 PM, Millisecond: 664,current eyeGaze_left: Position (0.03413961, 0.9932904, 0.3001009), Orientation(0.08812074, -0.1007017, -0.07486094, 0.988175), Confidence: 0.5

