Timestamp: 11/24/2024 7:27:58 PM, Millisecond: 968,current eyeGaze_left: Position (-0.0742534, 1.080167, 0.1239562), Orientation(0.08681374, 0.006633446, -0.02668452, 0.995845), Confidence: 0.5
Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 190,current eyeGaze_left: Position (-0.07464194, 1.08043, 0.1244404), Orientation(0.08548692, 0.006249393, -0.02568757, 0.9959886), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 205,current eyeGaze_left: Position (-0.07472563, 1.080377, 0.1244757), Orientation(0.08356778, 0.006538608, -0.02576596, 0.9961475), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 220,current eyeGaze_left: Position (-0.07472563, 1.080377, 0.1244757), Orientation(0.08356778, 0.006538608, -0.02576596, 0.9961475), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 233,current eyeGaze_left: Position (-0.07472563, 1.080377, 0.1244757), Orientation(0.08356778, 0.006538608, -0.02576596, 0.9961475), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 248,current eyeGaze_left: Position (-0.07474595, 1.080345, 0.1245176), Orientation(0.08354262, 0.008171499, -0.02570916, 0.996139), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 261,current eyeGaze_left: Position (-0.07474595, 1.080345, 0.1245176), Orientation(0.08354262, 0.008171499, -0.02570916, 0.996139), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 276,current eyeGaze_left: Position (-0.07474867, 1.080317, 0.1245473), Orientation(0.0834299, 0.006368956, -0.02582585, 0.9961585), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 288,current eyeGaze_left: Position (-0.07474867, 1.080317, 0.1245473), Orientation(0.0834299, 0.006368956, -0.02582585, 0.9961585), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 303,current eyeGaze_left: Position (-0.07476212, 1.080363, 0.1246192), Orientation(0.08892451, 0.003986301, -0.0257863, 0.9956967), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 317,current eyeGaze_left: Position (-0.07476212, 1.080363, 0.1246192), Orientation(0.08892451, 0.003986301, -0.0257863, 0.9956967), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 330,current eyeGaze_left: Position (-0.07476212, 1.080363, 0.1246192), Orientation(0.08892451, 0.003986301, -0.0257863, 0.9956967), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 344,current eyeGaze_left: Position (-0.07476293, 1.080367, 0.1246324), Orientation(0.08272415, -0.003491354, -0.026579, 0.9962119), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 357,current eyeGaze_left: Position (-0.07476293, 1.080367, 0.1246324), Orientation(0.08272415, -0.003491354, -0.026579, 0.9962119), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 372,current eyeGaze_left: Position (-0.07476488, 1.080365, 0.124646), Orientation(0.0826387, -0.005473376, -0.02669086, 0.996207), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 385,current eyeGaze_left: Position (-0.07476488, 1.080365, 0.124646), Orientation(0.0826387, -0.005473376, -0.02669086, 0.996207), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 400,current eyeGaze_left: Position (-0.07476488, 1.080365, 0.124646), Orientation(0.0826387, -0.005473376, -0.02669086, 0.996207), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 413,current eyeGaze_left: Position (-0.07482329, 1.080372, 0.1246477), Orientation(0.08220714, -0.005619938, -0.02666814, 0.9962426), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 427,current eyeGaze_left: Position (-0.07482329, 1.080372, 0.1246477), Orientation(0.08220714, -0.005619938, -0.02666814, 0.9962426), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 441,current eyeGaze_left: Position (-0.0748266, 1.080395, 0.1246414), Orientation(0.0823544, -0.005724447, -0.02667196, 0.9962297), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 455,current eyeGaze_left: Position (-0.0748266, 1.080395, 0.1246414), Orientation(0.0823544, -0.005724447, -0.02667196, 0.9962297), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 469,current eyeGaze_left: Position (-0.07479982, 1.080386, 0.1246316), Orientation(0.07772221, -0.005428041, -0.02672105, 0.9966021), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 483,current eyeGaze_left: Position (-0.07479982, 1.080386, 0.1246316), Orientation(0.07772221, -0.005428041, -0.02672105, 0.9966021), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 497,current eyeGaze_left: Position (-0.07479982, 1.080386, 0.1246316), Orientation(0.07772221, -0.005428041, -0.02672105, 0.9966021), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 510,current eyeGaze_left: Position (-0.07472222, 1.08044, 0.124666), Orientation(0.06202384, -0.003053563, -0.02714273, 0.9977009), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 524,current eyeGaze_left: Position (-0.07472222, 1.08044, 0.124666), Orientation(0.06202384, -0.003053563, -0.02714273, 0.9977009), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 540,current eyeGaze_left: Position (-0.07466176, 1.080466, 0.1246399), Orientation(0.06250709, 0.02092844, -0.02490538, 0.9975142), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 552,current eyeGaze_left: Position (-0.07466176, 1.080466, 0.1246399), Orientation(0.06250709, 0.02092844, -0.02490538, 0.9975142), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 566,current eyeGaze_left: Position (-0.07466176, 1.080466, 0.1246399), Orientation(0.06250709, 0.02092844, -0.02490538, 0.9975142), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 580,current eyeGaze_left: Position (-0.07460426, 1.080435, 0.1246104), Orientation(0.08696473, 0.03171857, -0.02318751, 0.9954363), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 594,current eyeGaze_left: Position (-0.07460426, 1.080435, 0.1246104), Orientation(0.08696473, 0.03171857, -0.02318751, 0.9954363), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 610,current eyeGaze_left: Position (-0.07459232, 1.080321, 0.124573), Orientation(0.08653452, 0.02035928, -0.02444103, 0.9957408), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 622,current eyeGaze_left: Position (-0.07459232, 1.080321, 0.124573), Orientation(0.08653452, 0.02035928, -0.02444103, 0.9957408), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 638,current eyeGaze_left: Position (-0.07459208, 1.080226, 0.1245505), Orientation(0.05762586, -0.003731293, -0.02763346, 0.9979489), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 649,current eyeGaze_left: Position (-0.07459208, 1.080226, 0.1245505), Orientation(0.05762586, -0.003731293, -0.02763346, 0.9979489), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 664,current eyeGaze_left: Position (-0.07459208, 1.080226, 0.1245505), Orientation(0.05762586, -0.003731293, -0.02763346, 0.9979489), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 678,current eyeGaze_left: Position (-0.07461782, 1.080131, 0.1245418), Orientation(0.05754349, -0.003803995, -0.02762667, 0.9979535), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 691,current eyeGaze_left: Position (-0.07461782, 1.080131, 0.1245418), Orientation(0.05754349, -0.003803995, -0.02762667, 0.9979535), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 707,current eyeGaze_left: Position (-0.07466507, 1.080149, 0.1245523), Orientation(0.05931469, 0.001492637, -0.02702653, 0.9978723), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 719,current eyeGaze_left: Position (-0.07466507, 1.080149, 0.1245523), Orientation(0.05931469, 0.001492637, -0.02702653, 0.9978723), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 735,current eyeGaze_left: Position (-0.07466507, 1.080149, 0.1245523), Orientation(0.05931469, 0.001492637, -0.02702653, 0.9978723), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 747,current eyeGaze_left: Position (-0.07470389, 1.080165, 0.1245382), Orientation(0.06788021, 0.001403735, -0.02682363, 0.997332), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 761,current eyeGaze_left: Position (-0.07470389, 1.080165, 0.1245382), Orientation(0.06788021, 0.001403735, -0.02682363, 0.997332), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 776,current eyeGaze_left: Position (-0.07472661, 1.080224, 0.1245098), Orientation(0.07177873, -0.000529943, -0.02687026, 0.9970585), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 789,current eyeGaze_left: Position (-0.07472661, 1.080224, 0.1245098), Orientation(0.07177873, -0.000529943, -0.02687026, 0.9970585), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 805,current eyeGaze_left: Position (-0.07466964, 1.080289, 0.1245026), Orientation(0.07268614, -0.000759634, -0.02675384, 0.9969958), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 817,current eyeGaze_left: Position (-0.07466964, 1.080289, 0.1245026), Orientation(0.07268614, -0.000759634, -0.02675384, 0.9969958), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 831,current eyeGaze_left: Position (-0.07466964, 1.080289, 0.1245026), Orientation(0.07268614, -0.000759634, -0.02675384, 0.9969958), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 845,current eyeGaze_left: Position (-0.07466404, 1.080297, 0.1244743), Orientation(0.07272232, -0.000550182, -0.02673277, 0.9969939), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 858,current eyeGaze_left: Position (-0.07466404, 1.080297, 0.1244743), Orientation(0.07272232, -0.000550182, -0.02673277, 0.9969939), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 875,current eyeGaze_left: Position (-0.07466528, 1.080285, 0.1244412), Orientation(0.0698025, -0.0006206629, -0.02692859, 0.997197), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 886,current eyeGaze_left: Position (-0.07466528, 1.080285, 0.1244412), Orientation(0.0698025, -0.0006206629, -0.02692859, 0.997197), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 901,current eyeGaze_left: Position (-0.07466528, 1.080285, 0.1244412), Orientation(0.0698025, -0.0006206629, -0.02692859, 0.997197), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 914,current eyeGaze_left: Position (-0.07469487, 1.080294, 0.1243734), Orientation(0.06906538, 0.0003809388, -0.02695461, 0.997248), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 929,current eyeGaze_left: Position (-0.07469487, 1.080294, 0.1243734), Orientation(0.06906538, 0.0003809388, -0.02695461, 0.997248), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 944,current eyeGaze_left: Position (-0.0747097, 1.080251, 0.1243335), Orientation(0.06895637, 0.0003923441, -0.02706588, 0.9972524), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 956,current eyeGaze_left: Position (-0.0747097, 1.080251, 0.1243335), Orientation(0.06895637, 0.0003923441, -0.02706588, 0.9972524), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 972,current eyeGaze_left: Position (-0.07472055, 1.080209, 0.1242975), Orientation(0.07202907, 0.0002964525, -0.02697845, 0.9970375), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 984,current eyeGaze_left: Position (-0.07472055, 1.080209, 0.1242975), Orientation(0.07202907, 0.0002964525, -0.02697845, 0.9970375), Confidence: 0.5

Timestamp: 11/24/2024 7:27:59 PM, Millisecond: 999,current eyeGaze_left: Position (-0.07472055, 1.080209, 0.1242975), Orientation(0.07202907, 0.0002964525, -0.02697845, 0.9970375), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 12,current eyeGaze_left: Position (-0.07467124, 1.080222, 0.1243349), Orientation(0.07199541, 0.000788983, -0.02686446, 0.9970428), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 26,current eyeGaze_left: Position (-0.07467124, 1.080222, 0.1243349), Orientation(0.07199541, 0.000788983, -0.02686446, 0.9970428), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 41,current eyeGaze_left: Position (-0.07470142, 1.080203, 0.1242973), Orientation(0.07210384, -0.001192851, -0.02702167, 0.9970303), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 54,current eyeGaze_left: Position (-0.07470142, 1.080203, 0.1242973), Orientation(0.07210384, -0.001192851, -0.02702167, 0.9970303), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 69,current eyeGaze_left: Position (-0.07470142, 1.080203, 0.1242973), Orientation(0.07210384, -0.001192851, -0.02702167, 0.9970303), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 81,current eyeGaze_left: Position (-0.07473475, 1.080184, 0.1242537), Orientation(0.06984904, -0.0001468439, -0.02692748, 0.9971943), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 96,current eyeGaze_left: Position (-0.07473475, 1.080184, 0.1242537), Orientation(0.06984904, -0.0001468439, -0.02692748, 0.9971943), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 110,current eyeGaze_left: Position (-0.07477991, 1.080179, 0.1241541), Orientation(0.07107652, -0.001013022, -0.0269607, 0.997106), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 123,current eyeGaze_left: Position (-0.07477991, 1.080179, 0.1241541), Orientation(0.07107652, -0.001013022, -0.0269607, 0.997106), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 139,current eyeGaze_left: Position (-0.07479139, 1.080146, 0.1240778), Orientation(0.07107665, 7.01205E-05, -0.02675356, 0.997112), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 151,current eyeGaze_left: Position (-0.07479139, 1.080146, 0.1240778), Orientation(0.07107665, 7.01205E-05, -0.02675356, 0.997112), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 167,current eyeGaze_left: Position (-0.07479139, 1.080146, 0.1240778), Orientation(0.07107665, 7.01205E-05, -0.02675356, 0.997112), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 179,current eyeGaze_left: Position (-0.07475986, 1.080104, 0.1240017), Orientation(0.07091299, -0.0008171528, -0.02689299, 0.9971197), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 193,current eyeGaze_left: Position (-0.07475986, 1.080104, 0.1240017), Orientation(0.07091299, -0.0008171528, -0.02689299, 0.9971197), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 208,current eyeGaze_left: Position (-0.07471824, 1.080111, 0.1238905), Orientation(0.07047182, 0.001932701, -0.02702569, 0.9971458), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 221,current eyeGaze_left: Position (-0.07471824, 1.080111, 0.1238905), Orientation(0.07047182, 0.001932701, -0.02702569, 0.9971458), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 237,current eyeGaze_left: Position (-0.07464175, 1.080092, 0.123794), Orientation(0.07012519, -0.000953119, -0.02740086, 0.9971614), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 249,current eyeGaze_left: Position (-0.07464175, 1.080092, 0.123794), Orientation(0.07012519, -0.000953119, -0.02740086, 0.9971614), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 265,current eyeGaze_left: Position (-0.07464175, 1.080092, 0.123794), Orientation(0.07012519, -0.000953119, -0.02740086, 0.9971614), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 277,current eyeGaze_left: Position (-0.07455748, 1.080041, 0.123696), Orientation(0.06870584, 0.001009074, -0.02725216, 0.9972641), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 290,current eyeGaze_left: Position (-0.07455748, 1.080041, 0.123696), Orientation(0.06870584, 0.001009074, -0.02725216, 0.9972641), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 306,current eyeGaze_left: Position (-0.07452416, 1.080009, 0.1236161), Orientation(0.07154071, -0.001004295, -0.02757488, 0.9970559), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 333,current eyeGaze_left: Position (-0.07452416, 1.080009, 0.1236161), Orientation(0.07154071, -0.001004295, -0.02757488, 0.9970559), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 346,current eyeGaze_left: Position (-0.0744821, 1.079924, 0.1235351), Orientation(0.07067911, 9.163987E-05, -0.02749267, 0.9971202), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 359,current eyeGaze_left: Position (-0.0744821, 1.079924, 0.1235351), Orientation(0.07067911, 9.163987E-05, -0.02749267, 0.9971202), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 376,current eyeGaze_left: Position (-0.07446948, 1.079841, 0.1234557), Orientation(0.07126759, -0.0001838735, -0.02759813, 0.9970754), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 387,current eyeGaze_left: Position (-0.07446948, 1.079841, 0.1234557), Orientation(0.07126759, -0.0001838735, -0.02759813, 0.9970754), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 402,current eyeGaze_left: Position (-0.07447548, 1.079772, 0.1233436), Orientation(0.06995616, -1.982175E-05, -0.02762876, 0.9971675), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 415,current eyeGaze_left: Position (-0.07447548, 1.079772, 0.1233436), Orientation(0.06995616, -1.982175E-05, -0.02762876, 0.9971675), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 431,current eyeGaze_left: Position (-0.07447548, 1.079772, 0.1233436), Orientation(0.06995616, -1.982175E-05, -0.02762876, 0.9971675), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 444,current eyeGaze_left: Position (-0.07447165, 1.07975, 0.123265), Orientation(0.07191034, -5.910062E-05, -0.02766314, 0.9970274), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 457,current eyeGaze_left: Position (-0.07447165, 1.07975, 0.123265), Orientation(0.07191034, -5.910062E-05, -0.02766314, 0.9970274), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 471,current eyeGaze_left: Position (-0.07449639, 1.079761, 0.1231895), Orientation(0.06814109, 0.0006654366, -0.02764966, 0.9972923), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 485,current eyeGaze_left: Position (-0.07449639, 1.079761, 0.1231895), Orientation(0.06814109, 0.0006654366, -0.02764966, 0.9972923), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 500,current eyeGaze_left: Position (-0.07449639, 1.079761, 0.1231895), Orientation(0.06814109, 0.0006654366, -0.02764966, 0.9972923), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 513,current eyeGaze_left: Position (-0.07462196, 1.079715, 0.1230921), Orientation(0.07069746, 0.003031187, -0.02712574, 0.9971244), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 528,current eyeGaze_left: Position (-0.07462196, 1.079715, 0.1230921), Orientation(0.07069746, 0.003031187, -0.02712574, 0.9971244), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 541,current eyeGaze_left: Position (-0.07472476, 1.079736, 0.1230397), Orientation(0.07030137, 0.003124085, -0.02696784, 0.9971564), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 555,current eyeGaze_left: Position (-0.07472476, 1.079736, 0.1230397), Orientation(0.07030137, 0.003124085, -0.02696784, 0.9971564), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 571,current eyeGaze_left: Position (-0.07484829, 1.079737, 0.1230133), Orientation(0.07051868, 0.0004397245, -0.02711189, 0.9971418), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 583,current eyeGaze_left: Position (-0.07484829, 1.079737, 0.1230133), Orientation(0.07051868, 0.0004397245, -0.02711189, 0.9971418), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 599,current eyeGaze_left: Position (-0.07484829, 1.079737, 0.1230133), Orientation(0.07051868, 0.0004397245, -0.02711189, 0.9971418), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 610,current eyeGaze_left: Position (-0.07490481, 1.079699, 0.1230496), Orientation(0.07009791, 0.0005944652, -0.02708333, 0.9971722), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 626,current eyeGaze_left: Position (-0.07490481, 1.079699, 0.1230496), Orientation(0.07009791, 0.0005944652, -0.02708333, 0.9971722), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 639,current eyeGaze_left: Position (-0.07501021, 1.07965, 0.123054), Orientation(0.06830221, 0.000799343, -0.0270856, 0.9972966), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 652,current eyeGaze_left: Position (-0.07501021, 1.07965, 0.123054), Orientation(0.06830221, 0.000799343, -0.0270856, 0.9972966), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 668,current eyeGaze_left: Position (-0.07508296, 1.079594, 0.1230671), Orientation(0.06810014, -0.001044541, -0.02712386, 0.9973093), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 680,current eyeGaze_left: Position (-0.07508296, 1.079594, 0.1230671), Orientation(0.06810014, -0.001044541, -0.02712386, 0.9973093), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 695,current eyeGaze_left: Position (-0.07508296, 1.079594, 0.1230671), Orientation(0.06810014, -0.001044541, -0.02712386, 0.9973093), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 722,current eyeGaze_left: Position (-0.07521501, 1.079549, 0.1231335), Orientation(0.06873044, -1.19303E-05, -0.02692375, 0.9972721), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 734,current eyeGaze_left: Position (-0.07521501, 1.079549, 0.1231335), Orientation(0.06873044, -1.19303E-05, -0.02692375, 0.9972721), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 747,current eyeGaze_left: Position (-0.07524358, 1.079539, 0.1231727), Orientation(0.06870279, 4.321878E-05, -0.02691282, 0.9972742), Confidence: 0.5

Timestamp: 11/24/2024 7:28:00 PM, Millisecond: 763,current eyeGaze_left: Position (-0.07524358, 1.079539, 0.1231727), Orientation(0.06870279, 4.321878E-05, -0.02691282, 0.9972742), Confidence: 0.5

