Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 470,current eyeGaze_left: Position (-0.1480558, 0.9906607, 0.2694355), Orientation(0.2275987, -0.06608621, 0.03521077, 0.9708715), Confidence: 0.5
Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 749,current eyeGaze_left: Position (-0.1478082, 0.9907362, 0.2691535), Orientation(0.1730364, -0.06559673, 0.03554893, 0.9820855), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 760,current eyeGaze_left: Position (-0.1478082, 0.9907362, 0.2691535), Orientation(0.1730364, -0.06559673, 0.03554893, 0.9820855), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 774,current eyeGaze_left: Position (-0.1478082, 0.9907362, 0.2691535), Orientation(0.1730364, -0.06559673, 0.03554893, 0.9820855), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 789,current eyeGaze_left: Position (-0.1478706, 0.9907603, 0.2691571), Orientation(0.1731319, -0.06557544, 0.03564036, 0.9820668), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 802,current eyeGaze_left: Position (-0.1478706, 0.9907603, 0.2691571), Orientation(0.1731319, -0.06557544, 0.03564036, 0.9820668), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 816,current eyeGaze_left: Position (-0.1480211, 0.9906676, 0.2691904), Orientation(0.1750932, -0.0647495, 0.03568156, 0.9817723), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 831,current eyeGaze_left: Position (-0.1480211, 0.9906676, 0.2691904), Orientation(0.1750932, -0.0647495, 0.03568156, 0.9817723), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 846,current eyeGaze_left: Position (-0.1481146, 0.9905955, 0.2692138), Orientation(0.1728051, -0.06284937, 0.03596985, 0.9822904), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 859,current eyeGaze_left: Position (-0.1481146, 0.9905955, 0.2692138), Orientation(0.1728051, -0.06284937, 0.03596985, 0.9822904), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 874,current eyeGaze_left: Position (-0.1481146, 0.9905955, 0.2692138), Orientation(0.1728051, -0.06284937, 0.03596985, 0.9822904), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 887,current eyeGaze_left: Position (-0.1481437, 0.990532, 0.2692183), Orientation(0.1720895, -0.06075544, 0.03646038, 0.9825296), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 900,current eyeGaze_left: Position (-0.1481437, 0.990532, 0.2692183), Orientation(0.1720895, -0.06075544, 0.03646038, 0.9825296), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 914,current eyeGaze_left: Position (-0.1481416, 0.9904181, 0.2692366), Orientation(0.1702209, -0.05976043, 0.03679363, 0.9829037), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 928,current eyeGaze_left: Position (-0.1481416, 0.9904181, 0.2692366), Orientation(0.1702209, -0.05976043, 0.03679363, 0.9829037), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 942,current eyeGaze_left: Position (-0.1481416, 0.9904181, 0.2692366), Orientation(0.1702209, -0.05976043, 0.03679363, 0.9829037), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 956,current eyeGaze_left: Position (-0.148253, 0.9903261, 0.2692514), Orientation(0.1700585, -0.05910559, 0.03693369, 0.9829662), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 969,current eyeGaze_left: Position (-0.148253, 0.9903261, 0.2692514), Orientation(0.1700585, -0.05910559, 0.03693369, 0.9829662), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 985,current eyeGaze_left: Position (-0.1484063, 0.9902657, 0.2692468), Orientation(0.1725234, -0.0571787, 0.03740707, 0.9826327), Confidence: 0.5

Timestamp: 11/2/2024 7:42:00 PM, Millisecond: 997,current eyeGaze_left: Position (-0.1484063, 0.9902657, 0.2692468), Orientation(0.1725234, -0.0571787, 0.03740707, 0.9826327), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 11,current eyeGaze_left: Position (-0.1485729, 0.9901768, 0.2692873), Orientation(0.1731973, -0.05524951, 0.03794894, 0.9826037), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 26,current eyeGaze_left: Position (-0.1485729, 0.9901768, 0.2692873), Orientation(0.1731973, -0.05524951, 0.03794894, 0.9826037), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 39,current eyeGaze_left: Position (-0.1485729, 0.9901768, 0.2692873), Orientation(0.1731973, -0.05524951, 0.03794894, 0.9826037), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 54,current eyeGaze_left: Position (-0.1487872, 0.9900981, 0.2692775), Orientation(0.1736621, -0.05568912, 0.03764972, 0.9825084), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 68,current eyeGaze_left: Position (-0.1487872, 0.9900981, 0.2692775), Orientation(0.1736621, -0.05568912, 0.03764972, 0.9825084), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 82,current eyeGaze_left: Position (-0.1489062, 0.9900247, 0.2691949), Orientation(0.1733796, -0.05545161, 0.03755775, 0.9825752), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 94,current eyeGaze_left: Position (-0.1489062, 0.9900247, 0.2691949), Orientation(0.1733796, -0.05545161, 0.03755775, 0.9825752), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 109,current eyeGaze_left: Position (-0.148797, 0.989992, 0.2691265), Orientation(0.1548348, -0.06056751, 0.03705496, 0.9853855), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 124,current eyeGaze_left: Position (-0.148797, 0.989992, 0.2691265), Orientation(0.1548348, -0.06056751, 0.03705496, 0.9853855), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 138,current eyeGaze_left: Position (-0.148797, 0.989992, 0.2691265), Orientation(0.1548348, -0.06056751, 0.03705496, 0.9853855), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 151,current eyeGaze_left: Position (-0.1486829, 0.9899811, 0.2690892), Orientation(0.1465747, -0.06640775, 0.03602337, 0.9863104), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 164,current eyeGaze_left: Position (-0.1486829, 0.9899811, 0.2690892), Orientation(0.1465747, -0.06640775, 0.03602337, 0.9863104), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 178,current eyeGaze_left: Position (-0.1486568, 0.9899601, 0.2690592), Orientation(0.1464574, -0.06644331, 0.03576994, 0.9863347), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 193,current eyeGaze_left: Position (-0.1486568, 0.9899601, 0.2690592), Orientation(0.1464574, -0.06644331, 0.03576994, 0.9863347), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 207,current eyeGaze_left: Position (-0.1486568, 0.9899601, 0.2690592), Orientation(0.1464574, -0.06644331, 0.03576994, 0.9863347), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 221,current eyeGaze_left: Position (-0.14864, 0.9898968, 0.2690243), Orientation(0.1468793, -0.06281949, 0.03648233, 0.9864833), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 233,current eyeGaze_left: Position (-0.14864, 0.9898968, 0.2690243), Orientation(0.1468793, -0.06281949, 0.03648233, 0.9864833), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 249,current eyeGaze_left: Position (-0.148667, 0.9898072, 0.269014), Orientation(0.1489742, -0.06140153, 0.03694389, 0.9862412), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 261,current eyeGaze_left: Position (-0.148667, 0.9898072, 0.269014), Orientation(0.1489742, -0.06140153, 0.03694389, 0.9862412), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 276,current eyeGaze_left: Position (-0.148667, 0.9898072, 0.269014), Orientation(0.1489742, -0.06140153, 0.03694389, 0.9862412), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 291,current eyeGaze_left: Position (-0.1487435, 0.9897743, 0.2690261), Orientation(0.1499013, -0.05954834, 0.03717621, 0.9862057), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 304,current eyeGaze_left: Position (-0.1487435, 0.9897743, 0.2690261), Orientation(0.1499013, -0.05954834, 0.03717621, 0.9862057), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 318,current eyeGaze_left: Position (-0.1488027, 0.9897919, 0.2690186), Orientation(0.1506935, -0.0592783, 0.03700605, 0.9861076), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 332,current eyeGaze_left: Position (-0.1488027, 0.9897919, 0.2690186), Orientation(0.1506935, -0.0592783, 0.03700605, 0.9861076), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 346,current eyeGaze_left: Position (-0.1488398, 0.9898288, 0.2690289), Orientation(0.1605598, -0.0224689, 0.0442191, 0.9857791), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 360,current eyeGaze_left: Position (-0.1488398, 0.9898288, 0.2690289), Orientation(0.1605598, -0.0224689, 0.0442191, 0.9857791), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 373,current eyeGaze_left: Position (-0.1488398, 0.9898288, 0.2690289), Orientation(0.1605598, -0.0224689, 0.0442191, 0.9857791), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 387,current eyeGaze_left: Position (-0.1488639, 0.9898065, 0.2690711), Orientation(0.1651977, -0.0193446, 0.04479909, 0.9850526), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 399,current eyeGaze_left: Position (-0.1488639, 0.9898065, 0.2690711), Orientation(0.1651977, -0.0193446, 0.04479909, 0.9850526), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 416,current eyeGaze_left: Position (-0.148908, 0.989719, 0.2691198), Orientation(0.1655342, -0.01917817, 0.04472587, 0.9850026), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 428,current eyeGaze_left: Position (-0.148908, 0.989719, 0.2691198), Orientation(0.1655342, -0.01917817, 0.04472587, 0.9850026), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 442,current eyeGaze_left: Position (-0.1489706, 0.989616, 0.2691103), Orientation(0.1706944, -0.02066349, 0.04425754, 0.9841128), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 455,current eyeGaze_left: Position (-0.1489706, 0.989616, 0.2691103), Orientation(0.1706944, -0.02066349, 0.04425754, 0.9841128), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 473,current eyeGaze_left: Position (-0.1489706, 0.989616, 0.2691103), Orientation(0.1706944, -0.02066349, 0.04425754, 0.9841128), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 486,current eyeGaze_left: Position (-0.1490094, 0.9895276, 0.2690567), Orientation(0.1705398, -0.02312497, 0.04376598, 0.9841067), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 498,current eyeGaze_left: Position (-0.1490094, 0.9895276, 0.2690567), Orientation(0.1705398, -0.02312497, 0.04376598, 0.9841067), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 514,current eyeGaze_left: Position (-0.149002, 0.9895248, 0.2690097), Orientation(0.169219, -0.04641017, 0.03951236, 0.983692), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 527,current eyeGaze_left: Position (-0.149002, 0.9895248, 0.2690097), Orientation(0.169219, -0.04641017, 0.03951236, 0.983692), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 539,current eyeGaze_left: Position (-0.1490189, 0.9895962, 0.2689667), Orientation(0.1682087, -0.05012774, 0.03890556, 0.9837071), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 553,current eyeGaze_left: Position (-0.1490189, 0.9895962, 0.2689667), Orientation(0.1682087, -0.05012774, 0.03890556, 0.9837071), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 567,current eyeGaze_left: Position (-0.1490189, 0.9895962, 0.2689667), Orientation(0.1682087, -0.05012774, 0.03890556, 0.9837071), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 583,current eyeGaze_left: Position (-0.149054, 0.9896392, 0.268912), Orientation(0.1676279, -0.05078889, 0.03863069, 0.9837832), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 595,current eyeGaze_left: Position (-0.149054, 0.9896392, 0.268912), Orientation(0.1676279, -0.05078889, 0.03863069, 0.9837832), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 609,current eyeGaze_left: Position (-0.1491682, 0.9896746, 0.2688849), Orientation(0.1676274, -0.0505198, 0.03876811, 0.9837916), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 639,current eyeGaze_left: Position (-0.1491682, 0.9896746, 0.2688849), Orientation(0.1676274, -0.0505198, 0.03876811, 0.9837916), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 653,current eyeGaze_left: Position (-0.1493473, 0.9896843, 0.268894), Orientation(0.1668433, -0.04984623, 0.03887263, 0.983955), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 665,current eyeGaze_left: Position (-0.1493473, 0.9896843, 0.268894), Orientation(0.1668433, -0.04984623, 0.03887263, 0.983955), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 681,current eyeGaze_left: Position (-0.1494496, 0.9896442, 0.2689351), Orientation(0.1676047, -0.04951698, 0.03890052, 0.9838411), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 692,current eyeGaze_left: Position (-0.1494496, 0.9896442, 0.2689351), Orientation(0.1676047, -0.04951698, 0.03890052, 0.9838411), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 707,current eyeGaze_left: Position (-0.1494496, 0.9896442, 0.2689351), Orientation(0.1676047, -0.04951698, 0.03890052, 0.9838411), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 722,current eyeGaze_left: Position (-0.1493662, 0.9896253, 0.2689817), Orientation(0.1668984, -0.05009961, 0.03916424, 0.9839213), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 736,current eyeGaze_left: Position (-0.1493662, 0.9896253, 0.2689817), Orientation(0.1668984, -0.05009961, 0.03916424, 0.9839213), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 751,current eyeGaze_left: Position (-0.1492241, 0.9896283, 0.268993), Orientation(0.1661001, -0.07996652, 0.03345688, 0.9822916), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 763,current eyeGaze_left: Position (-0.1492241, 0.9896283, 0.268993), Orientation(0.1661001, -0.07996652, 0.03345688, 0.9822916), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 779,current eyeGaze_left: Position (-0.1491015, 0.9896591, 0.2689767), Orientation(0.1656199, -0.1195915, 0.02550552, 0.9785794), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 790,current eyeGaze_left: Position (-0.1491015, 0.9896591, 0.2689767), Orientation(0.1656199, -0.1195915, 0.02550552, 0.9785794), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 805,current eyeGaze_left: Position (-0.1491015, 0.9896591, 0.2689767), Orientation(0.1656199, -0.1195915, 0.02550552, 0.9785794), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 819,current eyeGaze_left: Position (-0.1489861, 0.989749, 0.2690358), Orientation(0.1628215, -0.1204248, 0.0254599, 0.9789478), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 833,current eyeGaze_left: Position (-0.1489861, 0.989749, 0.2690358), Orientation(0.1628215, -0.1204248, 0.0254599, 0.9789478), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 850,current eyeGaze_left: Position (-0.1489286, 0.989857, 0.269065), Orientation(0.163101, -0.1221459, 0.02506398, 0.9786983), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 862,current eyeGaze_left: Position (-0.1489286, 0.989857, 0.269065), Orientation(0.163101, -0.1221459, 0.02506398, 0.9786983), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 876,current eyeGaze_left: Position (-0.1489286, 0.989857, 0.269065), Orientation(0.163101, -0.1221459, 0.02506398, 0.9786983), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 888,current eyeGaze_left: Position (-0.1489002, 0.9899319, 0.2690486), Orientation(0.1644672, -0.1221416, 0.02488997, 0.9784746), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 902,current eyeGaze_left: Position (-0.1489002, 0.9899319, 0.2690486), Orientation(0.1644672, -0.1221416, 0.02488997, 0.9784746), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 917,current eyeGaze_left: Position (-0.1488662, 0.9899456, 0.269021), Orientation(0.1648622, -0.1174298, 0.02592843, 0.9789579), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 930,current eyeGaze_left: Position (-0.1488662, 0.9899456, 0.269021), Orientation(0.1648622, -0.1174298, 0.02592843, 0.9789579), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 945,current eyeGaze_left: Position (-0.1488502, 0.9899415, 0.2690158), Orientation(0.1643707, -0.1173815, 0.0260731, 0.9790424), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 958,current eyeGaze_left: Position (-0.1488502, 0.9899415, 0.2690158), Orientation(0.1643707, -0.1173815, 0.0260731, 0.9790424), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 972,current eyeGaze_left: Position (-0.1488502, 0.9899415, 0.2690158), Orientation(0.1643707, -0.1173815, 0.0260731, 0.9790424), Confidence: 0.5

Timestamp: 11/2/2024 7:42:01 PM, Millisecond: 986,current eyeGaze_left: Position (-0.1488346, 0.9899368, 0.2690278), Orientation(0.1636273, -0.1167122, 0.0264502, 0.9792367), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 0,current eyeGaze_left: Position (-0.1488346, 0.9899368, 0.2690278), Orientation(0.1636273, -0.1167122, 0.0264502, 0.9792367), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 15,current eyeGaze_left: Position (-0.1488813, 0.989893, 0.2691258), Orientation(0.1637215, -0.1168099, 0.02664042, 0.9792044), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 28,current eyeGaze_left: Position (-0.1488813, 0.989893, 0.2691258), Orientation(0.1637215, -0.1168099, 0.02664042, 0.9792044), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 42,current eyeGaze_left: Position (-0.1488675, 0.9899085, 0.2691193), Orientation(0.1637561, -0.1173641, 0.02647901, 0.9791365), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 56,current eyeGaze_left: Position (-0.1488675, 0.9899085, 0.2691193), Orientation(0.1637561, -0.1173641, 0.02647901, 0.9791365), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 70,current eyeGaze_left: Position (-0.1488675, 0.9899085, 0.2691193), Orientation(0.1637561, -0.1173641, 0.02647901, 0.9791365), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 84,current eyeGaze_left: Position (-0.1487525, 0.9899568, 0.2690349), Orientation(0.164416, -0.1492477, 0.0201326, 0.9748269), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 97,current eyeGaze_left: Position (-0.1487525, 0.9899568, 0.2690349), Orientation(0.164416, -0.1492477, 0.0201326, 0.9748269), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 112,current eyeGaze_left: Position (-0.1485811, 0.9900142, 0.2688721), Orientation(0.1631895, -0.1495293, 0.01999626, 0.9749925), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 125,current eyeGaze_left: Position (-0.1485811, 0.9900142, 0.2688721), Orientation(0.1631895, -0.1495293, 0.01999626, 0.9749925), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 139,current eyeGaze_left: Position (-0.1485811, 0.9900142, 0.2688721), Orientation(0.1631895, -0.1495293, 0.01999626, 0.9749925), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 153,current eyeGaze_left: Position (-0.1485006, 0.990096, 0.2687741), Orientation(0.1644251, -0.1495047, 0.01966811, 0.9747953), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 167,current eyeGaze_left: Position (-0.1485006, 0.990096, 0.2687741), Orientation(0.1644251, -0.1495047, 0.01966811, 0.9747953), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 182,current eyeGaze_left: Position (-0.1484346, 0.9902043, 0.2687431), Orientation(0.1687561, -0.1745992, 0.01457528, 0.9699609), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 195,current eyeGaze_left: Position (-0.1484346, 0.9902043, 0.2687431), Orientation(0.1687561, -0.1745992, 0.01457528, 0.9699609), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 209,current eyeGaze_left: Position (-0.1483375, 0.9901989, 0.2688428), Orientation(0.1754515, -0.1744939, 0.0146732, 0.9687897), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 223,current eyeGaze_left: Position (-0.1483375, 0.9901989, 0.2688428), Orientation(0.1754515, -0.1744939, 0.0146732, 0.9687897), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 237,current eyeGaze_left: Position (-0.1483375, 0.9901989, 0.2688428), Orientation(0.1754515, -0.1744939, 0.0146732, 0.9687897), Confidence: 0.5

Timestamp: 11/2/2024 7:42:02 PM, Millisecond: 251,current eyeGaze_left: Position (-0.1482931, 0.9901584, 0.268895), Orientation(0.1765922, -0.1578756, 0.01783518, 0.9713766), Confidence: 0.5

