Timestamp: 11/2/2024 4:48:55 PM, Millisecond: 993,current eyeGaze_left: Position (0.05740729, 1.05562, 0.2544165), Orientation(0.2056358, 0.05724752, -0.004119542, 0.9769441), Confidence: 0.5
Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 258,current eyeGaze_left: Position (0.05921529, 1.055585, 0.2553717), Orientation(0.1855314, 0.008152291, -0.01253503, 0.9825248), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 272,current eyeGaze_left: Position (0.05921529, 1.055585, 0.2553717), Orientation(0.1855314, 0.008152291, -0.01253503, 0.9825248), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 286,current eyeGaze_left: Position (0.05920182, 1.055681, 0.255516), Orientation(0.1864814, 0.009069268, -0.01275008, 0.982334), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 300,current eyeGaze_left: Position (0.05920182, 1.055681, 0.255516), Orientation(0.1864814, 0.009069268, -0.01275008, 0.982334), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 314,current eyeGaze_left: Position (0.05918115, 1.055775, 0.2556498), Orientation(0.1866633, 0.009640817, -0.01284887, 0.9822927), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 328,current eyeGaze_left: Position (0.05918115, 1.055775, 0.2556498), Orientation(0.1866633, 0.009640817, -0.01284887, 0.9822927), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 342,current eyeGaze_left: Position (0.05910989, 1.055842, 0.2555965), Orientation(0.1861148, 0.009871408, -0.01313994, 0.9823906), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 356,current eyeGaze_left: Position (0.05910989, 1.055842, 0.2555965), Orientation(0.1861148, 0.009871408, -0.01313994, 0.9823906), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 370,current eyeGaze_left: Position (0.05910989, 1.055842, 0.2555965), Orientation(0.1861148, 0.009871408, -0.01313994, 0.9823906), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 384,current eyeGaze_left: Position (0.05908216, 1.055821, 0.2556657), Orientation(0.1861377, 0.008731991, -0.01342667, 0.9823931), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 398,current eyeGaze_left: Position (0.05908216, 1.055821, 0.2556657), Orientation(0.1861377, 0.008731991, -0.01342667, 0.9823931), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 412,current eyeGaze_left: Position (0.05909928, 1.055787, 0.2556759), Orientation(0.1854463, 0.008715706, -0.01329973, 0.9825258), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 425,current eyeGaze_left: Position (0.05909928, 1.055787, 0.2556759), Orientation(0.1854463, 0.008715706, -0.01329973, 0.9825258), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 440,current eyeGaze_left: Position (0.05921444, 1.055783, 0.255613), Orientation(0.1869017, 0.008572588, -0.01341992, 0.9822496), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 453,current eyeGaze_left: Position (0.05921444, 1.055783, 0.255613), Orientation(0.1869017, 0.008572588, -0.01341992, 0.9822496), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 468,current eyeGaze_left: Position (0.05921444, 1.055783, 0.255613), Orientation(0.1869017, 0.008572588, -0.01341992, 0.9822496), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 482,current eyeGaze_left: Position (0.05927764, 1.055853, 0.2554939), Orientation(0.1874946, 0.008445174, -0.01387138, 0.9821314), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 495,current eyeGaze_left: Position (0.05927764, 1.055853, 0.2554939), Orientation(0.1874946, 0.008445174, -0.01387138, 0.9821314), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 509,current eyeGaze_left: Position (0.05936753, 1.055882, 0.2553101), Orientation(0.1872466, 0.008383129, -0.01396692, 0.9821779), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 523,current eyeGaze_left: Position (0.05936753, 1.055882, 0.2553101), Orientation(0.1872466, 0.008383129, -0.01396692, 0.9821779), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 537,current eyeGaze_left: Position (0.05936753, 1.055882, 0.2553101), Orientation(0.1872466, 0.008383129, -0.01396692, 0.9821779), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 551,current eyeGaze_left: Position (0.05949784, 1.055912, 0.2549725), Orientation(0.1888412, 0.00923256, -0.01424008, 0.9818609), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 565,current eyeGaze_left: Position (0.05949784, 1.055912, 0.2549725), Orientation(0.1888412, 0.00923256, -0.01424008, 0.9818609), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 579,current eyeGaze_left: Position (0.05967055, 1.055946, 0.2547047), Orientation(0.1877548, 0.009295736, -0.01486329, 0.9820595), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 592,current eyeGaze_left: Position (0.05967055, 1.055946, 0.2547047), Orientation(0.1877548, 0.009295736, -0.01486329, 0.9820595), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 607,current eyeGaze_left: Position (0.05986408, 1.055902, 0.2544136), Orientation(0.1870897, 0.009441196, -0.01591272, 0.9821685), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 622,current eyeGaze_left: Position (0.05986408, 1.055902, 0.2544136), Orientation(0.1870897, 0.009441196, -0.01591272, 0.9821685), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 635,current eyeGaze_left: Position (0.05986408, 1.055902, 0.2544136), Orientation(0.1870897, 0.009441196, -0.01591272, 0.9821685), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 648,current eyeGaze_left: Position (0.06007769, 1.055797, 0.2540718), Orientation(0.1812267, 0.0077133, -0.01716078, 0.9832614), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 662,current eyeGaze_left: Position (0.06007769, 1.055797, 0.2540718), Orientation(0.1812267, 0.0077133, -0.01716078, 0.9832614), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 677,current eyeGaze_left: Position (0.06037378, 1.055759, 0.2537532), Orientation(0.1792547, 0.003556917, -0.01855162, 0.9836213), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 690,current eyeGaze_left: Position (0.06037378, 1.055759, 0.2537532), Orientation(0.1792547, 0.003556917, -0.01855162, 0.9836213), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 705,current eyeGaze_left: Position (0.06074832, 1.055798, 0.253376), Orientation(0.1776143, 0.002988998, -0.01902462, 0.9839117), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 719,current eyeGaze_left: Position (0.06074832, 1.055798, 0.253376), Orientation(0.1776143, 0.002988998, -0.01902462, 0.9839117), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 732,current eyeGaze_left: Position (0.06074832, 1.055798, 0.253376), Orientation(0.1776143, 0.002988998, -0.01902462, 0.9839117), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 747,current eyeGaze_left: Position (0.06111866, 1.055889, 0.2529256), Orientation(0.1775334, 0.003179579, -0.01939944, 0.9839182), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 760,current eyeGaze_left: Position (0.06111866, 1.055889, 0.2529256), Orientation(0.1775334, 0.003179579, -0.01939944, 0.9839182), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 774,current eyeGaze_left: Position (0.06140207, 1.055897, 0.2525894), Orientation(0.1804785, 0.002142763, -0.01973319, 0.9833787), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 788,current eyeGaze_left: Position (0.06140207, 1.055897, 0.2525894), Orientation(0.1804785, 0.002142763, -0.01973319, 0.9833787), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 802,current eyeGaze_left: Position (0.06140207, 1.055897, 0.2525894), Orientation(0.1804785, 0.002142763, -0.01973319, 0.9833787), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 816,current eyeGaze_left: Position (0.06162339, 1.055757, 0.2523404), Orientation(0.1809143, 0.001341949, -0.01989625, 0.9832966), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 830,current eyeGaze_left: Position (0.06162339, 1.055757, 0.2523404), Orientation(0.1809143, 0.001341949, -0.01989625, 0.9832966), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 844,current eyeGaze_left: Position (0.06180101, 1.055534, 0.2521896), Orientation(0.1794555, 0.002086427, -0.01992594, 0.9835621), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 858,current eyeGaze_left: Position (0.06180101, 1.055534, 0.2521896), Orientation(0.1794555, 0.002086427, -0.01992594, 0.9835621), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 872,current eyeGaze_left: Position (0.06180101, 1.055534, 0.2521896), Orientation(0.1794555, 0.002086427, -0.01992594, 0.9835621), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 885,current eyeGaze_left: Position (0.0618868, 1.055534, 0.2520423), Orientation(0.1793282, 0.003957209, -0.0200092, 0.9835779), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 900,current eyeGaze_left: Position (0.0618868, 1.055534, 0.2520423), Orientation(0.1793282, 0.003957209, -0.0200092, 0.9835779), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 913,current eyeGaze_left: Position (0.06194203, 1.055629, 0.2518669), Orientation(0.1792477, 0.004258267, -0.02033339, 0.9835846), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 927,current eyeGaze_left: Position (0.06194203, 1.055629, 0.2518669), Orientation(0.1792477, 0.004258267, -0.02033339, 0.9835846), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 942,current eyeGaze_left: Position (0.06196421, 1.055699, 0.2516409), Orientation(0.1793333, 0.00437953, -0.02071624, 0.9835604), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 955,current eyeGaze_left: Position (0.06196421, 1.055699, 0.2516409), Orientation(0.1793333, 0.00437953, -0.02071624, 0.9835604), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 969,current eyeGaze_left: Position (0.06196421, 1.055699, 0.2516409), Orientation(0.1793333, 0.00437953, -0.02071624, 0.9835604), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 983,current eyeGaze_left: Position (0.06197462, 1.0557, 0.2515621), Orientation(0.1799015, 0.004419105, -0.02104982, 0.9834494), Confidence: 0.5

Timestamp: 11/2/2024 4:48:56 PM, Millisecond: 997,current eyeGaze_left: Position (0.06197462, 1.0557, 0.2515621), Orientation(0.1799015, 0.004419105, -0.02104982, 0.9834494), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 11,current eyeGaze_left: Position (0.06196812, 1.055672, 0.2515627), Orientation(0.1830787, 0.004315542, -0.02137694, 0.9828565), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 24,current eyeGaze_left: Position (0.06196812, 1.055672, 0.2515627), Orientation(0.1830787, 0.004315542, -0.02137694, 0.9828565), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 39,current eyeGaze_left: Position (0.06197635, 1.055631, 0.2516449), Orientation(0.1842238, 0.004567902, -0.02165503, 0.9826351), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 52,current eyeGaze_left: Position (0.06197635, 1.055631, 0.2516449), Orientation(0.1842238, 0.004567902, -0.02165503, 0.9826351), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 67,current eyeGaze_left: Position (0.06197635, 1.055631, 0.2516449), Orientation(0.1842238, 0.004567902, -0.02165503, 0.9826351), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 81,current eyeGaze_left: Position (0.06194805, 1.055635, 0.2516806), Orientation(0.1840992, 0.004608605, -0.0221961, 0.9826463), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 94,current eyeGaze_left: Position (0.06194805, 1.055635, 0.2516806), Orientation(0.1840992, 0.004608605, -0.0221961, 0.9826463), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 108,current eyeGaze_left: Position (0.06195847, 1.055648, 0.2516802), Orientation(0.182099, 0.005014969, -0.02259177, 0.9830078), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 121,current eyeGaze_left: Position (0.06195847, 1.055648, 0.2516802), Orientation(0.182099, 0.005014969, -0.02259177, 0.9830078), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 136,current eyeGaze_left: Position (0.06195847, 1.055648, 0.2516802), Orientation(0.182099, 0.005014969, -0.02259177, 0.9830078), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 150,current eyeGaze_left: Position (0.06202801, 1.055619, 0.2516115), Orientation(0.1818516, 0.003947356, -0.02321921, 0.983044), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 164,current eyeGaze_left: Position (0.06202801, 1.055619, 0.2516115), Orientation(0.1818516, 0.003947356, -0.02321921, 0.983044), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 178,current eyeGaze_left: Position (0.06214938, 1.05562, 0.2516356), Orientation(0.1818395, 0.003731077, -0.02353594, 0.9830395), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 190,current eyeGaze_left: Position (0.06214938, 1.05562, 0.2516356), Orientation(0.1818395, 0.003731077, -0.02353594, 0.9830395), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 205,current eyeGaze_left: Position (0.06233929, 1.055648, 0.2516924), Orientation(0.1835358, 0.003380322, -0.02376956, 0.9827198), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 220,current eyeGaze_left: Position (0.06233929, 1.055648, 0.2516924), Orientation(0.1835358, 0.003380322, -0.02376956, 0.9827198), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 233,current eyeGaze_left: Position (0.06233929, 1.055648, 0.2516924), Orientation(0.1835358, 0.003380322, -0.02376956, 0.9827198), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 247,current eyeGaze_left: Position (0.06259721, 1.055671, 0.2518237), Orientation(0.1838088, 0.003060637, -0.02397014, 0.982665), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 261,current eyeGaze_left: Position (0.06259721, 1.055671, 0.2518237), Orientation(0.1838088, 0.003060637, -0.02397014, 0.982665), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 276,current eyeGaze_left: Position (0.06273275, 1.055739, 0.2518399), Orientation(0.1841107, 0.002872897, -0.02419844, 0.9826035), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 288,current eyeGaze_left: Position (0.06273275, 1.055739, 0.2518399), Orientation(0.1841107, 0.002872897, -0.02419844, 0.9826035), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 303,current eyeGaze_left: Position (0.06284915, 1.055845, 0.2518282), Orientation(0.1848892, 0.004050939, -0.02432833, 0.9824499), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 317,current eyeGaze_left: Position (0.06284915, 1.055845, 0.2518282), Orientation(0.1848892, 0.004050939, -0.02432833, 0.9824499), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 345,current eyeGaze_left: Position (0.06291828, 1.055994, 0.2517734), Orientation(0.1851285, 0.004062005, -0.02491961, 0.9823899), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 356,current eyeGaze_left: Position (0.06291828, 1.055994, 0.2517734), Orientation(0.1851285, 0.004062005, -0.02491961, 0.9823899), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 372,current eyeGaze_left: Position (0.06291828, 1.055994, 0.2517734), Orientation(0.1851285, 0.004062005, -0.02491961, 0.9823899), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 384,current eyeGaze_left: Position (0.06300006, 1.056082, 0.2517247), Orientation(0.1827072, 0.004047215, -0.02513187, 0.9828379), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 399,current eyeGaze_left: Position (0.06300006, 1.056082, 0.2517247), Orientation(0.1827072, 0.004047215, -0.02513187, 0.9828379), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 413,current eyeGaze_left: Position (0.06309959, 1.056083, 0.2517125), Orientation(0.1827276, 0.003782568, -0.02536759, 0.9828289), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 426,current eyeGaze_left: Position (0.06309959, 1.056083, 0.2517125), Orientation(0.1827276, 0.003782568, -0.02536759, 0.9828289), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 441,current eyeGaze_left: Position (0.06322545, 1.056, 0.2517491), Orientation(0.1837533, 0.00489756, -0.02555625, 0.982628), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 454,current eyeGaze_left: Position (0.06322545, 1.056, 0.2517491), Orientation(0.1837533, 0.00489756, -0.02555625, 0.982628), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 470,current eyeGaze_left: Position (0.06322545, 1.056, 0.2517491), Orientation(0.1837533, 0.00489756, -0.02555625, 0.982628), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 483,current eyeGaze_left: Position (0.06331058, 1.055952, 0.251703), Orientation(0.1855116, 0.005352539, -0.02585023, 0.9822875), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 496,current eyeGaze_left: Position (0.06331058, 1.055952, 0.251703), Orientation(0.1855116, 0.005352539, -0.02585023, 0.9822875), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 510,current eyeGaze_left: Position (0.063379, 1.05594, 0.2516525), Orientation(0.1832412, 0.00526748, -0.02605233, 0.9827086), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 524,current eyeGaze_left: Position (0.063379, 1.05594, 0.2516525), Orientation(0.1832412, 0.00526748, -0.02605233, 0.9827086), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 539,current eyeGaze_left: Position (0.0634327, 1.056027, 0.2515763), Orientation(0.1839152, 0.005650098, -0.02621895, 0.9825761), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 552,current eyeGaze_left: Position (0.0634327, 1.056027, 0.2515763), Orientation(0.1839152, 0.005650098, -0.02621895, 0.9825761), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 567,current eyeGaze_left: Position (0.0634327, 1.056027, 0.2515763), Orientation(0.1839152, 0.005650098, -0.02621895, 0.9825761), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 581,current eyeGaze_left: Position (0.06349531, 1.056075, 0.251517), Orientation(0.1839015, 0.01269236, -0.02538897, 0.9825348), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 594,current eyeGaze_left: Position (0.06349531, 1.056075, 0.251517), Orientation(0.1839015, 0.01269236, -0.02538897, 0.9825348), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 609,current eyeGaze_left: Position (0.06356283, 1.056091, 0.2514999), Orientation(0.1838326, 0.01356863, -0.02552082, 0.9825325), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 622,current eyeGaze_left: Position (0.06356283, 1.056091, 0.2514999), Orientation(0.1838326, 0.01356863, -0.02552082, 0.9825325), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 637,current eyeGaze_left: Position (0.06356283, 1.056091, 0.2514999), Orientation(0.1838326, 0.01356863, -0.02552082, 0.9825325), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 651,current eyeGaze_left: Position (0.06364628, 1.056044, 0.2515247), Orientation(0.1823566, 0.01406046, -0.02567874, 0.9827964), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 665,current eyeGaze_left: Position (0.06364628, 1.056044, 0.2515247), Orientation(0.1823566, 0.01406046, -0.02567874, 0.9827964), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 678,current eyeGaze_left: Position (0.06358946, 1.05604, 0.2514148), Orientation(0.1821896, 0.01519839, -0.02584708, 0.9828061), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 691,current eyeGaze_left: Position (0.06358946, 1.05604, 0.2514148), Orientation(0.1821896, 0.01519839, -0.02584708, 0.9828061), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 706,current eyeGaze_left: Position (0.06353737, 1.055967, 0.2512501), Orientation(0.1802794, 0.01607612, -0.02593876, 0.9831421), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 719,current eyeGaze_left: Position (0.06353737, 1.055967, 0.2512501), Orientation(0.1802794, 0.01607612, -0.02593876, 0.9831421), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 734,current eyeGaze_left: Position (0.06353737, 1.055967, 0.2512501), Orientation(0.1802794, 0.01607612, -0.02593876, 0.9831421), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 748,current eyeGaze_left: Position (0.0635125, 1.055928, 0.2509792), Orientation(0.1823786, 0.01603498, -0.02646559, 0.9827414), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 762,current eyeGaze_left: Position (0.0635125, 1.055928, 0.2509792), Orientation(0.1823786, 0.01603498, -0.02646559, 0.9827414), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 776,current eyeGaze_left: Position (0.06366475, 1.055815, 0.250733), Orientation(0.1815036, 0.01618392, -0.02705204, 0.982885), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 789,current eyeGaze_left: Position (0.06366475, 1.055815, 0.250733), Orientation(0.1815036, 0.01618392, -0.02705204, 0.982885), Confidence: 0.5

Timestamp: 11/2/2024 4:48:57 PM, Millisecond: 805,current eyeGaze_left: Position (0.06366475, 1.055815, 0.250733), Orientation(0.1815036, 0.01618392, -0.02705204, 0.982885), Confidence: 0.5

