Timestamp: 11/2/2024 9:04:46 PM, Millisecond: 557,current eyeGaze_left: Position (-0.05457106, 1.115997, 0.1248327), Orientation(0.1628938, 0.1505251, 0.01372606, 0.9749972), Confidence: 0.5
Timestamp: 11/2/2024 9:04:46 PM, Millisecond: 935,current eyeGaze_left: Position (-0.05389198, 1.116145, 0.1253317), Orientation(0.134152, -0.01655161, -0.01301981, 0.990737), Confidence: 0.5

Timestamp: 11/2/2024 9:04:46 PM, Millisecond: 948,current eyeGaze_left: Position (-0.05389198, 1.116145, 0.1253317), Orientation(0.134152, -0.01655161, -0.01301981, 0.990737), Confidence: 0.5

Timestamp: 11/2/2024 9:04:46 PM, Millisecond: 962,current eyeGaze_left: Position (-0.05389198, 1.116145, 0.1253317), Orientation(0.134152, -0.01655161, -0.01301981, 0.990737), Confidence: 0.5

Timestamp: 11/2/2024 9:04:46 PM, Millisecond: 976,current eyeGaze_left: Position (-0.05374499, 1.116225, 0.1252441), Orientation(0.1355656, -0.01673852, -0.01345086, 0.9905357), Confidence: 0.5

Timestamp: 11/2/2024 9:04:46 PM, Millisecond: 990,current eyeGaze_left: Position (-0.05374499, 1.116225, 0.1252441), Orientation(0.1355656, -0.01673852, -0.01345086, 0.9905357), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 4,current eyeGaze_left: Position (-0.05348652, 1.116346, 0.1250744), Orientation(0.1368566, -0.01713021, -0.01382456, 0.9903463), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 17,current eyeGaze_left: Position (-0.05348652, 1.116346, 0.1250744), Orientation(0.1368566, -0.01713021, -0.01382456, 0.9903463), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 32,current eyeGaze_left: Position (-0.05321984, 1.116552, 0.1251084), Orientation(0.1376176, -0.01775468, -0.01433201, 0.9902226), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 45,current eyeGaze_left: Position (-0.05321984, 1.116552, 0.1251084), Orientation(0.1376176, -0.01775468, -0.01433201, 0.9902226), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 60,current eyeGaze_left: Position (-0.05321984, 1.116552, 0.1251084), Orientation(0.1376176, -0.01775468, -0.01433201, 0.9902226), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 73,current eyeGaze_left: Position (-0.05292791, 1.116791, 0.1252606), Orientation(0.136908, -0.01706598, -0.01445653, 0.9903312), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 87,current eyeGaze_left: Position (-0.05292791, 1.116791, 0.1252606), Orientation(0.136908, -0.01706598, -0.01445653, 0.9903312), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 101,current eyeGaze_left: Position (-0.05270073, 1.117016, 0.1255428), Orientation(0.1368255, -0.01669046, -0.01475704, 0.9903447), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 115,current eyeGaze_left: Position (-0.05270073, 1.117016, 0.1255428), Orientation(0.1368255, -0.01669046, -0.01475704, 0.9903447), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 130,current eyeGaze_left: Position (-0.05270073, 1.117016, 0.1255428), Orientation(0.1368255, -0.01669046, -0.01475704, 0.9903447), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 142,current eyeGaze_left: Position (-0.05255403, 1.117212, 0.1259497), Orientation(0.1386069, -0.0151668, -0.01521439, 0.9901145), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 157,current eyeGaze_left: Position (-0.05255403, 1.117212, 0.1259497), Orientation(0.1386069, -0.0151668, -0.01521439, 0.9901145), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 171,current eyeGaze_left: Position (-0.05244261, 1.117325, 0.1264069), Orientation(0.1360039, -0.01430899, -0.01558191, 0.9904823), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 184,current eyeGaze_left: Position (-0.05244261, 1.117325, 0.1264069), Orientation(0.1360039, -0.01430899, -0.01558191, 0.9904823), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 199,current eyeGaze_left: Position (-0.05244261, 1.117325, 0.1264069), Orientation(0.1360039, -0.01430899, -0.01558191, 0.9904823), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 212,current eyeGaze_left: Position (-0.05242184, 1.117384, 0.1268143), Orientation(0.1363917, -0.0181349, -0.01672915, 0.9903477), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 227,current eyeGaze_left: Position (-0.05242184, 1.117384, 0.1268143), Orientation(0.1363917, -0.0181349, -0.01672915, 0.9903477), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 240,current eyeGaze_left: Position (-0.05236109, 1.117429, 0.1272946), Orientation(0.1252443, -0.01889523, -0.01737044, 0.991794), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 254,current eyeGaze_left: Position (-0.05236109, 1.117429, 0.1272946), Orientation(0.1252443, -0.01889523, -0.01737044, 0.991794), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 269,current eyeGaze_left: Position (-0.05226896, 1.117475, 0.1277234), Orientation(0.1232958, -0.02101831, -0.01793734, 0.9919853), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 282,current eyeGaze_left: Position (-0.05226896, 1.117475, 0.1277234), Orientation(0.1232958, -0.02101831, -0.01793734, 0.9919853), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 297,current eyeGaze_left: Position (-0.05226896, 1.117475, 0.1277234), Orientation(0.1232958, -0.02101831, -0.01793734, 0.9919853), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 310,current eyeGaze_left: Position (-0.05215415, 1.11749, 0.1280672), Orientation(0.1238668, -0.02106682, -0.01821731, 0.991908), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 324,current eyeGaze_left: Position (-0.05215415, 1.11749, 0.1280672), Orientation(0.1238668, -0.02106682, -0.01821731, 0.991908), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 338,current eyeGaze_left: Position (-0.05212443, 1.117552, 0.1283749), Orientation(0.1241691, -0.02124247, -0.0188001, 0.9918556), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 351,current eyeGaze_left: Position (-0.05212443, 1.117552, 0.1283749), Orientation(0.1241691, -0.02124247, -0.0188001, 0.9918556), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 366,current eyeGaze_left: Position (-0.05212443, 1.117552, 0.1283749), Orientation(0.1241691, -0.02124247, -0.0188001, 0.9918556), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 379,current eyeGaze_left: Position (-0.05212758, 1.117606, 0.1285768), Orientation(0.1256406, -0.02144482, -0.01904056, 0.9916613), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 394,current eyeGaze_left: Position (-0.05212758, 1.117606, 0.1285768), Orientation(0.1256406, -0.02144482, -0.01904056, 0.9916613), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 408,current eyeGaze_left: Position (-0.05224561, 1.117657, 0.1286296), Orientation(0.1230338, -0.02100403, -0.01896731, 0.9919989), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 421,current eyeGaze_left: Position (-0.05224561, 1.117657, 0.1286296), Orientation(0.1230338, -0.02100403, -0.01896731, 0.9919989), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 436,current eyeGaze_left: Position (-0.05235093, 1.11764, 0.1285695), Orientation(0.1268282, -0.0232742, -0.01935611, 0.9914627), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 449,current eyeGaze_left: Position (-0.05235093, 1.11764, 0.1285695), Orientation(0.1268282, -0.0232742, -0.01935611, 0.9914627), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 463,current eyeGaze_left: Position (-0.05235093, 1.11764, 0.1285695), Orientation(0.1268282, -0.0232742, -0.01935611, 0.9914627), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 477,current eyeGaze_left: Position (-0.05248264, 1.117587, 0.1283683), Orientation(0.1266816, -0.024282, -0.01938838, 0.9914567), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 492,current eyeGaze_left: Position (-0.05248264, 1.117587, 0.1283683), Orientation(0.1266816, -0.024282, -0.01938838, 0.9914567), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 505,current eyeGaze_left: Position (-0.0526509, 1.11749, 0.1280472), Orientation(0.1264314, -0.02351332, -0.01906087, 0.9915134), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 519,current eyeGaze_left: Position (-0.0526509, 1.11749, 0.1280472), Orientation(0.1264314, -0.02351332, -0.01906087, 0.9915134), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 534,current eyeGaze_left: Position (-0.0526509, 1.11749, 0.1280472), Orientation(0.1264314, -0.02351332, -0.01906087, 0.9915134), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 546,current eyeGaze_left: Position (-0.05283256, 1.117408, 0.1276537), Orientation(0.1259273, -0.02294829, -0.01850201, 0.9916015), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 561,current eyeGaze_left: Position (-0.05283256, 1.117408, 0.1276537), Orientation(0.1259273, -0.02294829, -0.01850201, 0.9916015), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 575,current eyeGaze_left: Position (-0.05304101, 1.117375, 0.1271722), Orientation(0.1254905, -0.02286993, -0.01806557, 0.9916667), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 588,current eyeGaze_left: Position (-0.05304101, 1.117375, 0.1271722), Orientation(0.1254905, -0.02286993, -0.01806557, 0.9916667), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 617,current eyeGaze_left: Position (-0.05328792, 1.117306, 0.126592), Orientation(0.1722298, -0.01177953, -0.01593779, 0.9848574), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 631,current eyeGaze_left: Position (-0.05328792, 1.117306, 0.126592), Orientation(0.1722298, -0.01177953, -0.01593779, 0.9848574), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 644,current eyeGaze_left: Position (-0.05346101, 1.117212, 0.1260183), Orientation(0.1724472, -0.01168181, -0.01570417, 0.9848243), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 658,current eyeGaze_left: Position (-0.05346101, 1.117212, 0.1260183), Orientation(0.1724472, -0.01168181, -0.01570417, 0.9848243), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 672,current eyeGaze_left: Position (-0.05357116, 1.117055, 0.1254157), Orientation(0.1713332, -0.01161144, -0.01543328, 0.9850238), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 685,current eyeGaze_left: Position (-0.05357116, 1.117055, 0.1254157), Orientation(0.1713332, -0.01161144, -0.01543328, 0.9850238), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 714,current eyeGaze_left: Position (-0.05362452, 1.116899, 0.1248038), Orientation(0.1713658, -0.0105287, -0.01511193, 0.9850353), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 728,current eyeGaze_left: Position (-0.05362452, 1.116899, 0.1248038), Orientation(0.1713658, -0.0105287, -0.01511193, 0.9850353), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 741,current eyeGaze_left: Position (-0.05358443, 1.116759, 0.1242105), Orientation(0.1703088, -0.009237018, -0.0149097, 0.9852348), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 755,current eyeGaze_left: Position (-0.05358443, 1.116759, 0.1242105), Orientation(0.1703088, -0.009237018, -0.0149097, 0.9852348), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 770,current eyeGaze_left: Position (-0.05351418, 1.116606, 0.1236595), Orientation(0.1691418, -0.01052216, -0.01511092, 0.9854198), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 783,current eyeGaze_left: Position (-0.05351418, 1.116606, 0.1236595), Orientation(0.1691418, -0.01052216, -0.01511092, 0.9854198), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 798,current eyeGaze_left: Position (-0.05351418, 1.116606, 0.1236595), Orientation(0.1691418, -0.01052216, -0.01511092, 0.9854198), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 811,current eyeGaze_left: Position (-0.05349561, 1.116452, 0.1232232), Orientation(0.1714446, -0.01046387, -0.01510591, 0.9850224), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 826,current eyeGaze_left: Position (-0.05349561, 1.116452, 0.1232232), Orientation(0.1714446, -0.01046387, -0.01510591, 0.9850224), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 839,current eyeGaze_left: Position (-0.05345686, 1.116382, 0.1227587), Orientation(0.1708901, -0.01045917, -0.01501327, 0.9851203), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 869,current eyeGaze_left: Position (-0.05340631, 1.116369, 0.1223559), Orientation(0.1708667, -0.01048077, -0.01487694, 0.9851261), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 880,current eyeGaze_left: Position (-0.05340631, 1.116369, 0.1223559), Orientation(0.1708667, -0.01048077, -0.01487694, 0.9851261), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 894,current eyeGaze_left: Position (-0.05340631, 1.116369, 0.1223559), Orientation(0.1708667, -0.01048077, -0.01487694, 0.9851261), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 908,current eyeGaze_left: Position (-0.05329037, 1.116344, 0.122048), Orientation(0.1888351, -0.01193725, -0.01499196, 0.9818219), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 921,current eyeGaze_left: Position (-0.05329037, 1.116344, 0.122048), Orientation(0.1888351, -0.01193725, -0.01499196, 0.9818219), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 936,current eyeGaze_left: Position (-0.05322926, 1.116447, 0.1217881), Orientation(0.2020003, -0.01558226, -0.01524432, 0.9791428), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 965,current eyeGaze_left: Position (-0.05322926, 1.116447, 0.1217881), Orientation(0.2020003, -0.01558226, -0.01524432, 0.9791428), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 977,current eyeGaze_left: Position (-0.0532813, 1.116546, 0.1216458), Orientation(0.2026625, -0.01543727, -0.01508041, 0.9790109), Confidence: 0.5

Timestamp: 11/2/2024 9:04:47 PM, Millisecond: 991,current eyeGaze_left: Position (-0.0532813, 1.116546, 0.1216458), Orientation(0.2026625, -0.01543727, -0.01508041, 0.9790109), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 5,current eyeGaze_left: Position (-0.05348303, 1.116744, 0.1216168), Orientation(0.204279, -0.01216748, -0.01453519, 0.9787292), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 18,current eyeGaze_left: Position (-0.05348303, 1.116744, 0.1216168), Orientation(0.204279, -0.01216748, -0.01453519, 0.9787292), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 34,current eyeGaze_left: Position (-0.05348303, 1.116744, 0.1216168), Orientation(0.204279, -0.01216748, -0.01453519, 0.9787292), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 46,current eyeGaze_left: Position (-0.05359641, 1.117, 0.1216085), Orientation(0.2201109, -0.00720433, -0.01356055, 0.9753541), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 61,current eyeGaze_left: Position (-0.05359641, 1.117, 0.1216085), Orientation(0.2201109, -0.00720433, -0.01356055, 0.9753541), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 75,current eyeGaze_left: Position (-0.0537295, 1.11722, 0.1216673), Orientation(0.2217696, -0.006549241, -0.01331561, 0.9749861), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 88,current eyeGaze_left: Position (-0.0537295, 1.11722, 0.1216673), Orientation(0.2217696, -0.006549241, -0.01331561, 0.9749861), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 117,current eyeGaze_left: Position (-0.05389814, 1.117315, 0.121844), Orientation(0.2174943, -0.005467555, -0.01327168, 0.9759561), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 131,current eyeGaze_left: Position (-0.05389814, 1.117315, 0.121844), Orientation(0.2174943, -0.005467555, -0.01327168, 0.9759561), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 144,current eyeGaze_left: Position (-0.05402616, 1.117329, 0.1219536), Orientation(0.2174808, -0.006498726, -0.01334849, 0.9759517), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 160,current eyeGaze_left: Position (-0.05402616, 1.117329, 0.1219536), Orientation(0.2174808, -0.006498726, -0.01334849, 0.9759517), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 172,current eyeGaze_left: Position (-0.05412219, 1.117217, 0.12202), Orientation(0.2156005, -0.006080672, -0.01314503, 0.9763743), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 186,current eyeGaze_left: Position (-0.05412219, 1.117217, 0.12202), Orientation(0.2156005, -0.006080672, -0.01314503, 0.9763743), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 202,current eyeGaze_left: Position (-0.05422281, 1.117042, 0.1220299), Orientation(0.2146873, -0.006472649, -0.01308286, 0.9765739), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 214,current eyeGaze_left: Position (-0.05422281, 1.117042, 0.1220299), Orientation(0.2146873, -0.006472649, -0.01308286, 0.9765739), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 224,current eyeGaze_left: Position (-0.05422281, 1.117042, 0.1220299), Orientation(0.2146873, -0.006472649, -0.01308286, 0.9765739), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 237,current eyeGaze_left: Position (-0.05430298, 1.116828, 0.121978), Orientation(0.2139172, -0.007295166, -0.01295032, 0.9767387), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 247,current eyeGaze_left: Position (-0.05430298, 1.116828, 0.121978), Orientation(0.2139172, -0.007295166, -0.01295032, 0.9767387), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 256,current eyeGaze_left: Position (-0.05430298, 1.116828, 0.121978), Orientation(0.2139172, -0.007295166, -0.01295032, 0.9767387), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 267,current eyeGaze_left: Position (-0.05438776, 1.116619, 0.1218926), Orientation(0.2130012, -0.007716632, -0.01283217, 0.9769372), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 281,current eyeGaze_left: Position (-0.05438776, 1.116619, 0.1218926), Orientation(0.2130012, -0.007716632, -0.01283217, 0.9769372), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 296,current eyeGaze_left: Position (-0.05438776, 1.116619, 0.1218926), Orientation(0.2130012, -0.007716632, -0.01283217, 0.9769372), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 309,current eyeGaze_left: Position (-0.0544797, 1.116394, 0.1217918), Orientation(0.212293, -0.008974475, -0.01286218, 0.9770802), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 323,current eyeGaze_left: Position (-0.0544797, 1.116394, 0.1217918), Orientation(0.212293, -0.008974475, -0.01286218, 0.9770802), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 337,current eyeGaze_left: Position (-0.05446227, 1.116196, 0.1216435), Orientation(0.2109417, -0.01008015, -0.01290782, 0.9773614), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 350,current eyeGaze_left: Position (-0.05446227, 1.116196, 0.1216435), Orientation(0.2109417, -0.01008015, -0.01290782, 0.9773614), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 365,current eyeGaze_left: Position (-0.05446227, 1.116196, 0.1216435), Orientation(0.2109417, -0.01008015, -0.01290782, 0.9773614), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 378,current eyeGaze_left: Position (-0.05440516, 1.116024, 0.1214435), Orientation(0.1992496, -0.01042612, -0.01294353, 0.9798078), Confidence: 0.5

Timestamp: 11/2/2024 9:04:48 PM, Millisecond: 393,current eyeGaze_left: Position (-0.05440516, 1.116024, 0.1214435), Orientation(0.1992496, -0.01042612, -0.01294353, 0.9798078), Confidence: 0.5

