Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 314,current eyeGaze_left: Position (-0.05824566, 1.086913, 0.02460579), Orientation(0.2111643, -0.01417392, -0.0466295, 0.9762348), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 328,current eyeGaze_left: Position (-0.05787577, 1.087051, 0.02471426), Orientation(0.2123212, -0.01393341, -0.04534508, 0.9760479), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 342,current eyeGaze_left: Position (-0.05787577, 1.087051, 0.02471426), Orientation(0.2123212, -0.01393341, -0.04534508, 0.9760479), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 356,current eyeGaze_left: Position (-0.05750979, 1.087182, 0.02484975), Orientation(0.2135454, -0.01653108, -0.04482793, 0.9757641), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 369,current eyeGaze_left: Position (-0.05750979, 1.087182, 0.02484975), Orientation(0.2135454, -0.01653108, -0.04482793, 0.9757641), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 384,current eyeGaze_left: Position (-0.05750979, 1.087182, 0.02484975), Orientation(0.2135454, -0.01653108, -0.04482793, 0.9757641), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 397,current eyeGaze_left: Position (-0.05720784, 1.087318, 0.02495318), Orientation(0.2284143, -0.01714303, -0.04400944, 0.9724178), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 412,current eyeGaze_left: Position (-0.05720784, 1.087318, 0.02495318), Orientation(0.2284143, -0.01714303, -0.04400944, 0.9724178), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 425,current eyeGaze_left: Position (-0.05704118, 1.087516, 0.02505246), Orientation(0.229473, -0.01856038, -0.0439933, 0.9721432), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 439,current eyeGaze_left: Position (-0.05704118, 1.087516, 0.02505246), Orientation(0.229473, -0.01856038, -0.0439933, 0.9721432), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 454,current eyeGaze_left: Position (-0.05695065, 1.087704, 0.02517249), Orientation(0.2288114, -0.01701031, -0.04364448, 0.9723431), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 467,current eyeGaze_left: Position (-0.05695065, 1.087704, 0.02517249), Orientation(0.2288114, -0.01701031, -0.04364448, 0.9723431), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 482,current eyeGaze_left: Position (-0.05683816, 1.087805, 0.02535856), Orientation(0.2265529, -0.01591949, -0.04340469, 0.972901), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 495,current eyeGaze_left: Position (-0.05683816, 1.087805, 0.02535856), Orientation(0.2265529, -0.01591949, -0.04340469, 0.972901), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 510,current eyeGaze_left: Position (-0.05683816, 1.087805, 0.02535856), Orientation(0.2265529, -0.01591949, -0.04340469, 0.972901), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 523,current eyeGaze_left: Position (-0.05672069, 1.087817, 0.02555208), Orientation(0.2266263, -0.01511364, -0.04337803, 0.9728982), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 537,current eyeGaze_left: Position (-0.05672069, 1.087817, 0.02555208), Orientation(0.2266263, -0.01511364, -0.04337803, 0.9728982), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 551,current eyeGaze_left: Position (-0.05656391, 1.087741, 0.02573127), Orientation(0.2282804, -0.01524299, -0.04366324, 0.9724962), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 564,current eyeGaze_left: Position (-0.05656391, 1.087741, 0.02573127), Orientation(0.2282804, -0.01524299, -0.04366324, 0.9724962), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 580,current eyeGaze_left: Position (-0.05656391, 1.087741, 0.02573127), Orientation(0.2282804, -0.01524299, -0.04366324, 0.9724962), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 592,current eyeGaze_left: Position (-0.05644474, 1.087525, 0.02593194), Orientation(0.228496, -0.01578525, -0.04412422, 0.9724163), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 606,current eyeGaze_left: Position (-0.05644474, 1.087525, 0.02593194), Orientation(0.228496, -0.01578525, -0.04412422, 0.9724163), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 621,current eyeGaze_left: Position (-0.05631509, 1.08728, 0.02609906), Orientation(0.2280224, -0.01607128, -0.04445915, 0.9725075), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 634,current eyeGaze_left: Position (-0.05631509, 1.08728, 0.02609906), Orientation(0.2280224, -0.01607128, -0.04445915, 0.9725075), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 649,current eyeGaze_left: Position (-0.05623914, 1.087042, 0.02624069), Orientation(0.2259036, -0.01565872, -0.04463987, 0.9730005), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 662,current eyeGaze_left: Position (-0.05623914, 1.087042, 0.02624069), Orientation(0.2259036, -0.01565872, -0.04463987, 0.9730005), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 677,current eyeGaze_left: Position (-0.05623914, 1.087042, 0.02624069), Orientation(0.2259036, -0.01565872, -0.04463987, 0.9730005), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 690,current eyeGaze_left: Position (-0.0562439, 1.0868, 0.02639947), Orientation(0.2256799, -0.01366026, -0.04464258, 0.9730822), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 704,current eyeGaze_left: Position (-0.0562439, 1.0868, 0.02639947), Orientation(0.2256799, -0.01366026, -0.04464258, 0.9730822), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 719,current eyeGaze_left: Position (-0.05631814, 1.086557, 0.02652721), Orientation(0.226233, -0.01335386, -0.04493626, 0.9729447), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 732,current eyeGaze_left: Position (-0.05631814, 1.086557, 0.02652721), Orientation(0.226233, -0.01335386, -0.04493626, 0.9729447), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 746,current eyeGaze_left: Position (-0.05631814, 1.086557, 0.02652721), Orientation(0.226233, -0.01335386, -0.04493626, 0.9729447), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 760,current eyeGaze_left: Position (-0.05642403, 1.086326, 0.02659932), Orientation(0.2268085, -0.01243819, -0.04512206, 0.9728142), Confidence: 0.5

Timestamp: 11/2/2024 5:27:11 PM, Millisecond: 774,current eyeGaze_left: Position (-0.05642403, 1.086326, 0.02659932), Orientation(0.2268085, -0.01243819, -0.04512206, 0.9728142), Confidence: 0.5

