Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 154,current eyeGaze_left: Position (-0.04979172, 1.145721, 0.1506047), Orientation(0.07260866, 0.01109836, -0.04163221, 0.9964294), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 518,current eyeGaze_left: Position (-0.04470222, 1.146873, 0.1491643), Orientation(0.08835727, -0.001980954, -0.04890419, 0.9948856), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 528,current eyeGaze_left: Position (-0.04470222, 1.146873, 0.1491643), Orientation(0.08835727, -0.001980954, -0.04890419, 0.9948856), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 549,current eyeGaze_left: Position (-0.04459595, 1.147003, 0.1490126), Orientation(0.08908667, -0.001383674, -0.04899715, 0.994817), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 568,current eyeGaze_left: Position (-0.04459595, 1.147003, 0.1490126), Orientation(0.08908667, -0.001383674, -0.04899715, 0.994817), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 588,current eyeGaze_left: Position (-0.04454821, 1.147222, 0.1490515), Orientation(0.08794758, -0.0005236664, -0.04883617, 0.9949272), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 606,current eyeGaze_left: Position (-0.04457115, 1.147371, 0.1489968), Orientation(0.08881592, 0.0005186344, -0.04852446, 0.9948654), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 623,current eyeGaze_left: Position (-0.04457115, 1.147371, 0.1489968), Orientation(0.08881592, 0.0005186344, -0.04852446, 0.9948654), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 638,current eyeGaze_left: Position (-0.04457115, 1.147371, 0.1489968), Orientation(0.08881592, 0.0005186344, -0.04852446, 0.9948654), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 654,current eyeGaze_left: Position (-0.04461396, 1.147499, 0.1489129), Orientation(0.08631192, 0.001250363, -0.04805522, 0.9951078), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 670,current eyeGaze_left: Position (-0.0447332, 1.147653, 0.1488683), Orientation(0.08666932, -0.003153458, -0.04818549, 0.9950661), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 685,current eyeGaze_left: Position (-0.0447332, 1.147653, 0.1488683), Orientation(0.08666932, -0.003153458, -0.04818549, 0.9950661), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 700,current eyeGaze_left: Position (-0.0447332, 1.147653, 0.1488683), Orientation(0.08666932, -0.003153458, -0.04818549, 0.9950661), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 715,current eyeGaze_left: Position (-0.04484493, 1.147729, 0.148759), Orientation(0.08714487, -0.002949704, -0.04776869, 0.9950454), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 730,current eyeGaze_left: Position (-0.04484493, 1.147729, 0.148759), Orientation(0.08714487, -0.002949704, -0.04776869, 0.9950454), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 745,current eyeGaze_left: Position (-0.04495304, 1.147766, 0.1486069), Orientation(0.08594892, -0.00389419, -0.04741401, 0.9951631), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 765,current eyeGaze_left: Position (-0.04495304, 1.147766, 0.1486069), Orientation(0.08594892, -0.00389419, -0.04741401, 0.9951631), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 776,current eyeGaze_left: Position (-0.04499767, 1.147755, 0.1485523), Orientation(0.0851353, -0.002163161, -0.04680784, 0.995267), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 786,current eyeGaze_left: Position (-0.04499767, 1.147755, 0.1485523), Orientation(0.0851353, -0.002163161, -0.04680784, 0.995267), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 801,current eyeGaze_left: Position (-0.04499767, 1.147755, 0.1485523), Orientation(0.0851353, -0.002163161, -0.04680784, 0.995267), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 815,current eyeGaze_left: Position (-0.04507962, 1.147737, 0.1483463), Orientation(0.08558903, -0.002479417, -0.04652168, 0.9952407), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 832,current eyeGaze_left: Position (-0.04507962, 1.147737, 0.1483463), Orientation(0.08558903, -0.002479417, -0.04652168, 0.9952407), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 844,current eyeGaze_left: Position (-0.04517743, 1.147722, 0.148117), Orientation(0.08503565, -0.001906422, -0.04628329, 0.9953007), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 859,current eyeGaze_left: Position (-0.04517743, 1.147722, 0.148117), Orientation(0.08503565, -0.001906422, -0.04628329, 0.9953007), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 873,current eyeGaze_left: Position (-0.04533676, 1.147739, 0.1479198), Orientation(0.0855364, -0.001434715, -0.04616027, 0.9952642), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 887,current eyeGaze_left: Position (-0.04533676, 1.147739, 0.1479198), Orientation(0.0855364, -0.001434715, -0.04616027, 0.9952642), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 902,current eyeGaze_left: Position (-0.04533676, 1.147739, 0.1479198), Orientation(0.0855364, -0.001434715, -0.04616027, 0.9952642), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 915,current eyeGaze_left: Position (-0.04545088, 1.147746, 0.1476811), Orientation(0.08617389, -0.001137862, -0.04625847, 0.995205), Confidence: 0.5

Timestamp: 11/2/2024 6:48:43 PM, Millisecond: 930,current eyeGaze_left: Position (-0.04545088, 1.147746, 0.1476811), Orientation(0.08617389, -0.001137862, -0.04625847, 0.995205), Confidence: 0.5

