Timestamp: 10/27/2024 3:16:36 PM, Millisecond: 969,current eyeGaze_left: Position (-0.002324011, 1.161648, 0.1156286), Orientation(0.02408566, 0.04947374, -0.03084063, 0.9980087), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 333,current eyeGaze_left: Position (0.01026858, 1.172121, 0.1175122), Orientation(0.08383272, -0.0766393, -0.04483503, 0.9925162), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 343,current eyeGaze_left: Position (0.01026858, 1.172121, 0.1175122), Orientation(0.08383272, -0.0766393, -0.04483503, 0.9925162), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 364,current eyeGaze_left: Position (0.01092654, 1.173678, 0.1182185), Orientation(0.1421157, -0.03857114, -0.04139556, 0.9882318), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 383,current eyeGaze_left: Position (0.01092654, 1.173678, 0.1182185), Orientation(0.1421157, -0.03857114, -0.04139556, 0.9882318), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 402,current eyeGaze_left: Position (0.0113199, 1.175034, 0.1189815), Orientation(0.1498628, -0.0357472, -0.04263476, 0.9871401), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 421,current eyeGaze_left: Position (0.0114634, 1.176045, 0.1197807), Orientation(0.1499893, -0.03586085, -0.04404462, 0.9870549), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 440,current eyeGaze_left: Position (0.0114634, 1.176045, 0.1197807), Orientation(0.1499893, -0.03586085, -0.04404462, 0.9870549), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 455,current eyeGaze_left: Position (0.01152417, 1.176789, 0.1205444), Orientation(0.1454951, -0.03448935, -0.04490115, 0.9877377), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 469,current eyeGaze_left: Position (0.01152417, 1.176789, 0.1205444), Orientation(0.1454951, -0.03448935, -0.04490115, 0.9877377), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 484,current eyeGaze_left: Position (0.01152417, 1.176789, 0.1205444), Orientation(0.1454951, -0.03448935, -0.04490115, 0.9877377), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 499,current eyeGaze_left: Position (0.01150206, 1.177401, 0.1212445), Orientation(0.1435381, -0.034507, -0.04588991, 0.9879779), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 515,current eyeGaze_left: Position (0.01150206, 1.177401, 0.1212445), Orientation(0.1435381, -0.034507, -0.04588991, 0.9879779), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 530,current eyeGaze_left: Position (0.01139649, 1.177813, 0.1219107), Orientation(0.1446959, -0.03390843, -0.04682282, 0.9877859), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 546,current eyeGaze_left: Position (0.01139649, 1.177813, 0.1219107), Orientation(0.1446959, -0.03390843, -0.04682282, 0.9877859), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 560,current eyeGaze_left: Position (0.0112284, 1.178163, 0.1225134), Orientation(0.1425163, -0.03260714, -0.04768759, 0.9881052), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 575,current eyeGaze_left: Position (0.0112284, 1.178163, 0.1225134), Orientation(0.1425163, -0.03260714, -0.04768759, 0.9881052), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 591,current eyeGaze_left: Position (0.0110088, 1.178439, 0.123047), Orientation(0.1438409, -0.03410969, -0.04897061, 0.9877999), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 602,current eyeGaze_left: Position (0.0110088, 1.178439, 0.123047), Orientation(0.1438409, -0.03410969, -0.04897061, 0.9877999), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 618,current eyeGaze_left: Position (0.0110088, 1.178439, 0.123047), Orientation(0.1438409, -0.03410969, -0.04897061, 0.9877999), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 631,current eyeGaze_left: Position (0.01073072, 1.178712, 0.123525), Orientation(0.1441969, -0.03263403, -0.05003562, 0.9877443), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 645,current eyeGaze_left: Position (0.01073072, 1.178712, 0.123525), Orientation(0.1441969, -0.03263403, -0.05003562, 0.9877443), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 659,current eyeGaze_left: Position (0.01045464, 1.178878, 0.123902), Orientation(0.1447443, -0.03089899, -0.05082496, 0.9876797), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 673,current eyeGaze_left: Position (0.01045464, 1.178878, 0.123902), Orientation(0.1447443, -0.03089899, -0.05082496, 0.9876797), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 688,current eyeGaze_left: Position (0.01045464, 1.178878, 0.123902), Orientation(0.1447443, -0.03089899, -0.05082496, 0.9876797), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 701,current eyeGaze_left: Position (0.01020524, 1.178888, 0.1241991), Orientation(0.1449853, -0.03141777, -0.05168009, 0.9875836), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 717,current eyeGaze_left: Position (0.009991299, 1.178645, 0.1243784), Orientation(0.142543, -0.02991147, -0.05210399, 0.9879636), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 730,current eyeGaze_left: Position (0.009991299, 1.178645, 0.1243784), Orientation(0.142543, -0.02991147, -0.05210399, 0.9879636), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 745,current eyeGaze_left: Position (0.009991299, 1.178645, 0.1243784), Orientation(0.142543, -0.02991147, -0.05210399, 0.9879636), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 758,current eyeGaze_left: Position (0.009835746, 1.178241, 0.1245347), Orientation(0.07163201, -0.02588112, -0.05274761, 0.9956992), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 771,current eyeGaze_left: Position (0.009835746, 1.178241, 0.1245347), Orientation(0.07163201, -0.02588112, -0.05274761, 0.9956992), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 787,current eyeGaze_left: Position (0.009741891, 1.177659, 0.1246512), Orientation(0.06543452, -0.02425473, -0.05293588, 0.9961566), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 799,current eyeGaze_left: Position (0.009741891, 1.177659, 0.1246512), Orientation(0.06543452, -0.02425473, -0.05293588, 0.9961566), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 816,current eyeGaze_left: Position (0.009741891, 1.177659, 0.1246512), Orientation(0.06543452, -0.02425473, -0.05293588, 0.9961566), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 827,current eyeGaze_left: Position (0.009743437, 1.177021, 0.1246927), Orientation(0.0620609, -0.02364585, -0.05316826, 0.9963748), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 842,current eyeGaze_left: Position (0.009743437, 1.177021, 0.1246927), Orientation(0.0620609, -0.02364585, -0.05316826, 0.9963748), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 855,current eyeGaze_left: Position (0.009748615, 1.176354, 0.1247017), Orientation(0.06005254, 0.003849242, -0.04963945, 0.9969528), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 869,current eyeGaze_left: Position (0.009748615, 1.176354, 0.1247017), Orientation(0.06005254, 0.003849242, -0.04963945, 0.9969528), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 883,current eyeGaze_left: Position (0.009748615, 1.176354, 0.1247017), Orientation(0.06005254, 0.003849242, -0.04963945, 0.9969528), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 896,current eyeGaze_left: Position (0.009759102, 1.175711, 0.1246873), Orientation(0.07253499, 0.003376469, -0.05017058, 0.9960975), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 911,current eyeGaze_left: Position (0.009759102, 1.175711, 0.1246873), Orientation(0.07253499, 0.003376469, -0.05017058, 0.9960975), Confidence: 0.5

Timestamp: 10/27/2024 3:16:37 PM, Millisecond: 924,current eyeGaze_left: Position (0.00983227, 1.175282, 0.1245558), Orientation(0.08389048, -0.01968028, -0.05374325, 0.9948301), Confidence: 0.5

