Timestamp: 10/27/2024 3:19:48 PM, Millisecond: 915,current eyeGaze_left: Position (-0.0470788, 1.168894, 0.1312199), Orientation(0.1245047, 0.01023601, -0.007272646, 0.9921396), Confidence: 0.5

Timestamp: 10/27/2024 3:19:48 PM, Millisecond: 929,current eyeGaze_left: Position (-0.04705361, 1.168939, 0.1312487), Orientation(0.1247322, 0.007275674, -0.007795933, 0.9921331), Confidence: 0.5

Timestamp: 10/27/2024 3:19:48 PM, Millisecond: 944,current eyeGaze_left: Position (-0.04705361, 1.168939, 0.1312487), Orientation(0.1247322, 0.007275674, -0.007795933, 0.9921331), Confidence: 0.5

Timestamp: 10/27/2024 3:19:48 PM, Millisecond: 957,current eyeGaze_left: Position (-0.04700963, 1.168957, 0.1312997), Orientation(0.1239095, 0.007436758, -0.007847453, 0.9922347), Confidence: 0.5

Timestamp: 10/27/2024 3:19:48 PM, Millisecond: 971,current eyeGaze_left: Position (-0.04700963, 1.168957, 0.1312997), Orientation(0.1239095, 0.007436758, -0.007847453, 0.9922347), Confidence: 0.5

Timestamp: 10/27/2024 3:19:48 PM, Millisecond: 986,current eyeGaze_left: Position (-0.04692262, 1.168984, 0.1313566), Orientation(0.1252264, 0.009008151, -0.00793575, 0.9920555), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 0,current eyeGaze_left: Position (-0.04692262, 1.168984, 0.1313566), Orientation(0.1252264, 0.009008151, -0.00793575, 0.9920555), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 14,current eyeGaze_left: Position (-0.04692262, 1.168984, 0.1313566), Orientation(0.1252264, 0.009008151, -0.00793575, 0.9920555), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 27,current eyeGaze_left: Position (-0.04679251, 1.169071, 0.1314045), Orientation(0.1252747, 0.008964589, -0.008193298, 0.9920478), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 41,current eyeGaze_left: Position (-0.04679251, 1.169071, 0.1314045), Orientation(0.1252747, 0.008964589, -0.008193298, 0.9920478), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 55,current eyeGaze_left: Position (-0.04666817, 1.169166, 0.1314295), Orientation(0.1260436, 0.008816619, -0.008213012, 0.9919516), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 68,current eyeGaze_left: Position (-0.04666817, 1.169166, 0.1314295), Orientation(0.1260436, 0.008816619, -0.008213012, 0.9919516), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 83,current eyeGaze_left: Position (-0.04654931, 1.169229, 0.1314416), Orientation(0.1262403, 0.0086017, -0.008110931, 0.9919294), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 97,current eyeGaze_left: Position (-0.04654931, 1.169229, 0.1314416), Orientation(0.1262403, 0.0086017, -0.008110931, 0.9919294), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 112,current eyeGaze_left: Position (-0.04654931, 1.169229, 0.1314416), Orientation(0.1262403, 0.0086017, -0.008110931, 0.9919294), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 124,current eyeGaze_left: Position (-0.04644463, 1.169345, 0.1314946), Orientation(0.1262846, 0.00812226, -0.008175844, 0.9919273), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 138,current eyeGaze_left: Position (-0.04644463, 1.169345, 0.1314946), Orientation(0.1262846, 0.00812226, -0.008175844, 0.9919273), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 153,current eyeGaze_left: Position (-0.04637052, 1.169383, 0.1315016), Orientation(0.1256472, 0.008265473, -0.008284278, 0.9920061), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 166,current eyeGaze_left: Position (-0.04637052, 1.169383, 0.1315016), Orientation(0.1256472, 0.008265473, -0.008284278, 0.9920061), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 181,current eyeGaze_left: Position (-0.04637052, 1.169383, 0.1315016), Orientation(0.1256472, 0.008265473, -0.008284278, 0.9920061), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 194,current eyeGaze_left: Position (-0.04629805, 1.169386, 0.1314885), Orientation(0.1255919, 0.008299357, -0.008330926, 0.9920124), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 209,current eyeGaze_left: Position (-0.04629805, 1.169386, 0.1314885), Orientation(0.1255919, 0.008299357, -0.008330926, 0.9920124), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 222,current eyeGaze_left: Position (-0.04614384, 1.169312, 0.131447), Orientation(0.1255296, 0.008237912, -0.008376868, 0.9920204), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 233,current eyeGaze_left: Position (-0.04614384, 1.169312, 0.131447), Orientation(0.1255296, 0.008237912, -0.008376868, 0.9920204), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 247,current eyeGaze_left: Position (-0.04614384, 1.169312, 0.131447), Orientation(0.1255296, 0.008237912, -0.008376868, 0.9920204), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 261,current eyeGaze_left: Position (-0.04598036, 1.169294, 0.1313606), Orientation(0.1242582, 0.008323661, -0.008253601, 0.9921808), Confidence: 0.5

Timestamp: 10/27/2024 3:19:49 PM, Millisecond: 276,current eyeGaze_left: Position (-0.04598036, 1.169294, 0.1313606), Orientation(0.1242582, 0.008323661, -0.008253601, 0.9921808), Confidence: 0.5

