Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 661,current eyeGaze_left: Position (0.05545482, 1.061679, 0.3369284), Orientation(0.1152707, -0.01362482, -0.008358951, 0.9932055), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 676,current eyeGaze_left: Position (0.05543604, 1.061708, 0.3369842), Orientation(0.1155361, -0.01459485, -0.00839065, 0.9931607), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 689,current eyeGaze_left: Position (0.05543604, 1.061708, 0.3369842), Orientation(0.1155361, -0.01459485, -0.00839065, 0.9931607), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 704,current eyeGaze_left: Position (0.05543604, 1.061708, 0.3369842), Orientation(0.1155361, -0.01459485, -0.00839065, 0.9931607), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 717,current eyeGaze_left: Position (0.05541116, 1.061768, 0.3370795), Orientation(0.1156173, -0.0147922, -0.008324243, 0.9931487), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 730,current eyeGaze_left: Position (0.05541116, 1.061768, 0.3370795), Orientation(0.1156173, -0.0147922, -0.008324243, 0.9931487), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 746,current eyeGaze_left: Position (0.05539056, 1.061904, 0.3371961), Orientation(0.1161418, -0.01664879, -0.008595799, 0.9930559), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 759,current eyeGaze_left: Position (0.05539056, 1.061904, 0.3371961), Orientation(0.1161418, -0.01664879, -0.008595799, 0.9930559), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 774,current eyeGaze_left: Position (0.05538396, 1.062002, 0.3373693), Orientation(0.1173505, -0.0165582, -0.008652569, 0.9929149), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 787,current eyeGaze_left: Position (0.05538396, 1.062002, 0.3373693), Orientation(0.1173505, -0.0165582, -0.008652569, 0.9929149), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 801,current eyeGaze_left: Position (0.05538396, 1.062002, 0.3373693), Orientation(0.1173505, -0.0165582, -0.008652569, 0.9929149), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 815,current eyeGaze_left: Position (0.05543426, 1.062112, 0.3375558), Orientation(0.1180174, -0.01703272, -0.008895638, 0.9928256), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 828,current eyeGaze_left: Position (0.05543426, 1.062112, 0.3375558), Orientation(0.1180174, -0.01703272, -0.008895638, 0.9928256), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 843,current eyeGaze_left: Position (0.05560608, 1.062207, 0.3377227), Orientation(0.1195868, -0.01667101, -0.008808849, 0.9926447), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 856,current eyeGaze_left: Position (0.05560608, 1.062207, 0.3377227), Orientation(0.1195868, -0.01667101, -0.008808849, 0.9926447), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 871,current eyeGaze_left: Position (0.05560608, 1.062207, 0.3377227), Orientation(0.1195868, -0.01667101, -0.008808849, 0.9926447), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 884,current eyeGaze_left: Position (0.05569062, 1.062315, 0.3379073), Orientation(0.1207742, -0.01674521, -0.008600282, 0.9925016), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 898,current eyeGaze_left: Position (0.05569062, 1.062315, 0.3379073), Orientation(0.1207742, -0.01674521, -0.008600282, 0.9925016), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 912,current eyeGaze_left: Position (0.05570703, 1.062423, 0.3380882), Orientation(0.1213475, -0.01401686, -0.008025705, 0.9924786), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 926,current eyeGaze_left: Position (0.05570703, 1.062423, 0.3380882), Orientation(0.1213475, -0.01401686, -0.008025705, 0.9924786), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 941,current eyeGaze_left: Position (0.05564836, 1.062551, 0.3382436), Orientation(0.1234784, -0.00923992, -0.007162643, 0.9922784), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 954,current eyeGaze_left: Position (0.05564836, 1.062551, 0.3382436), Orientation(0.1234784, -0.00923992, -0.007162643, 0.9922784), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 968,current eyeGaze_left: Position (0.05564836, 1.062551, 0.3382436), Orientation(0.1234784, -0.00923992, -0.007162643, 0.9922784), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 982,current eyeGaze_left: Position (0.05558114, 1.062624, 0.338408), Orientation(0.1238959, -0.008919893, -0.007121978, 0.9922296), Confidence: 0.5

Timestamp: 11/24/2024 4:07:22 PM, Millisecond: 996,current eyeGaze_left: Position (0.05558114, 1.062624, 0.338408), Orientation(0.1238959, -0.008919893, -0.007121978, 0.9922296), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 10,current eyeGaze_left: Position (0.05552419, 1.062665, 0.3385397), Orientation(0.122951, -0.009634901, -0.00736191, 0.9923388), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 24,current eyeGaze_left: Position (0.05552419, 1.062665, 0.3385397), Orientation(0.122951, -0.009634901, -0.00736191, 0.9923388), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 39,current eyeGaze_left: Position (0.05552419, 1.062665, 0.3385397), Orientation(0.122951, -0.009634901, -0.00736191, 0.9923388), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 51,current eyeGaze_left: Position (0.05554627, 1.062617, 0.3386289), Orientation(0.1222933, -0.00967015, -0.007487811, 0.9924187), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 66,current eyeGaze_left: Position (0.05554627, 1.062617, 0.3386289), Orientation(0.1222933, -0.00967015, -0.007487811, 0.9924187), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 79,current eyeGaze_left: Position (0.05564292, 1.062644, 0.3386726), Orientation(0.1095826, -0.0100515, -0.008051553, 0.9938944), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 93,current eyeGaze_left: Position (0.05564292, 1.062644, 0.3386726), Orientation(0.1095826, -0.0100515, -0.008051553, 0.9938944), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 107,current eyeGaze_left: Position (0.05564292, 1.062644, 0.3386726), Orientation(0.1095826, -0.0100515, -0.008051553, 0.9938944), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 120,current eyeGaze_left: Position (0.05582381, 1.062743, 0.3386753), Orientation(0.1101925, 0.02731552, -0.001971184, 0.9935329), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 135,current eyeGaze_left: Position (0.05582381, 1.062743, 0.3386753), Orientation(0.1101925, 0.02731552, -0.001971184, 0.9935329), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 147,current eyeGaze_left: Position (0.05602809, 1.062948, 0.3386582), Orientation(0.136075, 0.03557156, 0.0003433721, 0.9900597), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 161,current eyeGaze_left: Position (0.05602809, 1.062948, 0.3386582), Orientation(0.136075, 0.03557156, 0.0003433721, 0.9900597), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 177,current eyeGaze_left: Position (0.05618978, 1.063127, 0.3386746), Orientation(0.1471134, 0.02825591, -0.0004438022, 0.988716), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 189,current eyeGaze_left: Position (0.05618978, 1.063127, 0.3386746), Orientation(0.1471134, 0.02825591, -0.0004438022, 0.988716), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 205,current eyeGaze_left: Position (0.05618978, 1.063127, 0.3386746), Orientation(0.1471134, 0.02825591, -0.0004438022, 0.988716), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 217,current eyeGaze_left: Position (0.0562866, 1.063339, 0.3386995), Orientation(0.1376881, 0.03218262, -0.0001796, 0.9899528), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 232,current eyeGaze_left: Position (0.0562866, 1.063339, 0.3386995), Orientation(0.1376881, 0.03218262, -0.0001796, 0.9899528), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 245,current eyeGaze_left: Position (0.05639578, 1.063646, 0.3386916), Orientation(0.1330959, 0.03185929, -0.0006117187, 0.9905908), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 259,current eyeGaze_left: Position (0.05639578, 1.063646, 0.3386916), Orientation(0.1330959, 0.03185929, -0.0006117187, 0.9905908), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 274,current eyeGaze_left: Position (0.05639578, 1.063646, 0.3386916), Orientation(0.1330959, 0.03185929, -0.0006117187, 0.9905908), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 286,current eyeGaze_left: Position (0.05652684, 1.064025, 0.3387883), Orientation(0.1340958, 0.03143904, -0.0008997424, 0.9904693), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 301,current eyeGaze_left: Position (0.05652684, 1.064025, 0.3387883), Orientation(0.1340958, 0.03143904, -0.0008997424, 0.9904693), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 314,current eyeGaze_left: Position (0.0567216, 1.064386, 0.3389524), Orientation(0.1050199, 0.02464464, -0.003244848, 0.9941594), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 328,current eyeGaze_left: Position (0.0567216, 1.064386, 0.3389524), Orientation(0.1050199, 0.02464464, -0.003244848, 0.9941594), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 342,current eyeGaze_left: Position (0.05696133, 1.064729, 0.3392016), Orientation(0.106483, -0.005939112, -0.008707736, 0.9942587), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 355,current eyeGaze_left: Position (0.05696133, 1.064729, 0.3392016), Orientation(0.106483, -0.005939112, -0.008707736, 0.9942587), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 370,current eyeGaze_left: Position (0.05696133, 1.064729, 0.3392016), Orientation(0.106483, -0.005939112, -0.008707736, 0.9942587), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 383,current eyeGaze_left: Position (0.05723505, 1.065033, 0.3394449), Orientation(0.1098385, -0.02943185, -0.01313903, 0.9934268), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 397,current eyeGaze_left: Position (0.05723505, 1.065033, 0.3394449), Orientation(0.1098385, -0.02943185, -0.01313903, 0.9934268), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 411,current eyeGaze_left: Position (0.05755723, 1.065311, 0.3396916), Orientation(0.1111411, -0.0306305, -0.01401437, 0.9932337), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 424,current eyeGaze_left: Position (0.05755723, 1.065311, 0.3396916), Orientation(0.1111411, -0.0306305, -0.01401437, 0.9932337), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 439,current eyeGaze_left: Position (0.05755723, 1.065311, 0.3396916), Orientation(0.1111411, -0.0306305, -0.01401437, 0.9932337), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 452,current eyeGaze_left: Position (0.05801119, 1.065496, 0.3398592), Orientation(0.112102, -0.02624971, -0.01396072, 0.9932519), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 467,current eyeGaze_left: Position (0.05801119, 1.065496, 0.3398592), Orientation(0.112102, -0.02624971, -0.01396072, 0.9932519), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 481,current eyeGaze_left: Position (0.0583907, 1.065601, 0.3401169), Orientation(0.1125318, -0.02629116, -0.0144214, 0.9931956), Confidence: 0.5

Timestamp: 11/24/2024 4:07:23 PM, Millisecond: 494,current eyeGaze_left: Position (0.0583907, 1.065601, 0.3401169), Orientation(0.1125318, -0.02629116, -0.0144214, 0.9931956), Confidence: 0.5

