Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 613,current eyeGaze_left: Position (0.006286982, 1.148187, 0.1097611), Orientation(0.06207531, -0.006123795, -0.03514933, 0.9974335), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 627,current eyeGaze_left: Position (0.006305829, 1.148184, 0.1097792), Orientation(0.0625311, -0.002658765, -0.03485446, 0.9974309), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 641,current eyeGaze_left: Position (0.006305829, 1.148184, 0.1097792), Orientation(0.0625311, -0.002658765, -0.03485446, 0.9974309), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 655,current eyeGaze_left: Position (0.006305829, 1.148184, 0.1097792), Orientation(0.0625311, -0.002658765, -0.03485446, 0.9974309), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 669,current eyeGaze_left: Position (0.00632403, 1.148154, 0.1097868), Orientation(0.06243598, -0.002655164, -0.03485779, 0.9974366), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 683,current eyeGaze_left: Position (0.00632403, 1.148154, 0.1097868), Orientation(0.06243598, -0.002655164, -0.03485779, 0.9974366), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 697,current eyeGaze_left: Position (0.00632282, 1.148124, 0.1097929), Orientation(0.0620079, -0.00166752, -0.03473788, 0.9974696), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 710,current eyeGaze_left: Position (0.00632282, 1.148124, 0.1097929), Orientation(0.0620079, -0.00166752, -0.03473788, 0.9974696), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 725,current eyeGaze_left: Position (0.006293271, 1.148113, 0.1098125), Orientation(0.06138623, -0.003663263, -0.03485945, 0.9974986), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 738,current eyeGaze_left: Position (0.006293271, 1.148113, 0.1098125), Orientation(0.06138623, -0.003663263, -0.03485945, 0.9974986), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 753,current eyeGaze_left: Position (0.006293271, 1.148113, 0.1098125), Orientation(0.06138623, -0.003663263, -0.03485945, 0.9974986), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 766,current eyeGaze_left: Position (0.006236151, 1.148119, 0.1098038), Orientation(0.06121063, -0.001721844, -0.03453883, 0.9975256), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 780,current eyeGaze_left: Position (0.006236151, 1.148119, 0.1098038), Orientation(0.06121063, -0.001721844, -0.03453883, 0.9975256), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 794,current eyeGaze_left: Position (0.00616714, 1.148128, 0.1097931), Orientation(0.06119254, -0.003528578, -0.0345919, 0.9975201), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 808,current eyeGaze_left: Position (0.00616714, 1.148128, 0.1097931), Orientation(0.06119254, -0.003528578, -0.0345919, 0.9975201), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 822,current eyeGaze_left: Position (0.00616714, 1.148128, 0.1097931), Orientation(0.06119254, -0.003528578, -0.0345919, 0.9975201), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 836,current eyeGaze_left: Position (0.006097198, 1.148146, 0.1098062), Orientation(0.06244702, -0.0015983, -0.03427695, 0.9974583), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 851,current eyeGaze_left: Position (0.006097198, 1.148146, 0.1098062), Orientation(0.06244702, -0.0015983, -0.03427695, 0.9974583), Confidence: 0.5

Timestamp: 10/27/2024 4:07:32 PM, Millisecond: 864,current eyeGaze_left: Position (0.006020404, 1.148136, 0.1097789), Orientation(0.06402858, -0.001275637, -0.03400511, 0.9973679), Confidence: 0.5

