
Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 6,current eyeGaze_left: Position (-0.09905665, 1.039458, 0.1564612), Orientation(0.2016842, -0.05115137, -0.01438783, 0.9780082), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 20,current eyeGaze_left: Position (-0.09910384, 1.039555, 0.1568975), Orientation(0.2031509, -0.05080589, -0.01428862, 0.9777241), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 34,current eyeGaze_left: Position (-0.09910384, 1.039555, 0.1568975), Orientation(0.2031509, -0.05080589, -0.01428862, 0.9777241), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 48,current eyeGaze_left: Position (-0.09919238, 1.039641, 0.1571588), Orientation(0.2033368, -0.05050962, -0.0143677, 0.9776998), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 61,current eyeGaze_left: Position (-0.09919238, 1.039641, 0.1571588), Orientation(0.2033368, -0.05050962, -0.0143677, 0.9776998), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 77,current eyeGaze_left: Position (-0.09919238, 1.039641, 0.1571588), Orientation(0.2033368, -0.05050962, -0.0143677, 0.9776998), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 90,current eyeGaze_left: Position (-0.09931469, 1.039713, 0.1572413), Orientation(0.2036194, -0.05110617, -0.01428778, 0.977611), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 103,current eyeGaze_left: Position (-0.09931469, 1.039713, 0.1572413), Orientation(0.2036194, -0.05110617, -0.01428778, 0.977611), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 118,current eyeGaze_left: Position (-0.09944864, 1.039749, 0.1571702), Orientation(0.2035571, -0.05215202, -0.01398496, 0.9775732), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 132,current eyeGaze_left: Position (-0.09944864, 1.039749, 0.1571702), Orientation(0.2035571, -0.05215202, -0.01398496, 0.9775732), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 146,current eyeGaze_left: Position (-0.09944864, 1.039749, 0.1571702), Orientation(0.2035571, -0.05215202, -0.01398496, 0.9775732), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 160,current eyeGaze_left: Position (-0.09971823, 1.039622, 0.1570244), Orientation(0.2033436, -0.05212923, -0.01359926, 0.9776242), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 175,current eyeGaze_left: Position (-0.09971823, 1.039622, 0.1570244), Orientation(0.2033436, -0.05212923, -0.01359926, 0.9776242), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 188,current eyeGaze_left: Position (-0.09990519, 1.03953, 0.1567796), Orientation(0.2028138, -0.05207983, -0.0133434, 0.9777402), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 201,current eyeGaze_left: Position (-0.09990519, 1.03953, 0.1567796), Orientation(0.2028138, -0.05207983, -0.0133434, 0.9777402), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 216,current eyeGaze_left: Position (-0.1001076, 1.039407, 0.1564938), Orientation(0.2021115, -0.05097014, -0.01298656, 0.977949), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 230,current eyeGaze_left: Position (-0.1001076, 1.039407, 0.1564938), Orientation(0.2021115, -0.05097014, -0.01298656, 0.977949), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 244,current eyeGaze_left: Position (-0.1001076, 1.039407, 0.1564938), Orientation(0.2021115, -0.05097014, -0.01298656, 0.977949), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 258,current eyeGaze_left: Position (-0.1002977, 1.039261, 0.1561743), Orientation(0.2051033, -0.05055215, -0.01251383, 0.9773539), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 273,current eyeGaze_left: Position (-0.1002977, 1.039261, 0.1561743), Orientation(0.2051033, -0.05055215, -0.01251383, 0.9773539), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 285,current eyeGaze_left: Position (-0.1004313, 1.039152, 0.1559066), Orientation(0.2042397, -0.04873811, -0.01214197, 0.9776315), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 298,current eyeGaze_left: Position (-0.1004313, 1.039152, 0.1559066), Orientation(0.2042397, -0.04873811, -0.01214197, 0.9776315), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 313,current eyeGaze_left: Position (-0.1004313, 1.039152, 0.1559066), Orientation(0.2042397, -0.04873811, -0.01214197, 0.9776315), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 326,current eyeGaze_left: Position (-0.100515, 1.039047, 0.155647), Orientation(0.2032153, -0.04825496, -0.01200319, 0.9778706), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 341,current eyeGaze_left: Position (-0.100515, 1.039047, 0.155647), Orientation(0.2032153, -0.04825496, -0.01200319, 0.9778706), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 354,current eyeGaze_left: Position (-0.1005937, 1.038855, 0.1553793), Orientation(0.2026085, -0.04743678, -0.01185153, 0.9780383), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 368,current eyeGaze_left: Position (-0.1005937, 1.038855, 0.1553793), Orientation(0.2026085, -0.04743678, -0.01185153, 0.9780383), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 383,current eyeGaze_left: Position (-0.1005386, 1.038646, 0.1551075), Orientation(0.2026938, -0.04739026, -0.01174803, 0.9780244), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 396,current eyeGaze_left: Position (-0.1005386, 1.038646, 0.1551075), Orientation(0.2026938, -0.04739026, -0.01174803, 0.9780244), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 412,current eyeGaze_left: Position (-0.1005386, 1.038646, 0.1551075), Orientation(0.2026938, -0.04739026, -0.01174803, 0.9780244), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 426,current eyeGaze_left: Position (-0.1004167, 1.038439, 0.154806), Orientation(0.2029453, -0.04800499, -0.0117682, 0.9779417), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 437,current eyeGaze_left: Position (-0.1004167, 1.038439, 0.154806), Orientation(0.2029453, -0.04800499, -0.0117682, 0.9779417), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 451,current eyeGaze_left: Position (-0.100282, 1.038286, 0.1544856), Orientation(0.2023842, -0.04822019, -0.01183862, 0.9780466), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 465,current eyeGaze_left: Position (-0.100282, 1.038286, 0.1544856), Orientation(0.2023842, -0.04822019, -0.01183862, 0.9780466), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 480,current eyeGaze_left: Position (-0.100282, 1.038286, 0.1544856), Orientation(0.2023842, -0.04822019, -0.01183862, 0.9780466), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 493,current eyeGaze_left: Position (-0.1000456, 1.038221, 0.1541761), Orientation(0.2017787, -0.04930258, -0.01211505, 0.9781145), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 508,current eyeGaze_left: Position (-0.1000456, 1.038221, 0.1541761), Orientation(0.2017787, -0.04930258, -0.01211505, 0.9781145), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 521,current eyeGaze_left: Position (-0.09980436, 1.038151, 0.1539057), Orientation(0.2008506, -0.0494265, -0.01224422, 0.9782977), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 535,current eyeGaze_left: Position (-0.09980436, 1.038151, 0.1539057), Orientation(0.2008506, -0.0494265, -0.01224422, 0.9782977), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 549,current eyeGaze_left: Position (-0.09962992, 1.038201, 0.1536338), Orientation(0.2007197, -0.05025847, -0.01252404, 0.9782786), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 563,current eyeGaze_left: Position (-0.09962992, 1.038201, 0.1536338), Orientation(0.2007197, -0.05025847, -0.01252404, 0.9782786), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 578,current eyeGaze_left: Position (-0.09962992, 1.038201, 0.1536338), Orientation(0.2007197, -0.05025847, -0.01252404, 0.9782786), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 591,current eyeGaze_left: Position (-0.09943487, 1.038267, 0.15345), Orientation(0.2005174, -0.05061746, -0.0127698, 0.9782983), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 606,current eyeGaze_left: Position (-0.09943487, 1.038267, 0.15345), Orientation(0.2005174, -0.05061746, -0.0127698, 0.9782983), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 619,current eyeGaze_left: Position (-0.09928247, 1.038211, 0.1533484), Orientation(0.2041704, -0.05102098, -0.01268748, 0.9775226), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 633,current eyeGaze_left: Position (-0.09928247, 1.038211, 0.1533484), Orientation(0.2041704, -0.05102098, -0.01268748, 0.9775226), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 648,current eyeGaze_left: Position (-0.09915041, 1.038201, 0.1532961), Orientation(0.2039076, -0.04886289, -0.0125548, 0.9776894), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 661,current eyeGaze_left: Position (-0.09915041, 1.038201, 0.1532961), Orientation(0.2039076, -0.04886289, -0.0125548, 0.9776894), Confidence: 0.5

Timestamp: 11/2/2024 7:34:27 PM, Millisecond: 676,current eyeGaze_left: Position (-0.09915041, 1.038201, 0.1532961), Orientation(0.2039076, -0.04886289, -0.0125548, 0.9776894), Confidence: 0.5

