Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 192,current eyeGaze_left: Position (-0.06348368, 1.131858, 0.09610988), Orientation(0.1565036, -0.03807146, -0.01887776, 0.9867629), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 205,current eyeGaze_left: Position (-0.06342937, 1.131734, 0.09590969), Orientation(0.1562538, -0.03814423, -0.01909919, 0.9867954), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 219,current eyeGaze_left: Position (-0.06342937, 1.131734, 0.09590969), Orientation(0.1562538, -0.03814423, -0.01909919, 0.9867954), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 234,current eyeGaze_left: Position (-0.06336449, 1.131695, 0.09577669), Orientation(0.1560393, -0.0371925, -0.01919574, 0.9868637), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 247,current eyeGaze_left: Position (-0.06336449, 1.131695, 0.09577669), Orientation(0.1560393, -0.0371925, -0.01919574, 0.9868637), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 262,current eyeGaze_left: Position (-0.06336449, 1.131695, 0.09577669), Orientation(0.1560393, -0.0371925, -0.01919574, 0.9868637), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 275,current eyeGaze_left: Position (-0.06329606, 1.131662, 0.09567768), Orientation(0.157303, -0.03732795, -0.01949201, 0.9866523), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 289,current eyeGaze_left: Position (-0.06329606, 1.131662, 0.09567768), Orientation(0.157303, -0.03732795, -0.01949201, 0.9866523), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 303,current eyeGaze_left: Position (-0.06324459, 1.13164, 0.09563797), Orientation(0.1571086, -0.03879837, -0.02001301, 0.9866161), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 317,current eyeGaze_left: Position (-0.06324459, 1.13164, 0.09563797), Orientation(0.1571086, -0.03879837, -0.02001301, 0.9866161), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 331,current eyeGaze_left: Position (-0.06324459, 1.13164, 0.09563797), Orientation(0.1571086, -0.03879837, -0.02001301, 0.9866161), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 345,current eyeGaze_left: Position (-0.06317337, 1.131616, 0.09547599), Orientation(0.1556048, -0.0390154, -0.02018567, 0.9868423), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 359,current eyeGaze_left: Position (-0.06317337, 1.131616, 0.09547599), Orientation(0.1556048, -0.0390154, -0.02018567, 0.9868423), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 373,current eyeGaze_left: Position (-0.06310508, 1.131546, 0.09527346), Orientation(0.1554487, -0.03660393, -0.01970791, 0.9869689), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 386,current eyeGaze_left: Position (-0.06310508, 1.131546, 0.09527346), Orientation(0.1554487, -0.03660393, -0.01970791, 0.9869689), Confidence: 0.5

Timestamp: 11/24/2024 8:27:19 PM, Millisecond: 401,current eyeGaze_left: Position (-0.06302728, 1.13138, 0.09500711), Orientation(0.1620289, -0.03687083, -0.01924126, 0.9859093), Confidence: 0.5

