Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 682,current eyeGaze_left: Position (0.03453722, 1.072875, 0.08620859), Orientation(0.05588799, -0.1337836, -0.06129105, 0.9875333), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 706,current eyeGaze_left: Position (0.03450852, 1.07292, 0.08626927), Orientation(0.05719676, -0.1334721, -0.06128205, 0.9875011), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 721,current eyeGaze_left: Position (0.03450852, 1.07292, 0.08626927), Orientation(0.05719676, -0.1334721, -0.06128205, 0.9875011), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 735,current eyeGaze_left: Position (0.03449648, 1.072963, 0.08632564), Orientation(0.05741072, -0.1334701, -0.06123466, 0.9874919), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 749,current eyeGaze_left: Position (0.03449648, 1.072963, 0.08632564), Orientation(0.05741072, -0.1334701, -0.06123466, 0.9874919), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 764,current eyeGaze_left: Position (0.03449648, 1.072963, 0.08632564), Orientation(0.05741072, -0.1334701, -0.06123466, 0.9874919), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 776,current eyeGaze_left: Position (0.03443312, 1.072966, 0.08640784), Orientation(0.05845891, -0.1322405, -0.06099997, 0.9876102), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 792,current eyeGaze_left: Position (0.03443312, 1.072966, 0.08640784), Orientation(0.05845891, -0.1322405, -0.06099997, 0.9876102), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 804,current eyeGaze_left: Position (0.03436403, 1.072942, 0.08648493), Orientation(0.05871327, -0.1321278, -0.06087567, 0.987618), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 819,current eyeGaze_left: Position (0.03436403, 1.072942, 0.08648493), Orientation(0.05871327, -0.1321278, -0.06087567, 0.987618), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 833,current eyeGaze_left: Position (0.03432418, 1.072917, 0.08652659), Orientation(0.05905513, -0.1315456, -0.06071408, 0.9876852), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 847,current eyeGaze_left: Position (0.03432418, 1.072917, 0.08652659), Orientation(0.05905513, -0.1315456, -0.06071408, 0.9876852), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 861,current eyeGaze_left: Position (0.03432418, 1.072917, 0.08652659), Orientation(0.05905513, -0.1315456, -0.06071408, 0.9876852), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 875,current eyeGaze_left: Position (0.03428449, 1.072898, 0.08657004), Orientation(0.05908692, -0.1306999, -0.06055481, 0.9878054), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 890,current eyeGaze_left: Position (0.03428449, 1.072898, 0.08657004), Orientation(0.05908692, -0.1306999, -0.06055481, 0.9878054), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 903,current eyeGaze_left: Position (0.03425172, 1.072883, 0.08660452), Orientation(0.03618041, -0.1296285, -0.06084209, 0.9890329), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 917,current eyeGaze_left: Position (0.03425172, 1.072883, 0.08660452), Orientation(0.03618041, -0.1296285, -0.06084209, 0.9890329), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 932,current eyeGaze_left: Position (0.03423385, 1.072876, 0.08660356), Orientation(0.03564045, -0.1305573, -0.06091808, 0.9889256), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 944,current eyeGaze_left: Position (0.03423385, 1.072876, 0.08660356), Orientation(0.03564045, -0.1305573, -0.06091808, 0.9889256), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 960,current eyeGaze_left: Position (0.03423385, 1.072876, 0.08660356), Orientation(0.03564045, -0.1305573, -0.06091808, 0.9889256), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 973,current eyeGaze_left: Position (0.03425678, 1.072904, 0.08656821), Orientation(0.03615281, -0.1306366, -0.0608488, 0.9889007), Confidence: 0.5

Timestamp: 11/24/2024 5:27:17 PM, Millisecond: 987,current eyeGaze_left: Position (0.03425678, 1.072904, 0.08656821), Orientation(0.03615281, -0.1306366, -0.0608488, 0.9889007), Confidence: 0.5

Timestamp: 11/24/2024 5:27:18 PM, Millisecond: 1,current eyeGaze_left: Position (0.03426726, 1.072957, 0.08652838), Orientation(0.03578974, -0.131397, -0.06094823, 0.9888071), Confidence: 0.5

Timestamp: 11/24/2024 5:27:18 PM, Millisecond: 14,current eyeGaze_left: Position (0.03426726, 1.072957, 0.08652838), Orientation(0.03578974, -0.131397, -0.06094823, 0.9888071), Confidence: 0.5

