Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 670,current eyeGaze_left: Position (-0.04554938, 1.116295, 0.07550839), Orientation(0.1336281, -0.008407145, -0.01853111, 0.9908226), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 684,current eyeGaze_left: Position (-0.04549061, 1.116795, 0.07631148), Orientation(0.1358609, -0.005760943, -0.01718152, 0.9905621), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 697,current eyeGaze_left: Position (-0.04549061, 1.116795, 0.07631148), Orientation(0.1358609, -0.005760943, -0.01718152, 0.9905621), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 712,current eyeGaze_left: Position (-0.04559774, 1.11727, 0.07717324), Orientation(0.1371515, -0.005970987, -0.01623288, 0.990399), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 725,current eyeGaze_left: Position (-0.04559774, 1.11727, 0.07717324), Orientation(0.1371515, -0.005970987, -0.01623288, 0.990399), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 740,current eyeGaze_left: Position (-0.04577654, 1.117671, 0.07808802), Orientation(0.1322207, -0.006328611, -0.01550674, 0.9910787), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 753,current eyeGaze_left: Position (-0.04577654, 1.117671, 0.07808802), Orientation(0.1322207, -0.006328611, -0.01550674, 0.9910787), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 766,current eyeGaze_left: Position (-0.04577654, 1.117671, 0.07808802), Orientation(0.1322207, -0.006328611, -0.01550674, 0.9910787), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 781,current eyeGaze_left: Position (-0.04599285, 1.118108, 0.07901626), Orientation(0.134779, -0.006329413, -0.01480004, 0.990745), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 795,current eyeGaze_left: Position (-0.04599285, 1.118108, 0.07901626), Orientation(0.134779, -0.006329413, -0.01480004, 0.990745), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 809,current eyeGaze_left: Position (-0.0460491, 1.118607, 0.07990271), Orientation(0.133828, -0.007073309, -0.01395098, 0.9908812), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 822,current eyeGaze_left: Position (-0.0460491, 1.118607, 0.07990271), Orientation(0.133828, -0.007073309, -0.01395098, 0.9908812), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 837,current eyeGaze_left: Position (-0.0460491, 1.118607, 0.07990271), Orientation(0.133828, -0.007073309, -0.01395098, 0.9908812), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 850,current eyeGaze_left: Position (-0.04587858, 1.118901, 0.08074937), Orientation(0.1274531, -0.03631457, -0.0193818, 0.9909901), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 864,current eyeGaze_left: Position (-0.04587858, 1.118901, 0.08074937), Orientation(0.1274531, -0.03631457, -0.0193818, 0.9909901), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 879,current eyeGaze_left: Position (-0.04546797, 1.118923, 0.0815017), Orientation(0.1192497, -0.0544048, -0.0238383, 0.9910861), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 892,current eyeGaze_left: Position (-0.04546797, 1.118923, 0.0815017), Orientation(0.1192497, -0.0544048, -0.0238383, 0.9910861), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 906,current eyeGaze_left: Position (-0.04546797, 1.118923, 0.0815017), Orientation(0.1192497, -0.0544048, -0.0238383, 0.9910861), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 920,current eyeGaze_left: Position (-0.0449884, 1.119001, 0.08215245), Orientation(0.1201438, -0.05618057, -0.02508134, 0.9908482), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 935,current eyeGaze_left: Position (-0.0449884, 1.119001, 0.08215245), Orientation(0.1201438, -0.05618057, -0.02508134, 0.9908482), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 948,current eyeGaze_left: Position (-0.04463245, 1.119168, 0.08276451), Orientation(0.1207195, -0.05374124, -0.02566036, 0.9908987), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 962,current eyeGaze_left: Position (-0.04463245, 1.119168, 0.08276451), Orientation(0.1207195, -0.05374124, -0.02566036, 0.9908987), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 977,current eyeGaze_left: Position (-0.04453939, 1.119292, 0.08348874), Orientation(0.1200523, -0.05383751, -0.0266735, 0.9909479), Confidence: 0.5

Timestamp: 10/17/2024 5:39:41 PM, Millisecond: 990,current eyeGaze_left: Position (-0.04453939, 1.119292, 0.08348874), Orientation(0.1200523, -0.05383751, -0.0266735, 0.9909479), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 5,current eyeGaze_left: Position (-0.04453939, 1.119292, 0.08348874), Orientation(0.1200523, -0.05383751, -0.0266735, 0.9909479), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 18,current eyeGaze_left: Position (-0.04457684, 1.119317, 0.08420914), Orientation(0.1181673, -0.05028088, -0.02640797, 0.9913681), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 31,current eyeGaze_left: Position (-0.04457684, 1.119317, 0.08420914), Orientation(0.1181673, -0.05028088, -0.02640797, 0.9913681), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 46,current eyeGaze_left: Position (-0.04468492, 1.119373, 0.08490954), Orientation(0.1187413, -0.04796887, -0.02649451, 0.991412), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 60,current eyeGaze_left: Position (-0.04468492, 1.119373, 0.08490954), Orientation(0.1187413, -0.04796887, -0.02649451, 0.991412), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 75,current eyeGaze_left: Position (-0.04468492, 1.119373, 0.08490954), Orientation(0.1187413, -0.04796887, -0.02649451, 0.991412), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 87,current eyeGaze_left: Position (-0.04488299, 1.119501, 0.08551864), Orientation(0.1198941, -0.04751063, -0.02729899, 0.9912734), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 102,current eyeGaze_left: Position (-0.04488299, 1.119501, 0.08551864), Orientation(0.1198941, -0.04751063, -0.02729899, 0.9912734), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 116,current eyeGaze_left: Position (-0.04519635, 1.11978, 0.08604949), Orientation(0.1218743, -0.04487029, -0.02768522, 0.9911442), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 130,current eyeGaze_left: Position (-0.04519635, 1.11978, 0.08604949), Orientation(0.1218743, -0.04487029, -0.02768522, 0.9911442), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 143,current eyeGaze_left: Position (-0.04557255, 1.12017, 0.08645269), Orientation(0.1243308, -0.04012753, -0.02712024, 0.9910581), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 157,current eyeGaze_left: Position (-0.04557255, 1.12017, 0.08645269), Orientation(0.1243308, -0.04012753, -0.02712024, 0.9910581), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 171,current eyeGaze_left: Position (-0.04557255, 1.12017, 0.08645269), Orientation(0.1243308, -0.04012753, -0.02712024, 0.9910581), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 185,current eyeGaze_left: Position (-0.0459686, 1.120711, 0.08676264), Orientation(0.1237274, -0.03780311, -0.02641373, 0.991244), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 199,current eyeGaze_left: Position (-0.0459686, 1.120711, 0.08676264), Orientation(0.1237274, -0.03780311, -0.02641373, 0.991244), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 212,current eyeGaze_left: Position (-0.04622212, 1.121388, 0.08696711), Orientation(0.1257591, -0.03730528, -0.02607238, 0.9910163), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 226,current eyeGaze_left: Position (-0.04622212, 1.121388, 0.08696711), Orientation(0.1257591, -0.03730528, -0.02607238, 0.9910163), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 241,current eyeGaze_left: Position (-0.04622212, 1.121388, 0.08696711), Orientation(0.1257591, -0.03730528, -0.02607238, 0.9910163), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 254,current eyeGaze_left: Position (-0.04635017, 1.121735, 0.08711714), Orientation(0.1233487, -0.03361417, -0.02516926, 0.9914744), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 269,current eyeGaze_left: Position (-0.04635017, 1.121735, 0.08711714), Orientation(0.1233487, -0.03361417, -0.02516926, 0.9914744), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 282,current eyeGaze_left: Position (-0.04636545, 1.121615, 0.08718167), Orientation(0.1227068, -0.03458514, -0.02548692, 0.9915127), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 296,current eyeGaze_left: Position (-0.04636545, 1.121615, 0.08718167), Orientation(0.1227068, -0.03458514, -0.02548692, 0.9915127), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 311,current eyeGaze_left: Position (-0.04628399, 1.121172, 0.0871866), Orientation(0.1213326, -0.02819987, -0.02401919, 0.9919205), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 323,current eyeGaze_left: Position (-0.04628399, 1.121172, 0.0871866), Orientation(0.1213326, -0.02819987, -0.02401919, 0.9919205), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 339,current eyeGaze_left: Position (-0.04628399, 1.121172, 0.0871866), Orientation(0.1213326, -0.02819987, -0.02401919, 0.9919205), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 352,current eyeGaze_left: Position (-0.04599309, 1.120603, 0.08705909), Orientation(0.122143, -0.02730311, -0.0237928, 0.9918516), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 366,current eyeGaze_left: Position (-0.04599309, 1.120603, 0.08705909), Orientation(0.122143, -0.02730311, -0.0237928, 0.9918516), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 380,current eyeGaze_left: Position (-0.04550275, 1.120199, 0.0868622), Orientation(0.1239154, -0.02432359, -0.02345387, 0.9917174), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 393,current eyeGaze_left: Position (-0.04550275, 1.120199, 0.0868622), Orientation(0.1239154, -0.02432359, -0.02345387, 0.9917174), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 408,current eyeGaze_left: Position (-0.04472396, 1.120205, 0.0865456), Orientation(0.1236642, -0.02045655, -0.02362454, 0.9918319), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 421,current eyeGaze_left: Position (-0.04472396, 1.120205, 0.0865456), Orientation(0.1236642, -0.02045655, -0.02362454, 0.9918319), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 437,current eyeGaze_left: Position (-0.04472396, 1.120205, 0.0865456), Orientation(0.1236642, -0.02045655, -0.02362454, 0.9918319), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 449,current eyeGaze_left: Position (-0.04364495, 1.120428, 0.08610756), Orientation(0.1221634, -0.02049756, -0.02523615, 0.9919775), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 463,current eyeGaze_left: Position (-0.04364495, 1.120428, 0.08610756), Orientation(0.1221634, -0.02049756, -0.02523615, 0.9919775), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 477,current eyeGaze_left: Position (-0.04233568, 1.12058, 0.08555097), Orientation(0.1205369, -0.02058857, -0.02702195, 0.9921274), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 491,current eyeGaze_left: Position (-0.04233568, 1.12058, 0.08555097), Orientation(0.1205369, -0.02058857, -0.02702195, 0.9921274), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 505,current eyeGaze_left: Position (-0.04233568, 1.12058, 0.08555097), Orientation(0.1205369, -0.02058857, -0.02702195, 0.9921274), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 519,current eyeGaze_left: Position (-0.04111763, 1.120625, 0.08504115), Orientation(0.1194404, -0.01814602, -0.02806561, 0.9922788), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 534,current eyeGaze_left: Position (-0.04111763, 1.120625, 0.08504115), Orientation(0.1194404, -0.01814602, -0.02806561, 0.9922788), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 547,current eyeGaze_left: Position (-0.04020672, 1.120627, 0.08456941), Orientation(0.1221533, -0.01312775, -0.02815388, 0.9920251), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 561,current eyeGaze_left: Position (-0.04020672, 1.120627, 0.08456941), Orientation(0.1221533, -0.01312775, -0.02815388, 0.9920251), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 575,current eyeGaze_left: Position (-0.04020672, 1.120627, 0.08456941), Orientation(0.1221533, -0.01312775, -0.02815388, 0.9920251), Confidence: 0.5

Timestamp: 10/17/2024 5:39:42 PM, Millisecond: 604,current eyeGaze_left: Position (-0.03956871, 1.120571, 0.08414575), Orientation(0.12352, -0.008850498, -0.02815796, 0.9919031), Confidence: 0.5

