
Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 732,current eyeGaze_left: Position (-0.07381742, 1.104162, 0.04233759), Orientation(0.107441, -0.1337104, -0.02264953, 0.9849188), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 747,current eyeGaze_left: Position (-0.07385516, 1.104217, 0.04232977), Orientation(0.1080179, -0.1334523, -0.02252859, 0.9848935), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 761,current eyeGaze_left: Position (-0.07385516, 1.104217, 0.04232977), Orientation(0.1080179, -0.1334523, -0.02252859, 0.9848935), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 775,current eyeGaze_left: Position (-0.07385516, 1.104217, 0.04232977), Orientation(0.1080179, -0.1334523, -0.02252859, 0.9848935), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 788,current eyeGaze_left: Position (-0.0738917, 1.104248, 0.04230964), Orientation(0.108041, -0.1335658, -0.0225428, 0.9848752), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 802,current eyeGaze_left: Position (-0.0738917, 1.104248, 0.04230964), Orientation(0.108041, -0.1335658, -0.0225428, 0.9848752), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 817,current eyeGaze_left: Position (-0.07385811, 1.10415, 0.0421611), Orientation(0.1079745, -0.1335042, -0.02259941, 0.9848896), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 830,current eyeGaze_left: Position (-0.07385811, 1.10415, 0.0421611), Orientation(0.1079745, -0.1335042, -0.02259941, 0.9848896), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 845,current eyeGaze_left: Position (-0.07385811, 1.10415, 0.0421611), Orientation(0.1079745, -0.1335042, -0.02259941, 0.9848896), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 858,current eyeGaze_left: Position (-0.07385467, 1.104096, 0.04210019), Orientation(0.1111354, -0.1336442, -0.02257483, 0.9845194), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 872,current eyeGaze_left: Position (-0.07385467, 1.104096, 0.04210019), Orientation(0.1111354, -0.1336442, -0.02257483, 0.9845194), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 887,current eyeGaze_left: Position (-0.07383876, 1.104029, 0.04204676), Orientation(0.110949, -0.1327305, -0.02233375, 0.9846696), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 899,current eyeGaze_left: Position (-0.07383876, 1.104029, 0.04204676), Orientation(0.110949, -0.1327305, -0.02233375, 0.9846696), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 913,current eyeGaze_left: Position (-0.07383876, 1.104029, 0.04204676), Orientation(0.110949, -0.1327305, -0.02233375, 0.9846696), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 927,current eyeGaze_left: Position (-0.07390331, 1.104045, 0.04200855), Orientation(0.1099172, -0.1330418, -0.02226892, 0.9847447), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 941,current eyeGaze_left: Position (-0.07390331, 1.104045, 0.04200855), Orientation(0.1099172, -0.1330418, -0.02226892, 0.9847447), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 955,current eyeGaze_left: Position (-0.07390355, 1.103995, 0.04194774), Orientation(0.1080314, -0.1353547, -0.02248801, 0.9846333), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 969,current eyeGaze_left: Position (-0.07390355, 1.103995, 0.04194774), Orientation(0.1080314, -0.1353547, -0.02248801, 0.9846333), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 983,current eyeGaze_left: Position (-0.07388606, 1.103927, 0.04187952), Orientation(0.1085131, -0.1357281, -0.02227336, 0.9845338), Confidence: 0.5

Timestamp: 11/2/2024 6:29:29 PM, Millisecond: 997,current eyeGaze_left: Position (-0.07388606, 1.103927, 0.04187952), Orientation(0.1085131, -0.1357281, -0.02227336, 0.9845338), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 12,current eyeGaze_left: Position (-0.07388606, 1.103927, 0.04187952), Orientation(0.1085131, -0.1357281, -0.02227336, 0.9845338), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 25,current eyeGaze_left: Position (-0.0737344, 1.103766, 0.0417389), Orientation(0.1083122, -0.1325374, -0.02153683, 0.9850069), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 40,current eyeGaze_left: Position (-0.0737344, 1.103766, 0.0417389), Orientation(0.1083122, -0.1325374, -0.02153683, 0.9850069), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 53,current eyeGaze_left: Position (-0.07367393, 1.103688, 0.04165358), Orientation(0.1082243, -0.1327401, -0.021418, 0.9849918), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 67,current eyeGaze_left: Position (-0.07367393, 1.103688, 0.04165358), Orientation(0.1082243, -0.1327401, -0.021418, 0.9849918), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 81,current eyeGaze_left: Position (-0.07367393, 1.103688, 0.04165358), Orientation(0.1082243, -0.1327401, -0.021418, 0.9849918), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 95,current eyeGaze_left: Position (-0.07362804, 1.103644, 0.04158333), Orientation(0.1089092, -0.1332087, -0.02138608, 0.9848536), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 109,current eyeGaze_left: Position (-0.07362804, 1.103644, 0.04158333), Orientation(0.1089092, -0.1332087, -0.02138608, 0.9848536), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 123,current eyeGaze_left: Position (-0.07370814, 1.103693, 0.0415785), Orientation(0.1106172, -0.1340084, -0.02144695, 0.9845535), Confidence: 0.5

Timestamp: 11/2/2024 6:29:30 PM, Millisecond: 136,current eyeGaze_left: Position (-0.07370814, 1.103693, 0.0415785), Orientation(0.1106172, -0.1340084, -0.02144695, 0.9845535), Confidence: 0.5

