Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 180,current eyeGaze_left: Position (-0.04257562, 1.115068, 0.02933108), Orientation(0.05368007, -0.08285546, -0.02984684, 0.9946671), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 194,current eyeGaze_left: Position (-0.04255076, 1.115144, 0.02932307), Orientation(0.05333583, -0.08436392, -0.0304653, 0.99454), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 208,current eyeGaze_left: Position (-0.04255076, 1.115144, 0.02932307), Orientation(0.05333583, -0.08436392, -0.0304653, 0.99454), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 222,current eyeGaze_left: Position (-0.04252768, 1.115175, 0.02929618), Orientation(0.05364661, -0.08379761, -0.03031627, 0.9945758), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 237,current eyeGaze_left: Position (-0.04252768, 1.115175, 0.02929618), Orientation(0.05364661, -0.08379761, -0.03031627, 0.9945758), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 250,current eyeGaze_left: Position (-0.04252768, 1.115175, 0.02929618), Orientation(0.05364661, -0.08379761, -0.03031627, 0.9945758), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 263,current eyeGaze_left: Position (-0.04254661, 1.115151, 0.02925286), Orientation(0.05348912, -0.08474834, -0.03030381, 0.994504), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 277,current eyeGaze_left: Position (-0.04254661, 1.115151, 0.02925286), Orientation(0.05348912, -0.08474834, -0.03030381, 0.994504), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 291,current eyeGaze_left: Position (-0.04265558, 1.115048, 0.0292168), Orientation(0.05443353, -0.0863882, -0.03024909, 0.9943134), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 306,current eyeGaze_left: Position (-0.04265558, 1.115048, 0.0292168), Orientation(0.05443353, -0.0863882, -0.03024909, 0.9943134), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 320,current eyeGaze_left: Position (-0.04265558, 1.115048, 0.0292168), Orientation(0.05443353, -0.0863882, -0.03024909, 0.9943134), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 333,current eyeGaze_left: Position (-0.04277102, 1.114935, 0.02917744), Orientation(0.05313709, -0.09639757, -0.03159665, 0.9934211), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 347,current eyeGaze_left: Position (-0.04277102, 1.114935, 0.02917744), Orientation(0.05313709, -0.09639757, -0.03159665, 0.9934211), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 361,current eyeGaze_left: Position (-0.04290109, 1.114857, 0.02912254), Orientation(0.0529847, -0.09800239, -0.03169917, 0.9932689), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 375,current eyeGaze_left: Position (-0.04290109, 1.114857, 0.02912254), Orientation(0.0529847, -0.09800239, -0.03169917, 0.9932689), Confidence: 0.5

Timestamp: 11/2/2024 4:17:42 PM, Millisecond: 389,current eyeGaze_left: Position (-0.04307641, 1.114797, 0.02908613), Orientation(0.04878639, -0.09578218, -0.03106778, 0.9937205), Confidence: 0.5

