Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 683,current eyeGaze_left: Position (-0.1590236, 1.051522, 0.183764), Orientation(0.009225153, -0.02498783, 0.02074258, 0.9994299), Confidence: 0.5
Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 905,current eyeGaze_left: Position (-0.1559243, 1.054269, 0.1868258), Orientation(-0.02506414, -0.02337087, 0.002278626, 0.99941), Confidence: 0.5

Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 919,current eyeGaze_left: Position (-0.1554178, 1.054615, 0.1871855), Orientation(-0.02517515, -0.02471689, -0.0007182308, 0.9993772), Confidence: 0.5

Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 935,current eyeGaze_left: Position (-0.1554178, 1.054615, 0.1871855), Orientation(-0.02517515, -0.02471689, -0.0007182308, 0.9993772), Confidence: 0.5

Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 948,current eyeGaze_left: Position (-0.1554178, 1.054615, 0.1871855), Orientation(-0.02517515, -0.02471689, -0.0007182308, 0.9993772), Confidence: 0.5

Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 961,current eyeGaze_left: Position (-0.155102, 1.054876, 0.1874072), Orientation(-0.0246877, -0.02373607, -0.002484201, 0.9994103), Confidence: 0.5

Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 976,current eyeGaze_left: Position (-0.155102, 1.054876, 0.1874072), Orientation(-0.0246877, -0.02373607, -0.002484201, 0.9994103), Confidence: 0.5

Timestamp: 11/2/2024 9:33:12 PM, Millisecond: 989,current eyeGaze_left: Position (-0.155078, 1.055125, 0.1876013), Orientation(-0.02365478, -0.02325749, -0.003756528, 0.9994428), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 2,current eyeGaze_left: Position (-0.155078, 1.055125, 0.1876013), Orientation(-0.02365478, -0.02325749, -0.003756528, 0.9994428), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 18,current eyeGaze_left: Position (-0.155078, 1.055125, 0.1876013), Orientation(-0.02365478, -0.02325749, -0.003756528, 0.9994428), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 31,current eyeGaze_left: Position (-0.1552543, 1.055529, 0.1877349), Orientation(-0.01959265, -0.0276762, -0.004992648, 0.9994125), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 46,current eyeGaze_left: Position (-0.1552543, 1.055529, 0.1877349), Orientation(-0.01959265, -0.0276762, -0.004992648, 0.9994125), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 59,current eyeGaze_left: Position (-0.1554836, 1.055916, 0.1877485), Orientation(-0.011175, -0.03761331, -0.004664473, 0.9992191), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 73,current eyeGaze_left: Position (-0.1554836, 1.055916, 0.1877485), Orientation(-0.011175, -0.03761331, -0.004664473, 0.9992191), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 87,current eyeGaze_left: Position (-0.1558887, 1.056295, 0.1876992), Orientation(0.0785289, -0.05277956, -0.003259633, 0.9955085), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 101,current eyeGaze_left: Position (-0.1558887, 1.056295, 0.1876992), Orientation(0.0785289, -0.05277956, -0.003259633, 0.9955085), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 115,current eyeGaze_left: Position (-0.1558887, 1.056295, 0.1876992), Orientation(0.0785289, -0.05277956, -0.003259633, 0.9955085), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 128,current eyeGaze_left: Position (-0.1563434, 1.056777, 0.1874858), Orientation(0.08029526, -0.05347203, -0.00199468, 0.9953337), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 143,current eyeGaze_left: Position (-0.1563434, 1.056777, 0.1874858), Orientation(0.08029526, -0.05347203, -0.00199468, 0.9953337), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 157,current eyeGaze_left: Position (-0.1569481, 1.057416, 0.1874142), Orientation(0.0822539, -0.05524554, -0.001675, 0.9950777), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 170,current eyeGaze_left: Position (-0.1569481, 1.057416, 0.1874142), Orientation(0.0822539, -0.05524554, -0.001675, 0.9950777), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 185,current eyeGaze_left: Position (-0.1569481, 1.057416, 0.1874142), Orientation(0.0822539, -0.05524554, -0.001675, 0.9950777), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 198,current eyeGaze_left: Position (-0.1576103, 1.057921, 0.1875619), Orientation(0.08175801, -0.0555772, -0.001100376, 0.9951009), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 213,current eyeGaze_left: Position (-0.1576103, 1.057921, 0.1875619), Orientation(0.08175801, -0.0555772, -0.001100376, 0.9951009), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 227,current eyeGaze_left: Position (-0.1582474, 1.058167, 0.1880166), Orientation(0.07779077, -0.05543327, -0.0004987209, 0.9954273), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 240,current eyeGaze_left: Position (-0.1582474, 1.058167, 0.1880166), Orientation(0.07779077, -0.05543327, -0.0004987209, 0.9954273), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 255,current eyeGaze_left: Position (-0.1588053, 1.058227, 0.1885673), Orientation(0.07843814, -0.05512451, 9.511132E-06, 0.9953939), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 268,current eyeGaze_left: Position (-0.1588053, 1.058227, 0.1885673), Orientation(0.07843814, -0.05512451, 9.511132E-06, 0.9953939), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 282,current eyeGaze_left: Position (-0.1593406, 1.058304, 0.1891586), Orientation(0.08093105, -0.05450387, -2.118852E-05, 0.9952284), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 296,current eyeGaze_left: Position (-0.1593406, 1.058304, 0.1891586), Orientation(0.08093105, -0.05450387, -2.118852E-05, 0.9952284), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 311,current eyeGaze_left: Position (-0.1593406, 1.058304, 0.1891586), Orientation(0.08093105, -0.05450387, -2.118852E-05, 0.9952284), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 324,current eyeGaze_left: Position (-0.1596639, 1.05837, 0.1896481), Orientation(0.08222031, -0.05327855, 0.0001202691, 0.9951891), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 338,current eyeGaze_left: Position (-0.1596639, 1.05837, 0.1896481), Orientation(0.08222031, -0.05327855, 0.0001202691, 0.9951891), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 353,current eyeGaze_left: Position (-0.1598263, 1.058438, 0.1902593), Orientation(0.08177691, -0.0525681, -8.305395E-05, 0.9952633), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 366,current eyeGaze_left: Position (-0.1598263, 1.058438, 0.1902593), Orientation(0.08177691, -0.0525681, -8.305395E-05, 0.9952633), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 381,current eyeGaze_left: Position (-0.1598263, 1.058438, 0.1902593), Orientation(0.08177691, -0.0525681, -8.305395E-05, 0.9952633), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 394,current eyeGaze_left: Position (-0.1598141, 1.05849, 0.1909336), Orientation(0.08282213, -0.05230974, -0.0007257066, 0.9951903), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 408,current eyeGaze_left: Position (-0.1598141, 1.05849, 0.1909336), Orientation(0.08282213, -0.05230974, -0.0007257066, 0.9951903), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 422,current eyeGaze_left: Position (-0.1594436, 1.058533, 0.1915098), Orientation(0.1141819, -0.08550627, -0.005362428, 0.9897588), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 436,current eyeGaze_left: Position (-0.1594436, 1.058533, 0.1915098), Orientation(0.1141819, -0.08550627, -0.005362428, 0.9897588), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 450,current eyeGaze_left: Position (-0.1588192, 1.058587, 0.191893), Orientation(0.1226439, -0.1201141, -0.01028718, 0.9851017), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 463,current eyeGaze_left: Position (-0.1588192, 1.058587, 0.191893), Orientation(0.1226439, -0.1201141, -0.01028718, 0.9851017), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 479,current eyeGaze_left: Position (-0.1588192, 1.058587, 0.191893), Orientation(0.1226439, -0.1201141, -0.01028718, 0.9851017), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 492,current eyeGaze_left: Position (-0.1578707, 1.058634, 0.192067), Orientation(0.1223999, -0.1223671, -0.01044949, 0.984853), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 506,current eyeGaze_left: Position (-0.1578707, 1.058634, 0.192067), Orientation(0.1223999, -0.1223671, -0.01044949, 0.984853), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 520,current eyeGaze_left: Position (-0.1566511, 1.058759, 0.1919527), Orientation(0.1276396, -0.1216719, -0.01035414, 0.9842748), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 534,current eyeGaze_left: Position (-0.1566511, 1.058759, 0.1919527), Orientation(0.1276396, -0.1216719, -0.01035414, 0.9842748), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 548,current eyeGaze_left: Position (-0.1566511, 1.058759, 0.1919527), Orientation(0.1276396, -0.1216719, -0.01035414, 0.9842748), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 562,current eyeGaze_left: Position (-0.155384, 1.058879, 0.1918404), Orientation(0.1274394, -0.09608112, -0.007035045, 0.9871567), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 576,current eyeGaze_left: Position (-0.155384, 1.058879, 0.1918404), Orientation(0.1274394, -0.09608112, -0.007035045, 0.9871567), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 603,current eyeGaze_left: Position (-0.154174, 1.058914, 0.1917434), Orientation(0.07976816, -0.07548905, -0.007170641, 0.993925), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 617,current eyeGaze_left: Position (-0.1530861, 1.058932, 0.1916106), Orientation(0.07414467, -0.03604872, -0.004830039, 0.9965841), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 630,current eyeGaze_left: Position (-0.1530861, 1.058932, 0.1916106), Orientation(0.07414467, -0.03604872, -0.004830039, 0.9965841), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 645,current eyeGaze_left: Position (-0.1530861, 1.058932, 0.1916106), Orientation(0.07414467, -0.03604872, -0.004830039, 0.9965841), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 657,current eyeGaze_left: Position (-0.151994, 1.058845, 0.191375), Orientation(0.07330891, -0.02213237, -0.005123441, 0.9970506), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 671,current eyeGaze_left: Position (-0.151994, 1.058845, 0.191375), Orientation(0.07330891, -0.02213237, -0.005123441, 0.9970506), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 686,current eyeGaze_left: Position (-0.151043, 1.058564, 0.19102), Orientation(0.07174528, -0.01704827, -0.005935651, 0.9972597), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 699,current eyeGaze_left: Position (-0.151043, 1.058564, 0.19102), Orientation(0.07174528, -0.01704827, -0.005935651, 0.9972597), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 714,current eyeGaze_left: Position (-0.151043, 1.058564, 0.19102), Orientation(0.07174528, -0.01704827, -0.005935651, 0.9972597), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 728,current eyeGaze_left: Position (-0.150192, 1.058244, 0.1904568), Orientation(0.07797209, -0.01391612, -0.006692512, 0.996836), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 742,current eyeGaze_left: Position (-0.150192, 1.058244, 0.1904568), Orientation(0.07797209, -0.01391612, -0.006692512, 0.996836), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 756,current eyeGaze_left: Position (-0.1496387, 1.058069, 0.1898535), Orientation(0.07902952, -0.01131015, -0.007486972, 0.9967801), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 770,current eyeGaze_left: Position (-0.1496387, 1.058069, 0.1898535), Orientation(0.07902952, -0.01131015, -0.007486972, 0.9967801), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 784,current eyeGaze_left: Position (-0.1496387, 1.058069, 0.1898535), Orientation(0.07902952, -0.01131015, -0.007486972, 0.9967801), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 797,current eyeGaze_left: Position (-0.1496359, 1.058009, 0.1892744), Orientation(0.08002216, -0.007948321, -0.008435265, 0.9967257), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 812,current eyeGaze_left: Position (-0.1496359, 1.058009, 0.1892744), Orientation(0.08002216, -0.007948321, -0.008435265, 0.9967257), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 825,current eyeGaze_left: Position (-0.1501451, 1.057777, 0.188673), Orientation(0.07951747, -0.004238802, -0.008471623, 0.9967885), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 839,current eyeGaze_left: Position (-0.1501451, 1.057777, 0.188673), Orientation(0.07951747, -0.004238802, -0.008471623, 0.9967885), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 854,current eyeGaze_left: Position (-0.150961, 1.057567, 0.1880734), Orientation(0.0793361, -0.007706264, -0.009685045, 0.996771), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 867,current eyeGaze_left: Position (-0.150961, 1.057567, 0.1880734), Orientation(0.0793361, -0.007706264, -0.009685045, 0.996771), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 882,current eyeGaze_left: Position (-0.150961, 1.057567, 0.1880734), Orientation(0.0793361, -0.007706264, -0.009685045, 0.996771), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 896,current eyeGaze_left: Position (-0.1517938, 1.05744, 0.1875009), Orientation(0.0868675, -0.007615876, -0.01058361, 0.9961346), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 910,current eyeGaze_left: Position (-0.1517938, 1.05744, 0.1875009), Orientation(0.0868675, -0.007615876, -0.01058361, 0.9961346), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 924,current eyeGaze_left: Position (-0.1524219, 1.057355, 0.1869964), Orientation(0.09313583, -0.01359538, -0.01114728, 0.9954981), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 938,current eyeGaze_left: Position (-0.1524219, 1.057355, 0.1869964), Orientation(0.09313583, -0.01359538, -0.01114728, 0.9954981), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 952,current eyeGaze_left: Position (-0.1530874, 1.057379, 0.1866792), Orientation(0.09388264, -0.01751189, -0.0108426, 0.9953703), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 965,current eyeGaze_left: Position (-0.1530874, 1.057379, 0.1866792), Orientation(0.09388264, -0.01751189, -0.0108426, 0.9953703), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 981,current eyeGaze_left: Position (-0.1530874, 1.057379, 0.1866792), Orientation(0.09388264, -0.01751189, -0.0108426, 0.9953703), Confidence: 0.5

Timestamp: 11/2/2024 9:33:13 PM, Millisecond: 994,current eyeGaze_left: Position (-0.1538417, 1.057438, 0.1865253), Orientation(0.09498191, -0.0177987, -0.0100483, 0.9952692), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 7,current eyeGaze_left: Position (-0.1538417, 1.057438, 0.1865253), Orientation(0.09498191, -0.0177987, -0.0100483, 0.9952692), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 22,current eyeGaze_left: Position (-0.1547035, 1.057508, 0.1865819), Orientation(0.09594171, -0.01922, -0.01006471, 0.9951504), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 35,current eyeGaze_left: Position (-0.1547035, 1.057508, 0.1865819), Orientation(0.09594171, -0.01922, -0.01006471, 0.9951504), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 49,current eyeGaze_left: Position (-0.1554458, 1.05747, 0.1867728), Orientation(0.09781595, -0.0182752, -0.009837247, 0.9949881), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 63,current eyeGaze_left: Position (-0.1554458, 1.05747, 0.1867728), Orientation(0.09781595, -0.0182752, -0.009837247, 0.9949881), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 78,current eyeGaze_left: Position (-0.1554458, 1.05747, 0.1867728), Orientation(0.09781595, -0.0182752, -0.009837247, 0.9949881), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 92,current eyeGaze_left: Position (-0.1560726, 1.057407, 0.1870673), Orientation(0.1180146, 0.03532302, -0.002044504, 0.9923813), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 105,current eyeGaze_left: Position (-0.1560726, 1.057407, 0.1870673), Orientation(0.1180146, 0.03532302, -0.002044504, 0.9923813), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 119,current eyeGaze_left: Position (-0.1565501, 1.057395, 0.1874647), Orientation(0.1219202, 0.03651171, -0.001406707, 0.9918671), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 132,current eyeGaze_left: Position (-0.1565501, 1.057395, 0.1874647), Orientation(0.1219202, 0.03651171, -0.001406707, 0.9918671), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 147,current eyeGaze_left: Position (-0.1565501, 1.057395, 0.1874647), Orientation(0.1219202, 0.03651171, -0.001406707, 0.9918671), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 160,current eyeGaze_left: Position (-0.1569315, 1.057305, 0.1879856), Orientation(0.1232511, 0.03596149, -0.001081932, 0.9917232), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 174,current eyeGaze_left: Position (-0.1569315, 1.057305, 0.1879856), Orientation(0.1232511, 0.03596149, -0.001081932, 0.9917232), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 188,current eyeGaze_left: Position (-0.1571789, 1.057385, 0.188537), Orientation(0.1269448, 0.03108786, -0.002161945, 0.9914203), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 202,current eyeGaze_left: Position (-0.1571789, 1.057385, 0.188537), Orientation(0.1269448, 0.03108786, -0.002161945, 0.9914203), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 216,current eyeGaze_left: Position (-0.1571789, 1.057385, 0.188537), Orientation(0.1269448, 0.03108786, -0.002161945, 0.9914203), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 230,current eyeGaze_left: Position (-0.1571361, 1.057592, 0.1890976), Orientation(0.132682, 0.02572578, -0.002795372, 0.9908207), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 245,current eyeGaze_left: Position (-0.1571361, 1.057592, 0.1890976), Orientation(0.132682, 0.02572578, -0.002795372, 0.9908207), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 258,current eyeGaze_left: Position (-0.1568067, 1.057857, 0.189627), Orientation(0.1355668, 0.02221006, -0.003277731, 0.9905138), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 272,current eyeGaze_left: Position (-0.1568067, 1.057857, 0.189627), Orientation(0.1355668, 0.02221006, -0.003277731, 0.9905138), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 287,current eyeGaze_left: Position (-0.1563355, 1.058186, 0.1901015), Orientation(0.1371985, 0.01870718, -0.003638162, 0.9903603), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 300,current eyeGaze_left: Position (-0.1563355, 1.058186, 0.1901015), Orientation(0.1371985, 0.01870718, -0.003638162, 0.9903603), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 314,current eyeGaze_left: Position (-0.1563355, 1.058186, 0.1901015), Orientation(0.1371985, 0.01870718, -0.003638162, 0.9903603), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 328,current eyeGaze_left: Position (-0.1558284, 1.058435, 0.1905001), Orientation(0.1368765, 0.01702547, -0.003708978, 0.9904349), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 343,current eyeGaze_left: Position (-0.1558284, 1.058435, 0.1905001), Orientation(0.1368765, 0.01702547, -0.003708978, 0.9904349), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 357,current eyeGaze_left: Position (-0.1554462, 1.058606, 0.1908721), Orientation(0.1375988, 0.01538165, -0.003969793, 0.9903607), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 370,current eyeGaze_left: Position (-0.1554462, 1.058606, 0.1908721), Orientation(0.1375988, 0.01538165, -0.003969793, 0.9903607), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 385,current eyeGaze_left: Position (-0.155271, 1.058719, 0.1912092), Orientation(0.1674658, 0.007343466, -0.004931279, 0.9858382), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 399,current eyeGaze_left: Position (-0.155271, 1.058719, 0.1912092), Orientation(0.1674658, 0.007343466, -0.004931279, 0.9858382), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 412,current eyeGaze_left: Position (-0.155271, 1.058719, 0.1912092), Orientation(0.1674658, 0.007343466, -0.004931279, 0.9858382), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 426,current eyeGaze_left: Position (-0.1553538, 1.058767, 0.1914912), Orientation(0.1738555, 0.002694587, -0.005487419, 0.9847521), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 441,current eyeGaze_left: Position (-0.1553538, 1.058767, 0.1914912), Orientation(0.1738555, 0.002694587, -0.005487419, 0.9847521), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 454,current eyeGaze_left: Position (-0.1555738, 1.058751, 0.1916787), Orientation(0.1739856, 0.001134754, -0.005518811, 0.9847321), Confidence: 0.5

Timestamp: 11/2/2024 9:33:14 PM, Millisecond: 467,current eyeGaze_left: Position (-0.1555738, 1.058751, 0.1916787), Orientation(0.1739856, 0.001134754, -0.005518811, 0.9847321), Confidence: 0.5

