Timestamp: 11/2/2024 9:21:07 PM, Millisecond: 984,current eyeGaze_left: Position (-0.1584327, 1.079256, 0.174959), Orientation(0.1266988, -0.05138739, -0.01161693, 0.9905413), Confidence: 0.5

Timestamp: 11/2/2024 9:21:07 PM, Millisecond: 998,current eyeGaze_left: Position (-0.1585276, 1.078904, 0.1749376), Orientation(0.1265707, -0.0518828, -0.01143998, 0.9905339), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 11,current eyeGaze_left: Position (-0.1585276, 1.078904, 0.1749376), Orientation(0.1265707, -0.0518828, -0.01143998, 0.9905339), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 26,current eyeGaze_left: Position (-0.1587248, 1.078686, 0.1748006), Orientation(0.1263644, -0.04919456, -0.009963507, 0.9907133), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 39,current eyeGaze_left: Position (-0.1587248, 1.078686, 0.1748006), Orientation(0.1263644, -0.04919456, -0.009963507, 0.9907133), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 53,current eyeGaze_left: Position (-0.1587248, 1.078686, 0.1748006), Orientation(0.1263644, -0.04919456, -0.009963507, 0.9907133), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 68,current eyeGaze_left: Position (-0.1589814, 1.078526, 0.1747666), Orientation(0.1259598, -0.04910349, -0.009498779, 0.9907739), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 81,current eyeGaze_left: Position (-0.1589814, 1.078526, 0.1747666), Orientation(0.1259598, -0.04910349, -0.009498779, 0.9907739), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 96,current eyeGaze_left: Position (-0.1593783, 1.078497, 0.1747648), Orientation(0.123743, -0.04878969, -0.009422161, 0.9910693), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 109,current eyeGaze_left: Position (-0.1593783, 1.078497, 0.1747648), Orientation(0.123743, -0.04878969, -0.009422161, 0.9910693), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 124,current eyeGaze_left: Position (-0.1593783, 1.078497, 0.1747648), Orientation(0.123743, -0.04878969, -0.009422161, 0.9910693), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 137,current eyeGaze_left: Position (-0.1597923, 1.07855, 0.1746738), Orientation(0.1256322, -0.04873903, -0.00876401, 0.9908401), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 151,current eyeGaze_left: Position (-0.1597923, 1.07855, 0.1746738), Orientation(0.1256322, -0.04873903, -0.00876401, 0.9908401), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 165,current eyeGaze_left: Position (-0.1602996, 1.078677, 0.1744966), Orientation(0.1257431, -0.04879167, -0.007690955, 0.9908324), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 179,current eyeGaze_left: Position (-0.1602996, 1.078677, 0.1744966), Orientation(0.1257431, -0.04879167, -0.007690955, 0.9908324), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 193,current eyeGaze_left: Position (-0.1608211, 1.078683, 0.1741982), Orientation(0.1271574, -0.04962415, -0.006998569, 0.9906158), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 207,current eyeGaze_left: Position (-0.1608211, 1.078683, 0.1741982), Orientation(0.1271574, -0.04962415, -0.006998569, 0.9906158), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 221,current eyeGaze_left: Position (-0.1608211, 1.078683, 0.1741982), Orientation(0.1271574, -0.04962415, -0.006998569, 0.9906158), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 235,current eyeGaze_left: Position (-0.1614051, 1.07849, 0.1739083), Orientation(0.1280692, -0.04961942, -0.006311932, 0.9905033), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 249,current eyeGaze_left: Position (-0.1614051, 1.07849, 0.1739083), Orientation(0.1280692, -0.04961942, -0.006311932, 0.9905033), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 263,current eyeGaze_left: Position (-0.162015, 1.077994, 0.173673), Orientation(0.1275761, -0.04897152, -0.005677545, 0.9906028), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 277,current eyeGaze_left: Position (-0.162015, 1.077994, 0.173673), Orientation(0.1275761, -0.04897152, -0.005677545, 0.9906028), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 291,current eyeGaze_left: Position (-0.1627907, 1.077403, 0.1734589), Orientation(0.1250584, -0.04824643, -0.005175489, 0.9909622), Confidence: 0.5

Timestamp: 11/2/2024 9:21:08 PM, Millisecond: 305,current eyeGaze_left: Position (-0.1627907, 1.077403, 0.1734589), Orientation(0.1250584, -0.04824643, -0.005175489, 0.9909622), Confidence: 0.5

