Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 290,current eyeGaze_left: Position (0.01184872, 1.150793, 0.1074754), Orientation(0.1153802, -0.01729022, -0.03990753, 0.9923689), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 304,current eyeGaze_left: Position (0.01192658, 1.150804, 0.1074231), Orientation(0.1126642, -0.01787612, -0.04012007, 0.992662), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 317,current eyeGaze_left: Position (0.01192658, 1.150804, 0.1074231), Orientation(0.1126642, -0.01787612, -0.04012007, 0.992662), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 332,current eyeGaze_left: Position (0.01199004, 1.150859, 0.1074013), Orientation(0.1154029, -0.02003444, -0.04043303, 0.9922934), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 346,current eyeGaze_left: Position (0.01199004, 1.150859, 0.1074013), Orientation(0.1154029, -0.02003444, -0.04043303, 0.9922934), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 359,current eyeGaze_left: Position (0.01199004, 1.150859, 0.1074013), Orientation(0.1154029, -0.02003444, -0.04043303, 0.9922934), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 373,current eyeGaze_left: Position (0.01202962, 1.150826, 0.1073619), Orientation(0.1152366, -0.02023431, -0.040515, 0.9923053), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 387,current eyeGaze_left: Position (0.01202962, 1.150826, 0.1073619), Orientation(0.1152366, -0.02023431, -0.040515, 0.9923053), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 401,current eyeGaze_left: Position (0.01204042, 1.150772, 0.1073293), Orientation(0.1152445, -0.01615483, -0.04008676, 0.9923965), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 415,current eyeGaze_left: Position (0.01204042, 1.150772, 0.1073293), Orientation(0.1152445, -0.01615483, -0.04008676, 0.9923965), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 429,current eyeGaze_left: Position (0.01200926, 1.150739, 0.1073427), Orientation(0.1129388, -0.01497685, -0.03988717, 0.9926882), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 443,current eyeGaze_left: Position (0.01200926, 1.150739, 0.1073427), Orientation(0.1129388, -0.01497685, -0.03988717, 0.9926882), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 457,current eyeGaze_left: Position (0.01200926, 1.150739, 0.1073427), Orientation(0.1129388, -0.01497685, -0.03988717, 0.9926882), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 471,current eyeGaze_left: Position (0.0119393, 1.150696, 0.1073135), Orientation(0.112837, -0.01607974, -0.03989492, 0.992682), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 485,current eyeGaze_left: Position (0.0119393, 1.150696, 0.1073135), Orientation(0.112837, -0.01607974, -0.03989492, 0.992682), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 499,current eyeGaze_left: Position (0.01184086, 1.150656, 0.107289), Orientation(0.1127555, -0.01720753, -0.03986403, 0.9926737), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 513,current eyeGaze_left: Position (0.01184086, 1.150656, 0.107289), Orientation(0.1127555, -0.01720753, -0.03986403, 0.9926737), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 527,current eyeGaze_left: Position (0.01184086, 1.150656, 0.107289), Orientation(0.1127555, -0.01720753, -0.03986403, 0.9926737), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 541,current eyeGaze_left: Position (0.01168704, 1.150648, 0.1073339), Orientation(0.1130282, -0.01696904, -0.03968402, 0.992654), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 555,current eyeGaze_left: Position (0.01168704, 1.150648, 0.1073339), Orientation(0.1130282, -0.01696904, -0.03968402, 0.992654), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 569,current eyeGaze_left: Position (0.01157819, 1.15062, 0.1073161), Orientation(0.1130275, -0.01784123, -0.03967561, 0.9926391), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 582,current eyeGaze_left: Position (0.01157819, 1.15062, 0.1073161), Orientation(0.1130275, -0.01784123, -0.03967561, 0.9926391), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 598,current eyeGaze_left: Position (0.01149353, 1.150576, 0.1072806), Orientation(0.1130714, -0.01775249, -0.0394922, 0.992643), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 611,current eyeGaze_left: Position (0.01149353, 1.150576, 0.1072806), Orientation(0.1130714, -0.01775249, -0.0394922, 0.992643), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 625,current eyeGaze_left: Position (0.01149353, 1.150576, 0.1072806), Orientation(0.1130714, -0.01775249, -0.0394922, 0.992643), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 638,current eyeGaze_left: Position (0.01146718, 1.150532, 0.1073496), Orientation(0.113585, -0.01780236, -0.03936157, 0.9925886), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 652,current eyeGaze_left: Position (0.01146718, 1.150532, 0.1073496), Orientation(0.113585, -0.01780236, -0.03936157, 0.9925886), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 666,current eyeGaze_left: Position (0.01144088, 1.150542, 0.1072937), Orientation(0.1148777, -0.01914394, -0.039629, 0.9924043), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 680,current eyeGaze_left: Position (0.01144088, 1.150542, 0.1072937), Orientation(0.1148777, -0.01914394, -0.039629, 0.9924043), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 694,current eyeGaze_left: Position (0.01144088, 1.150542, 0.1072937), Orientation(0.1148777, -0.01914394, -0.039629, 0.9924043), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 707,current eyeGaze_left: Position (0.01142025, 1.150529, 0.1072351), Orientation(0.1159452, -0.01956354, -0.03960955, 0.9922726), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 722,current eyeGaze_left: Position (0.01142025, 1.150529, 0.1072351), Orientation(0.1159452, -0.01956354, -0.03960955, 0.9922726), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 736,current eyeGaze_left: Position (0.01144077, 1.150467, 0.1071524), Orientation(0.1165837, -0.019804, -0.03948969, 0.9921979), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 749,current eyeGaze_left: Position (0.01144077, 1.150467, 0.1071524), Orientation(0.1165837, -0.019804, -0.03948969, 0.9921979), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 764,current eyeGaze_left: Position (0.01141148, 1.150394, 0.1070908), Orientation(0.1176427, -0.01977632, -0.03942042, 0.9920763), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 777,current eyeGaze_left: Position (0.01141148, 1.150394, 0.1070908), Orientation(0.1176427, -0.01977632, -0.03942042, 0.9920763), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 792,current eyeGaze_left: Position (0.01141148, 1.150394, 0.1070908), Orientation(0.1176427, -0.01977632, -0.03942042, 0.9920763), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 805,current eyeGaze_left: Position (0.01137032, 1.150298, 0.1070413), Orientation(0.1189639, -0.01964326, -0.03934259, 0.9919246), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 819,current eyeGaze_left: Position (0.01137032, 1.150298, 0.1070413), Orientation(0.1189639, -0.01964326, -0.03934259, 0.9919246), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 833,current eyeGaze_left: Position (0.01132857, 1.150259, 0.1070715), Orientation(0.1187521, -0.01836605, -0.03912295, 0.9919831), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 847,current eyeGaze_left: Position (0.01132857, 1.150259, 0.1070715), Orientation(0.1187521, -0.01836605, -0.03912295, 0.9919831), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 861,current eyeGaze_left: Position (0.01132857, 1.150259, 0.1070715), Orientation(0.1187521, -0.01836605, -0.03912295, 0.9919831), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 875,current eyeGaze_left: Position (0.01130709, 1.150232, 0.1070346), Orientation(0.1183368, -0.01823287, -0.03912876, 0.9920348), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 889,current eyeGaze_left: Position (0.01130709, 1.150232, 0.1070346), Orientation(0.1183368, -0.01823287, -0.03912876, 0.9920348), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 903,current eyeGaze_left: Position (0.01131074, 1.150248, 0.1069919), Orientation(0.1182414, -0.0205215, -0.03935688, 0.9919924), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 916,current eyeGaze_left: Position (0.01131074, 1.150248, 0.1069919), Orientation(0.1182414, -0.0205215, -0.03935688, 0.9919924), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 931,current eyeGaze_left: Position (0.01134656, 1.150328, 0.1069421), Orientation(0.1191899, -0.02269022, -0.03957572, 0.9918229), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 944,current eyeGaze_left: Position (0.01134656, 1.150328, 0.1069421), Orientation(0.1191899, -0.02269022, -0.03957572, 0.9918229), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 959,current eyeGaze_left: Position (0.01134656, 1.150328, 0.1069421), Orientation(0.1191899, -0.02269022, -0.03957572, 0.9918229), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 974,current eyeGaze_left: Position (0.01138347, 1.150357, 0.1068969), Orientation(0.1192879, -0.0228551, -0.03966718, 0.9918038), Confidence: 0.5

Timestamp: 10/27/2024 3:57:07 PM, Millisecond: 986,current eyeGaze_left: Position (0.01138347, 1.150357, 0.1068969), Orientation(0.1192879, -0.0228551, -0.03966718, 0.9918038), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 0,current eyeGaze_left: Position (0.01141034, 1.150358, 0.106857), Orientation(0.1197449, -0.02146183, -0.03961974, 0.9917818), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 14,current eyeGaze_left: Position (0.01141034, 1.150358, 0.106857), Orientation(0.1197449, -0.02146183, -0.03961974, 0.9917818), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 28,current eyeGaze_left: Position (0.01141034, 1.150358, 0.106857), Orientation(0.1197449, -0.02146183, -0.03961974, 0.9917818), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 41,current eyeGaze_left: Position (0.01144612, 1.15039, 0.1069001), Orientation(0.1190758, -0.02155152, -0.03967867, 0.9918579), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 56,current eyeGaze_left: Position (0.01144612, 1.15039, 0.1069001), Orientation(0.1190758, -0.02155152, -0.03967867, 0.9918579), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 70,current eyeGaze_left: Position (0.01142041, 1.150361, 0.1068831), Orientation(0.1180733, -0.02193538, -0.03974768, 0.9919665), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 83,current eyeGaze_left: Position (0.01142041, 1.150361, 0.1068831), Orientation(0.1180733, -0.02193538, -0.03974768, 0.9919665), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 98,current eyeGaze_left: Position (0.0113666, 1.15033, 0.1068781), Orientation(0.1171284, -0.02184505, -0.03970918, 0.9920822), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 111,current eyeGaze_left: Position (0.0113666, 1.15033, 0.1068781), Orientation(0.1171284, -0.02184505, -0.03970918, 0.9920822), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 126,current eyeGaze_left: Position (0.0113666, 1.15033, 0.1068781), Orientation(0.1171284, -0.02184505, -0.03970918, 0.9920822), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 140,current eyeGaze_left: Position (0.01131637, 1.150266, 0.1068625), Orientation(0.1179605, -0.02169986, -0.03962779, 0.9919901), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 167,current eyeGaze_left: Position (0.01123537, 1.150257, 0.106881), Orientation(0.1168409, -0.02160075, -0.03959361, 0.992126), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 178,current eyeGaze_left: Position (0.01123537, 1.150257, 0.106881), Orientation(0.1168409, -0.02160075, -0.03959361, 0.992126), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 192,current eyeGaze_left: Position (0.01123537, 1.150257, 0.106881), Orientation(0.1168409, -0.02160075, -0.03959361, 0.992126), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 205,current eyeGaze_left: Position (0.01116733, 1.150248, 0.1069118), Orientation(0.1192054, -0.022326, -0.03955327, 0.9918302), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 219,current eyeGaze_left: Position (0.01116733, 1.150248, 0.1069118), Orientation(0.1192054, -0.022326, -0.03955327, 0.9918302), Confidence: 0.5

Timestamp: 10/27/2024 3:57:08 PM, Millisecond: 234,current eyeGaze_left: Position (0.01113073, 1.150323, 0.1069563), Orientation(0.1193454, -0.02229801, -0.03949834, 0.9918162), Confidence: 0.5

