
Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 394,current eyeGaze_left: Position (0.1175992, 1.058661, 0.221065), Orientation(0.06666303, 0.05935471, -0.04182282, 0.9951302), Confidence: 0.5
Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 617,current eyeGaze_left: Position (0.1167629, 1.058895, 0.2216281), Orientation(0.1189962, 0.1340155, -0.03370317, 0.9832314), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 630,current eyeGaze_left: Position (0.1167629, 1.058895, 0.2216281), Orientation(0.1189962, 0.1340155, -0.03370317, 0.9832314), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 646,current eyeGaze_left: Position (0.1166703, 1.058919, 0.2216469), Orientation(0.1189757, 0.1330448, -0.03369103, 0.9833661), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 659,current eyeGaze_left: Position (0.1166703, 1.058919, 0.2216469), Orientation(0.1189757, 0.1330448, -0.03369103, 0.9833661), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 673,current eyeGaze_left: Position (0.1165886, 1.058907, 0.2216707), Orientation(0.1234334, 0.1321047, -0.03389852, 0.9829363), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 687,current eyeGaze_left: Position (0.1165886, 1.058907, 0.2216707), Orientation(0.1234334, 0.1321047, -0.03389852, 0.9829363), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 701,current eyeGaze_left: Position (0.1165886, 1.058907, 0.2216707), Orientation(0.1234334, 0.1321047, -0.03389852, 0.9829363), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 714,current eyeGaze_left: Position (0.1165138, 1.058895, 0.2216877), Orientation(0.123376, 0.1293059, -0.03417974, 0.9833056), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 728,current eyeGaze_left: Position (0.1165138, 1.058895, 0.2216877), Orientation(0.123376, 0.1293059, -0.03417974, 0.9833056), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 742,current eyeGaze_left: Position (0.1163548, 1.058864, 0.2217256), Orientation(0.123269, 0.1260259, -0.03460407, 0.98373), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 756,current eyeGaze_left: Position (0.1163548, 1.058864, 0.2217256), Orientation(0.123269, 0.1260259, -0.03460407, 0.98373), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 770,current eyeGaze_left: Position (0.1163548, 1.058864, 0.2217256), Orientation(0.123269, 0.1260259, -0.03460407, 0.98373), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 783,current eyeGaze_left: Position (0.1163175, 1.058871, 0.2217162), Orientation(0.1258627, 0.1249572, -0.03485866, 0.9835289), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 797,current eyeGaze_left: Position (0.1163175, 1.058871, 0.2217162), Orientation(0.1258627, 0.1249572, -0.03485866, 0.9835289), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 812,current eyeGaze_left: Position (0.1162939, 1.058865, 0.2216978), Orientation(0.1261358, 0.1245353, -0.03488519, 0.9835467), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 825,current eyeGaze_left: Position (0.1162939, 1.058865, 0.2216978), Orientation(0.1261358, 0.1245353, -0.03488519, 0.9835467), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 840,current eyeGaze_left: Position (0.1162939, 1.058865, 0.2216978), Orientation(0.1261358, 0.1245353, -0.03488519, 0.9835467), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 853,current eyeGaze_left: Position (0.1162965, 1.058823, 0.2216788), Orientation(0.1260112, 0.1214949, -0.03517475, 0.9839324), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 868,current eyeGaze_left: Position (0.1162965, 1.058823, 0.2216788), Orientation(0.1260112, 0.1214949, -0.03517475, 0.9839324), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 882,current eyeGaze_left: Position (0.1162511, 1.058847, 0.221659), Orientation(0.1260439, 0.1209857, -0.03521521, 0.9839895), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 895,current eyeGaze_left: Position (0.1162511, 1.058847, 0.221659), Orientation(0.1260439, 0.1209857, -0.03521521, 0.9839895), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 910,current eyeGaze_left: Position (0.1161916, 1.058842, 0.2216342), Orientation(0.1269941, 0.1191936, -0.03536413, 0.9840807), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 923,current eyeGaze_left: Position (0.1161916, 1.058842, 0.2216342), Orientation(0.1269941, 0.1191936, -0.03536413, 0.9840807), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 938,current eyeGaze_left: Position (0.1161916, 1.058842, 0.2216342), Orientation(0.1269941, 0.1191936, -0.03536413, 0.9840807), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 951,current eyeGaze_left: Position (0.1161518, 1.058815, 0.2215793), Orientation(0.1288382, 0.1192798, -0.03544771, 0.9838274), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 965,current eyeGaze_left: Position (0.1161518, 1.058815, 0.2215793), Orientation(0.1288382, 0.1192798, -0.03544771, 0.9838274), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 980,current eyeGaze_left: Position (0.1161158, 1.058815, 0.2215312), Orientation(0.1285537, 0.1182832, -0.03579945, 0.9839723), Confidence: 0.5

Timestamp: 11/2/2024 4:46:21 PM, Millisecond: 993,current eyeGaze_left: Position (0.1161158, 1.058815, 0.2215312), Orientation(0.1285537, 0.1182832, -0.03579945, 0.9839723), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 8,current eyeGaze_left: Position (0.1161071, 1.058777, 0.2214882), Orientation(0.127646, 0.1186429, -0.03565165, 0.9840527), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 21,current eyeGaze_left: Position (0.1161071, 1.058777, 0.2214882), Orientation(0.127646, 0.1186429, -0.03565165, 0.9840527), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 35,current eyeGaze_left: Position (0.1161071, 1.058777, 0.2214882), Orientation(0.127646, 0.1186429, -0.03565165, 0.9840527), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 49,current eyeGaze_left: Position (0.1161166, 1.058724, 0.2214634), Orientation(0.1272969, 0.1174182, -0.03573062, 0.9842417), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 63,current eyeGaze_left: Position (0.1161166, 1.058724, 0.2214634), Orientation(0.1272969, 0.1174182, -0.03573062, 0.9842417), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 78,current eyeGaze_left: Position (0.1161034, 1.058679, 0.2214409), Orientation(0.1274568, 0.1174176, -0.03563595, 0.9842245), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 91,current eyeGaze_left: Position (0.1161034, 1.058679, 0.2214409), Orientation(0.1274568, 0.1174176, -0.03563595, 0.9842245), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 105,current eyeGaze_left: Position (0.1161034, 1.058679, 0.2214409), Orientation(0.1274568, 0.1174176, -0.03563595, 0.9842245), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 118,current eyeGaze_left: Position (0.116108, 1.05862, 0.2214309), Orientation(0.1324679, 0.1134333, -0.03641346, 0.9840016), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 133,current eyeGaze_left: Position (0.116108, 1.05862, 0.2214309), Orientation(0.1324679, 0.1134333, -0.03641346, 0.9840016), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 147,current eyeGaze_left: Position (0.1161316, 1.058534, 0.2214024), Orientation(0.1324223, 0.1130907, -0.03655937, 0.9840418), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 160,current eyeGaze_left: Position (0.1161316, 1.058534, 0.2214024), Orientation(0.1324223, 0.1130907, -0.03655937, 0.9840418), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 175,current eyeGaze_left: Position (0.1161811, 1.058558, 0.2214181), Orientation(0.131988, 0.1120983, -0.03664987, 0.9842104), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 188,current eyeGaze_left: Position (0.1161811, 1.058558, 0.2214181), Orientation(0.131988, 0.1120983, -0.03664987, 0.9842104), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 203,current eyeGaze_left: Position (0.1161811, 1.058558, 0.2214181), Orientation(0.131988, 0.1120983, -0.03664987, 0.9842104), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 217,current eyeGaze_left: Position (0.1162548, 1.058614, 0.2214338), Orientation(0.1321895, 0.1110956, -0.03680292, 0.9842914), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 230,current eyeGaze_left: Position (0.1162548, 1.058614, 0.2214338), Orientation(0.1321895, 0.1110956, -0.03680292, 0.9842914), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 245,current eyeGaze_left: Position (0.1163246, 1.058642, 0.2214852), Orientation(0.1335629, 0.1081876, -0.03737984, 0.984408), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 258,current eyeGaze_left: Position (0.1163246, 1.058642, 0.2214852), Orientation(0.1335629, 0.1081876, -0.03737984, 0.984408), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 273,current eyeGaze_left: Position (0.1163849, 1.058632, 0.2214683), Orientation(0.1334452, 0.1057561, -0.03777066, 0.9846732), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 286,current eyeGaze_left: Position (0.1163849, 1.058632, 0.2214683), Orientation(0.1334452, 0.1057561, -0.03777066, 0.9846732), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 300,current eyeGaze_left: Position (0.1163849, 1.058632, 0.2214683), Orientation(0.1334452, 0.1057561, -0.03777066, 0.9846732), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 314,current eyeGaze_left: Position (0.1164448, 1.058567, 0.2214552), Orientation(0.1332806, 0.1008178, -0.03857467, 0.9851823), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 328,current eyeGaze_left: Position (0.1164448, 1.058567, 0.2214552), Orientation(0.1332806, 0.1008178, -0.03857467, 0.9851823), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 342,current eyeGaze_left: Position (0.1165448, 1.058526, 0.2214675), Orientation(0.1373296, 0.09988656, -0.03903595, 0.9847028), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 356,current eyeGaze_left: Position (0.1165448, 1.058526, 0.2214675), Orientation(0.1373296, 0.09988656, -0.03903595, 0.9847028), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 370,current eyeGaze_left: Position (0.1165448, 1.058526, 0.2214675), Orientation(0.1373296, 0.09988656, -0.03903595, 0.9847028), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 384,current eyeGaze_left: Position (0.1166139, 1.058478, 0.221436), Orientation(0.1371582, 0.09851028, -0.03934809, 0.9848529), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 398,current eyeGaze_left: Position (0.1166139, 1.058478, 0.221436), Orientation(0.1371582, 0.09851028, -0.03934809, 0.9848529), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 412,current eyeGaze_left: Position (0.1166912, 1.058446, 0.2214135), Orientation(0.1363639, 0.0967693, -0.03965682, 0.9851233), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 440,current eyeGaze_left: Position (0.1166912, 1.058446, 0.2214135), Orientation(0.1363639, 0.0967693, -0.03965682, 0.9851233), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 450,current eyeGaze_left: Position (0.1167734, 1.058403, 0.2214215), Orientation(0.1361583, 0.09174673, -0.04036004, 0.9856035), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 465,current eyeGaze_left: Position (0.1167734, 1.058403, 0.2214215), Orientation(0.1361583, 0.09174673, -0.04036004, 0.9856035), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 479,current eyeGaze_left: Position (0.116836, 1.058431, 0.2214169), Orientation(0.1356819, 0.09032877, -0.04053463, 0.9857932), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 493,current eyeGaze_left: Position (0.116836, 1.058431, 0.2214169), Orientation(0.1356819, 0.09032877, -0.04053463, 0.9857932), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 508,current eyeGaze_left: Position (0.1168675, 1.058465, 0.2214208), Orientation(0.134066, 0.08833145, -0.04071732, 0.9861875), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 521,current eyeGaze_left: Position (0.1168675, 1.058465, 0.2214208), Orientation(0.134066, 0.08833145, -0.04071732, 0.9861875), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 536,current eyeGaze_left: Position (0.1168675, 1.058465, 0.2214208), Orientation(0.134066, 0.08833145, -0.04071732, 0.9861875), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 549,current eyeGaze_left: Position (0.1168676, 1.058514, 0.2214158), Orientation(0.1335388, 0.08578566, -0.04108768, 0.9864686), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 563,current eyeGaze_left: Position (0.1168676, 1.058514, 0.2214158), Orientation(0.1335388, 0.08578566, -0.04108768, 0.9864686), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 578,current eyeGaze_left: Position (0.1168843, 1.058525, 0.2214369), Orientation(0.1336267, 0.08514142, -0.04121246, 0.9865072), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 591,current eyeGaze_left: Position (0.1168843, 1.058525, 0.2214369), Orientation(0.1336267, 0.08514142, -0.04121246, 0.9865072), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 606,current eyeGaze_left: Position (0.1169161, 1.058499, 0.221474), Orientation(0.1353612, 0.08193575, -0.041717, 0.986521), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 619,current eyeGaze_left: Position (0.1169161, 1.058499, 0.221474), Orientation(0.1353612, 0.08193575, -0.041717, 0.986521), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 634,current eyeGaze_left: Position (0.1169161, 1.058499, 0.221474), Orientation(0.1353612, 0.08193575, -0.041717, 0.986521), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 647,current eyeGaze_left: Position (0.1169771, 1.05843, 0.2215669), Orientation(0.1351523, 0.0779538, -0.0422915, 0.9868478), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 661,current eyeGaze_left: Position (0.1169771, 1.05843, 0.2215669), Orientation(0.1351523, 0.0779538, -0.0422915, 0.9868478), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 675,current eyeGaze_left: Position (0.1170299, 1.058414, 0.2215831), Orientation(0.1350528, 0.0767279, -0.04251442, 0.9869479), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 689,current eyeGaze_left: Position (0.1170299, 1.058414, 0.2215831), Orientation(0.1350528, 0.0767279, -0.04251442, 0.9869479), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 704,current eyeGaze_left: Position (0.1170299, 1.058414, 0.2215831), Orientation(0.1350528, 0.0767279, -0.04251442, 0.9869479), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 717,current eyeGaze_left: Position (0.1170995, 1.058411, 0.2216035), Orientation(0.1360423, 0.05292234, -0.04573173, 0.988231), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 731,current eyeGaze_left: Position (0.1170995, 1.058411, 0.2216035), Orientation(0.1360423, 0.05292234, -0.04573173, 0.988231), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 746,current eyeGaze_left: Position (0.1171955, 1.058436, 0.221625), Orientation(0.1359526, 0.05022951, -0.04613762, 0.988365), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 759,current eyeGaze_left: Position (0.1171955, 1.058436, 0.221625), Orientation(0.1359526, 0.05022951, -0.04613762, 0.988365), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 774,current eyeGaze_left: Position (0.1171955, 1.058436, 0.221625), Orientation(0.1359526, 0.05022951, -0.04613762, 0.988365), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 787,current eyeGaze_left: Position (0.1172648, 1.058436, 0.2216602), Orientation(0.1358928, 0.04956998, -0.04633857, 0.9883971), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 802,current eyeGaze_left: Position (0.1172648, 1.058436, 0.2216602), Orientation(0.1358928, 0.04956998, -0.04633857, 0.9883971), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 813,current eyeGaze_left: Position (0.117349, 1.05844, 0.2217095), Orientation(0.1348639, 0.04767368, -0.04669753, 0.9886143), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 827,current eyeGaze_left: Position (0.117349, 1.05844, 0.2217095), Orientation(0.1348639, 0.04767368, -0.04669753, 0.9886143), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 843,current eyeGaze_left: Position (0.1174577, 1.05844, 0.2217956), Orientation(0.1354502, 0.04570055, -0.04718932, 0.988604), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 855,current eyeGaze_left: Position (0.1174577, 1.05844, 0.2217956), Orientation(0.1354502, 0.04570055, -0.04718932, 0.988604), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 871,current eyeGaze_left: Position (0.1174577, 1.05844, 0.2217956), Orientation(0.1354502, 0.04570055, -0.04718932, 0.988604), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 884,current eyeGaze_left: Position (0.1175659, 1.058486, 0.221812), Orientation(0.1353307, 0.04412816, -0.0475281, 0.9886756), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 898,current eyeGaze_left: Position (0.1175659, 1.058486, 0.221812), Orientation(0.1353307, 0.04412816, -0.0475281, 0.9886756), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 912,current eyeGaze_left: Position (0.1176916, 1.058528, 0.2217986), Orientation(0.1353416, 0.04067887, -0.04813598, 0.9887927), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 925,current eyeGaze_left: Position (0.1176916, 1.058528, 0.2217986), Orientation(0.1353416, 0.04067887, -0.04813598, 0.9887927), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 940,current eyeGaze_left: Position (0.1177941, 1.058553, 0.2217916), Orientation(0.1352243, 0.04032373, -0.0484088, 0.9888099), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 953,current eyeGaze_left: Position (0.1177941, 1.058553, 0.2217916), Orientation(0.1352243, 0.04032373, -0.0484088, 0.9888099), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 969,current eyeGaze_left: Position (0.1177941, 1.058553, 0.2217916), Orientation(0.1352243, 0.04032373, -0.0484088, 0.9888099), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 982,current eyeGaze_left: Position (0.1178904, 1.058537, 0.221775), Orientation(0.1367332, 0.04019266, -0.04848032, 0.9886042), Confidence: 0.5

Timestamp: 11/2/2024 4:46:22 PM, Millisecond: 996,current eyeGaze_left: Position (0.1178904, 1.058537, 0.221775), Orientation(0.1367332, 0.04019266, -0.04848032, 0.9886042), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 10,current eyeGaze_left: Position (0.1179598, 1.058509, 0.2217364), Orientation(0.1366621, 0.04012353, -0.04861574, 0.9886102), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 23,current eyeGaze_left: Position (0.1179598, 1.058509, 0.2217364), Orientation(0.1366621, 0.04012353, -0.04861574, 0.9886102), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 38,current eyeGaze_left: Position (0.1179598, 1.058509, 0.2217364), Orientation(0.1366621, 0.04012353, -0.04861574, 0.9886102), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 51,current eyeGaze_left: Position (0.1180177, 1.05847, 0.2216515), Orientation(0.1363491, 0.03826068, -0.04895028, 0.9887108), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 66,current eyeGaze_left: Position (0.1180177, 1.05847, 0.2216515), Orientation(0.1363491, 0.03826068, -0.04895028, 0.9887108), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 79,current eyeGaze_left: Position (0.1180821, 1.058384, 0.2216385), Orientation(0.1357721, 0.03774304, -0.04906542, 0.9888043), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 93,current eyeGaze_left: Position (0.1180821, 1.058384, 0.2216385), Orientation(0.1357721, 0.03774304, -0.04906542, 0.9888043), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 109,current eyeGaze_left: Position (0.1181495, 1.058324, 0.2216427), Orientation(0.1354763, 0.03585992, -0.0493058, 0.9889031), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 121,current eyeGaze_left: Position (0.1181495, 1.058324, 0.2216427), Orientation(0.1354763, 0.03585992, -0.0493058, 0.9889031), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 136,current eyeGaze_left: Position (0.1181495, 1.058324, 0.2216427), Orientation(0.1354763, 0.03585992, -0.0493058, 0.9889031), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 149,current eyeGaze_left: Position (0.1181992, 1.058338, 0.2216821), Orientation(0.1347039, 0.03390078, -0.0494814, 0.9890689), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 163,current eyeGaze_left: Position (0.1181992, 1.058338, 0.2216821), Orientation(0.1347039, 0.03390078, -0.0494814, 0.9890689), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 176,current eyeGaze_left: Position (0.1182586, 1.058417, 0.2216731), Orientation(0.1363499, 0.03270921, -0.04980646, 0.9888673), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 190,current eyeGaze_left: Position (0.1182586, 1.058417, 0.2216731), Orientation(0.1363499, 0.03270921, -0.04980646, 0.9888673), Confidence: 0.5

Timestamp: 11/2/2024 4:46:23 PM, Millisecond: 205,current eyeGaze_left: Position (0.1182586, 1.058417, 0.2216731), Orientation(0.1363499, 0.03270921, -0.04980646, 0.9888673), Confidence: 0.5

