Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 831,current eyeGaze_left: Position (-0.0764216, 1.076702, 0.1292464), Orientation(0.08372148, -0.01934119, -0.02840805, 0.9958965), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 845,current eyeGaze_left: Position (-0.07634746, 1.076718, 0.129164), Orientation(0.08599495, -0.01989605, -0.02870017, 0.9956834), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 858,current eyeGaze_left: Position (-0.07634746, 1.076718, 0.129164), Orientation(0.08599495, -0.01989605, -0.02870017, 0.9956834), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 873,current eyeGaze_left: Position (-0.07626899, 1.076688, 0.1290931), Orientation(0.08239636, -0.0165225, -0.02855238, 0.9960536), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 886,current eyeGaze_left: Position (-0.07626899, 1.076688, 0.1290931), Orientation(0.08239636, -0.0165225, -0.02855238, 0.9960536), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 901,current eyeGaze_left: Position (-0.076143, 1.076743, 0.1290527), Orientation(0.08406358, -0.008610968, -0.02783757, 0.9960343), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 915,current eyeGaze_left: Position (-0.076143, 1.076743, 0.1290527), Orientation(0.08406358, -0.008610968, -0.02783757, 0.9960343), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 928,current eyeGaze_left: Position (-0.076143, 1.076743, 0.1290527), Orientation(0.08406358, -0.008610968, -0.02783757, 0.9960343), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 943,current eyeGaze_left: Position (-0.07613498, 1.076689, 0.1289982), Orientation(0.08392427, -0.007853877, -0.02777442, 0.996054), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 956,current eyeGaze_left: Position (-0.07613498, 1.076689, 0.1289982), Orientation(0.08392427, -0.007853877, -0.02777442, 0.996054), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 970,current eyeGaze_left: Position (-0.07614656, 1.076619, 0.1289545), Orientation(0.0837753, -0.00552384, -0.02758169, 0.9960877), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 984,current eyeGaze_left: Position (-0.07614656, 1.076619, 0.1289545), Orientation(0.0837753, -0.00552384, -0.02758169, 0.9960877), Confidence: 0.5

Timestamp: 11/24/2024 7:30:57 PM, Millisecond: 999,current eyeGaze_left: Position (-0.07614656, 1.076619, 0.1289545), Orientation(0.0837753, -0.00552384, -0.02758169, 0.9960877), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 12,current eyeGaze_left: Position (-0.07625237, 1.076475, 0.1289349), Orientation(0.0829847, -0.007197569, -0.02778864, 0.9961373), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 26,current eyeGaze_left: Position (-0.07625237, 1.076475, 0.1289349), Orientation(0.0829847, -0.007197569, -0.02778864, 0.9961373), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 40,current eyeGaze_left: Position (-0.0762776, 1.076406, 0.1288989), Orientation(0.08243378, -0.006529806, -0.02774698, 0.9961889), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 53,current eyeGaze_left: Position (-0.0762776, 1.076406, 0.1288989), Orientation(0.08243378, -0.006529806, -0.02774698, 0.9961889), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 69,current eyeGaze_left: Position (-0.0762563, 1.07644, 0.1288224), Orientation(0.08253597, -0.006627683, -0.02788317, 0.9961759), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 82,current eyeGaze_left: Position (-0.0762563, 1.07644, 0.1288224), Orientation(0.08253597, -0.006627683, -0.02788317, 0.9961759), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 96,current eyeGaze_left: Position (-0.0762563, 1.07644, 0.1288224), Orientation(0.08253597, -0.006627683, -0.02788317, 0.9961759), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 110,current eyeGaze_left: Position (-0.07615203, 1.076555, 0.1286649), Orientation(0.0814747, -0.006727675, -0.02788861, 0.9962623), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 123,current eyeGaze_left: Position (-0.07615203, 1.076555, 0.1286649), Orientation(0.0814747, -0.006727675, -0.02788861, 0.9962623), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 138,current eyeGaze_left: Position (-0.07615203, 1.076555, 0.1286649), Orientation(0.0814747, -0.006727675, -0.02788861, 0.9962623), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 151,current eyeGaze_left: Position (-0.07613134, 1.076558, 0.1285847), Orientation(0.08245001, -0.006093261, -0.02772713, 0.996191), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 166,current eyeGaze_left: Position (-0.07613134, 1.076558, 0.1285847), Orientation(0.08245001, -0.006093261, -0.02772713, 0.996191), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 179,current eyeGaze_left: Position (-0.07615383, 1.076542, 0.1285107), Orientation(0.08121029, -0.006168821, -0.02782998, 0.9962893), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 193,current eyeGaze_left: Position (-0.07615383, 1.076542, 0.1285107), Orientation(0.08121029, -0.006168821, -0.02782998, 0.9962893), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 207,current eyeGaze_left: Position (-0.07620431, 1.076438, 0.1284478), Orientation(0.07985353, -0.005979863, -0.02788199, 0.9963987), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 221,current eyeGaze_left: Position (-0.07620431, 1.076438, 0.1284478), Orientation(0.07985353, -0.005979863, -0.02788199, 0.9963987), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 236,current eyeGaze_left: Position (-0.07626535, 1.076383, 0.1283894), Orientation(0.07956108, -0.005838234, -0.02792363, 0.9964219), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 248,current eyeGaze_left: Position (-0.07626535, 1.076383, 0.1283894), Orientation(0.07956108, -0.005838234, -0.02792363, 0.9964219), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 263,current eyeGaze_left: Position (-0.07626535, 1.076383, 0.1283894), Orientation(0.07956108, -0.005838234, -0.02792363, 0.9964219), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 277,current eyeGaze_left: Position (-0.07632604, 1.076327, 0.1283337), Orientation(0.08192949, -0.008367896, -0.02803319, 0.9962087), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 290,current eyeGaze_left: Position (-0.07632604, 1.076327, 0.1283337), Orientation(0.08192949, -0.008367896, -0.02803319, 0.9962087), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 305,current eyeGaze_left: Position (-0.07635941, 1.076315, 0.1282304), Orientation(0.08174556, -0.008302217, -0.02792336, 0.9962274), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 318,current eyeGaze_left: Position (-0.07635941, 1.076315, 0.1282304), Orientation(0.08174556, -0.008302217, -0.02792336, 0.9962274), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 332,current eyeGaze_left: Position (-0.07635941, 1.076315, 0.1282304), Orientation(0.08174556, -0.008302217, -0.02792336, 0.9962274), Confidence: 0.5

Timestamp: 11/24/2024 7:30:58 PM, Millisecond: 346,current eyeGaze_left: Position (-0.07643193, 1.076293, 0.1282132), Orientation(0.08327229, -0.009138203, -0.02785275, 0.9960957), Confidence: 0.5

