Timestamp: 10/27/2024 3:54:08 PM, Millisecond: 717,current eyeGaze_left: Position (0.02490624, 1.158088, 0.1092841), Orientation(0.08471546, -0.01590952, -0.03901512, 0.995514), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 81,current eyeGaze_left: Position (0.01175036, 1.15977, 0.1080696), Orientation(0.07792178, 0.01086434, -0.02559946, 0.9965715), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 92,current eyeGaze_left: Position (0.01175036, 1.15977, 0.1080696), Orientation(0.07792178, 0.01086434, -0.02559946, 0.9965715), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 113,current eyeGaze_left: Position (0.01153623, 1.159982, 0.1080859), Orientation(0.08056569, 0.009014994, -0.02556227, 0.9963806), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 131,current eyeGaze_left: Position (0.01147727, 1.160351, 0.1081066), Orientation(0.08332296, 0.009164387, -0.0256444, 0.9961506), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 151,current eyeGaze_left: Position (0.01147727, 1.160351, 0.1081066), Orientation(0.08332296, 0.009164387, -0.0256444, 0.9961506), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 169,current eyeGaze_left: Position (0.01159295, 1.160914, 0.1081298), Orientation(0.08675087, 0.006557389, -0.02665075, 0.9958521), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 185,current eyeGaze_left: Position (0.01159295, 1.160914, 0.1081298), Orientation(0.08675087, 0.006557389, -0.02665075, 0.9958521), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 202,current eyeGaze_left: Position (0.01192966, 1.161588, 0.1082363), Orientation(0.08614662, 0.009074168, -0.0274969, 0.9958616), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 217,current eyeGaze_left: Position (0.01192966, 1.161588, 0.1082363), Orientation(0.08614662, 0.009074168, -0.0274969, 0.9958616), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 234,current eyeGaze_left: Position (0.01235984, 1.16229, 0.1083027), Orientation(0.08739092, 0.00677971, -0.02928852, 0.9957204), Confidence: 0.5

Timestamp: 10/27/2024 3:54:09 PM, Millisecond: 248,current eyeGaze_left: Position (0.01235984, 1.16229, 0.1083027), Orientation(0.08739092, 0.00677971, -0.02928852, 0.9957204), Confidence: 0.5

