
Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 363,current eyeGaze_left: Position (-0.04284838, 1.135178, 0.1492374), Orientation(0.04003683, -0.04968153, -0.002380463, 0.9979596), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 377,current eyeGaze_left: Position (-0.04283809, 1.135244, 0.1493127), Orientation(0.0400436, -0.04990337, -0.002405636, 0.9979482), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 391,current eyeGaze_left: Position (-0.04283809, 1.135244, 0.1493127), Orientation(0.0400436, -0.04990337, -0.002405636, 0.9979482), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 405,current eyeGaze_left: Position (-0.04285221, 1.135289, 0.1493365), Orientation(0.04015052, -0.05000021, -0.002343245, 0.9979392), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 419,current eyeGaze_left: Position (-0.04285221, 1.135289, 0.1493365), Orientation(0.04015052, -0.05000021, -0.002343245, 0.9979392), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 433,current eyeGaze_left: Position (-0.04290759, 1.135314, 0.14937), Orientation(0.04032147, -0.04618895, -0.001750971, 0.9981172), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 447,current eyeGaze_left: Position (-0.04290759, 1.135314, 0.14937), Orientation(0.04032147, -0.04618895, -0.001750971, 0.9981172), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 461,current eyeGaze_left: Position (-0.04290759, 1.135314, 0.14937), Orientation(0.04032147, -0.04618895, -0.001750971, 0.9981172), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 475,current eyeGaze_left: Position (-0.04301136, 1.135308, 0.1494175), Orientation(0.04077909, -0.04613948, -0.001596067, 0.9981011), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 488,current eyeGaze_left: Position (-0.04301136, 1.135308, 0.1494175), Orientation(0.04077909, -0.04613948, -0.001596067, 0.9981011), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 503,current eyeGaze_left: Position (-0.04309123, 1.13529, 0.1494715), Orientation(0.04177109, -0.04595301, -0.001474167, 0.998069), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 517,current eyeGaze_left: Position (-0.04309123, 1.13529, 0.1494715), Orientation(0.04177109, -0.04595301, -0.001474167, 0.998069), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 530,current eyeGaze_left: Position (-0.04316207, 1.135274, 0.1495533), Orientation(0.04081365, -0.04638661, -0.001439995, 0.9980884), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 544,current eyeGaze_left: Position (-0.04316207, 1.135274, 0.1495533), Orientation(0.04081365, -0.04638661, -0.001439995, 0.9980884), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 558,current eyeGaze_left: Position (-0.04316207, 1.135274, 0.1495533), Orientation(0.04081365, -0.04638661, -0.001439995, 0.9980884), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 572,current eyeGaze_left: Position (-0.04321013, 1.135272, 0.1496644), Orientation(0.04174446, -0.0469252, -0.00148222, 0.9980248), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 585,current eyeGaze_left: Position (-0.04321013, 1.135272, 0.1496644), Orientation(0.04174446, -0.0469252, -0.00148222, 0.9980248), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 600,current eyeGaze_left: Position (-0.04321915, 1.135283, 0.1497292), Orientation(0.03994158, -0.04809932, -0.00152208, 0.9980425), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 614,current eyeGaze_left: Position (-0.04321915, 1.135283, 0.1497292), Orientation(0.03994158, -0.04809932, -0.00152208, 0.9980425), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 628,current eyeGaze_left: Position (-0.04321915, 1.135283, 0.1497292), Orientation(0.03994158, -0.04809932, -0.00152208, 0.9980425), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 642,current eyeGaze_left: Position (-0.04320715, 1.135314, 0.149785), Orientation(0.04073053, -0.04820742, -0.001506972, 0.9980054), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 656,current eyeGaze_left: Position (-0.04320715, 1.135314, 0.149785), Orientation(0.04073053, -0.04820742, -0.001506972, 0.9980054), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 670,current eyeGaze_left: Position (-0.04319284, 1.135363, 0.1498262), Orientation(0.04094245, -0.04555193, -0.001170006, 0.998122), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 684,current eyeGaze_left: Position (-0.04319284, 1.135363, 0.1498262), Orientation(0.04094245, -0.04555193, -0.001170006, 0.998122), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 698,current eyeGaze_left: Position (-0.04314362, 1.135414, 0.1498839), Orientation(0.04137663, -0.04472746, -0.001082908, 0.9981413), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 712,current eyeGaze_left: Position (-0.04314362, 1.135414, 0.1498839), Orientation(0.04137663, -0.04472746, -0.001082908, 0.9981413), Confidence: 0.5

Timestamp: 11/2/2024 6:58:02 PM, Millisecond: 726,current eyeGaze_left: Position (-0.04314362, 1.135414, 0.1498839), Orientation(0.04137663, -0.04472746, -0.001082908, 0.9981413), Confidence: 0.5

