Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 643,current eyeGaze_left: Position (-0.1513517, 1.084672, 0.2258561), Orientation(0.03530064, -0.08557101, -0.008080918, 0.9956737), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 658,current eyeGaze_left: Position (-0.1512816, 1.084712, 0.2258819), Orientation(0.03535512, -0.08567159, -0.008163926, 0.9956622), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 671,current eyeGaze_left: Position (-0.1512816, 1.084712, 0.2258819), Orientation(0.03535512, -0.08567159, -0.008163926, 0.9956622), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 686,current eyeGaze_left: Position (-0.1512816, 1.084712, 0.2258819), Orientation(0.03535512, -0.08567159, -0.008163926, 0.9956622), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 699,current eyeGaze_left: Position (-0.1511867, 1.084759, 0.2259101), Orientation(0.02974066, -0.08676609, -0.008421801, 0.9957491), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 713,current eyeGaze_left: Position (-0.1511867, 1.084759, 0.2259101), Orientation(0.02974066, -0.08676609, -0.008421801, 0.9957491), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 727,current eyeGaze_left: Position (-0.1511137, 1.084779, 0.2259321), Orientation(0.02979217, -0.08590663, -0.008530993, 0.9958212), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 741,current eyeGaze_left: Position (-0.1511137, 1.084779, 0.2259321), Orientation(0.02979217, -0.08590663, -0.008530993, 0.9958212), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 756,current eyeGaze_left: Position (-0.1510495, 1.084783, 0.2259525), Orientation(0.02957765, -0.08489192, -0.008649247, 0.9959136), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 769,current eyeGaze_left: Position (-0.1510495, 1.084783, 0.2259525), Orientation(0.02957765, -0.08489192, -0.008649247, 0.9959136), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 784,current eyeGaze_left: Position (-0.1510495, 1.084783, 0.2259525), Orientation(0.02957765, -0.08489192, -0.008649247, 0.9959136), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 797,current eyeGaze_left: Position (-0.150984, 1.084781, 0.2259599), Orientation(0.03096457, -0.08477142, -0.008796627, 0.9958804), Confidence: 0.5

Timestamp: 10/17/2024 7:16:53 PM, Millisecond: 811,current eyeGaze_left: Position (-0.150984, 1.084781, 0.2259599), Orientation(0.03096457, -0.08477142, -0.008796627, 0.9958804), Confidence: 0.5

