Timestamp: 11/2/2024 6:23:24 PM, Millisecond: 327,current eyeGaze_left: Position (-0.0250788, 1.098659, 0.03282966), Orientation(0.0423534, 0.0008917301, -0.03052471, 0.9986359), Confidence: 0.5
Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 311,current eyeGaze_left: Position (-0.01986834, 1.115387, 0.0516824), Orientation(0.116337, -0.006261464, -0.05248738, 0.9918023), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 325,current eyeGaze_left: Position (-0.01957982, 1.113978, 0.0505317), Orientation(0.08485544, -0.03835291, -0.05664847, 0.9940422), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 338,current eyeGaze_left: Position (-0.01957982, 1.113978, 0.0505317), Orientation(0.08485544, -0.03835291, -0.05664847, 0.9940422), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 353,current eyeGaze_left: Position (-0.01922961, 1.112416, 0.04944345), Orientation(0.07556053, -0.04024708, -0.05504327, 0.9948071), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 366,current eyeGaze_left: Position (-0.01922961, 1.112416, 0.04944345), Orientation(0.07556053, -0.04024708, -0.05504327, 0.9948071), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 380,current eyeGaze_left: Position (-0.01922961, 1.112416, 0.04944345), Orientation(0.07556053, -0.04024708, -0.05504327, 0.9948071), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 394,current eyeGaze_left: Position (-0.01882774, 1.110995, 0.04830125), Orientation(0.07429122, -0.03933112, -0.05317, 0.9950412), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 408,current eyeGaze_left: Position (-0.01882774, 1.110995, 0.04830125), Orientation(0.07429122, -0.03933112, -0.05317, 0.9950412), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 423,current eyeGaze_left: Position (-0.01854741, 1.109816, 0.04708554), Orientation(0.07693527, -0.03727935, -0.05229224, 0.9949657), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 435,current eyeGaze_left: Position (-0.01854741, 1.109816, 0.04708554), Orientation(0.07693527, -0.03727935, -0.05229224, 0.9949657), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 450,current eyeGaze_left: Position (-0.01854741, 1.109816, 0.04708554), Orientation(0.07693527, -0.03727935, -0.05229224, 0.9949657), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 463,current eyeGaze_left: Position (-0.01841246, 1.108754, 0.04591244), Orientation(0.07865142, -0.03792166, -0.05270107, 0.9947858), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 477,current eyeGaze_left: Position (-0.01841246, 1.108754, 0.04591244), Orientation(0.07865142, -0.03792166, -0.05270107, 0.9947858), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 491,current eyeGaze_left: Position (-0.01834539, 1.107747, 0.04482539), Orientation(0.07900192, -0.03801218, -0.0532262, 0.9947266), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 505,current eyeGaze_left: Position (-0.01834539, 1.107747, 0.04482539), Orientation(0.07900192, -0.03801218, -0.0532262, 0.9947266), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 520,current eyeGaze_left: Position (-0.01835147, 1.106868, 0.04381128), Orientation(0.07450965, -0.03887771, -0.05434975, 0.994979), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 533,current eyeGaze_left: Position (-0.01835147, 1.106868, 0.04381128), Orientation(0.07450965, -0.03887771, -0.05434975, 0.994979), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 548,current eyeGaze_left: Position (-0.01835147, 1.106868, 0.04381128), Orientation(0.07450965, -0.03887771, -0.05434975, 0.994979), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 562,current eyeGaze_left: Position (-0.01839251, 1.106257, 0.04283062), Orientation(0.07684419, -0.04052776, -0.05483734, 0.9947087), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 575,current eyeGaze_left: Position (-0.01839251, 1.106257, 0.04283062), Orientation(0.07684419, -0.04052776, -0.05483734, 0.9947087), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 590,current eyeGaze_left: Position (-0.0184495, 1.106124, 0.04188336), Orientation(0.08174372, -0.04257011, -0.0547295, 0.9942387), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 603,current eyeGaze_left: Position (-0.0184495, 1.106124, 0.04188336), Orientation(0.08174372, -0.04257011, -0.0547295, 0.9942387), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 618,current eyeGaze_left: Position (-0.0184495, 1.106124, 0.04188336), Orientation(0.08174372, -0.04257011, -0.0547295, 0.9942387), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 631,current eyeGaze_left: Position (-0.01860435, 1.106286, 0.04112253), Orientation(0.08189713, -0.04284964, -0.05462869, 0.9942196), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 646,current eyeGaze_left: Position (-0.01860435, 1.106286, 0.04112253), Orientation(0.08189713, -0.04284964, -0.05462869, 0.9942196), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 660,current eyeGaze_left: Position (-0.0188173, 1.106538, 0.04072268), Orientation(0.08136582, -0.04262509, -0.05419987, 0.9942964), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 673,current eyeGaze_left: Position (-0.0188173, 1.106538, 0.04072268), Orientation(0.08136582, -0.04262509, -0.05419987, 0.9942964), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 688,current eyeGaze_left: Position (-0.01903154, 1.107028, 0.0405446), Orientation(0.08285281, -0.04376302, -0.05402561, 0.9941335), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 702,current eyeGaze_left: Position (-0.01903154, 1.107028, 0.0405446), Orientation(0.08285281, -0.04376302, -0.05402561, 0.9941335), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 717,current eyeGaze_left: Position (-0.01903154, 1.107028, 0.0405446), Orientation(0.08285281, -0.04376302, -0.05402561, 0.9941335), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 730,current eyeGaze_left: Position (-0.01925828, 1.107632, 0.04056803), Orientation(0.08489038, -0.04441593, -0.05391928, 0.9939384), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 744,current eyeGaze_left: Position (-0.01925828, 1.107632, 0.04056803), Orientation(0.08489038, -0.04441593, -0.05391928, 0.9939384), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 772,current eyeGaze_left: Position (-0.0195225, 1.108117, 0.04076221), Orientation(0.08336239, -0.04607009, -0.05389905, 0.9939935), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 784,current eyeGaze_left: Position (-0.0195225, 1.108117, 0.04076221), Orientation(0.08336239, -0.04607009, -0.05389905, 0.9939935), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 797,current eyeGaze_left: Position (-0.01978296, 1.108463, 0.04107678), Orientation(0.08483683, -0.04585758, -0.0537695, 0.9938857), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 812,current eyeGaze_left: Position (-0.01978296, 1.108463, 0.04107678), Orientation(0.08483683, -0.04585758, -0.0537695, 0.9938857), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 827,current eyeGaze_left: Position (-0.0200366, 1.108669, 0.04144478), Orientation(0.0842571, -0.04607526, -0.0535834, 0.993935), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 840,current eyeGaze_left: Position (-0.0200366, 1.108669, 0.04144478), Orientation(0.0842571, -0.04607526, -0.0535834, 0.993935), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 855,current eyeGaze_left: Position (-0.0203725, 1.108819, 0.04177773), Orientation(0.08479389, -0.04786675, -0.05439211, 0.9937606), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 868,current eyeGaze_left: Position (-0.0203725, 1.108819, 0.04177773), Orientation(0.08479389, -0.04786675, -0.05439211, 0.9937606), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 883,current eyeGaze_left: Position (-0.0203725, 1.108819, 0.04177773), Orientation(0.08479389, -0.04786675, -0.05439211, 0.9937606), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 896,current eyeGaze_left: Position (-0.02076703, 1.108879, 0.04193814), Orientation(0.08555694, -0.04817668, -0.05546197, 0.9936212), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 910,current eyeGaze_left: Position (-0.02076703, 1.108879, 0.04193814), Orientation(0.08555694, -0.04817668, -0.05546197, 0.9936212), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 925,current eyeGaze_left: Position (-0.02123974, 1.108802, 0.04190376), Orientation(0.08608955, -0.04854501, -0.05635135, 0.9935072), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 938,current eyeGaze_left: Position (-0.02123974, 1.108802, 0.04190376), Orientation(0.08608955, -0.04854501, -0.05635135, 0.9935072), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 953,current eyeGaze_left: Position (-0.02123974, 1.108802, 0.04190376), Orientation(0.08608955, -0.04854501, -0.05635135, 0.9935072), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 966,current eyeGaze_left: Position (-0.02185783, 1.108748, 0.04160724), Orientation(0.08580801, -0.04972059, -0.05738494, 0.9934143), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 981,current eyeGaze_left: Position (-0.02185783, 1.108748, 0.04160724), Orientation(0.08580801, -0.04972059, -0.05738494, 0.9934143), Confidence: 0.5

Timestamp: 11/2/2024 6:23:25 PM, Millisecond: 994,current eyeGaze_left: Position (-0.02251454, 1.108902, 0.04108434), Orientation(0.08780225, -0.0519658, -0.05822676, 0.993076), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 8,current eyeGaze_left: Position (-0.02251454, 1.108902, 0.04108434), Orientation(0.08780225, -0.0519658, -0.05822676, 0.993076), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 23,current eyeGaze_left: Position (-0.02307835, 1.109113, 0.04044322), Orientation(0.08922628, -0.05472174, -0.05857149, 0.9927808), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 36,current eyeGaze_left: Position (-0.02307835, 1.109113, 0.04044322), Orientation(0.08922628, -0.05472174, -0.05857149, 0.9927808), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 51,current eyeGaze_left: Position (-0.02307835, 1.109113, 0.04044322), Orientation(0.08922628, -0.05472174, -0.05857149, 0.9927808), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 64,current eyeGaze_left: Position (-0.02341199, 1.109322, 0.0397033), Orientation(0.09083983, -0.05603752, -0.05849684, 0.9925655), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 78,current eyeGaze_left: Position (-0.02341199, 1.109322, 0.0397033), Orientation(0.09083983, -0.05603752, -0.05849684, 0.9925655), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 92,current eyeGaze_left: Position (-0.02339483, 1.109463, 0.03884929), Orientation(0.08905032, -0.05654725, -0.05798111, 0.9927291), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 106,current eyeGaze_left: Position (-0.02339483, 1.109463, 0.03884929), Orientation(0.08905032, -0.05654725, -0.05798111, 0.9927291), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 120,current eyeGaze_left: Position (-0.02301366, 1.1094, 0.03793344), Orientation(0.08927487, -0.05751121, -0.05673715, 0.9927253), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 133,current eyeGaze_left: Position (-0.02301366, 1.1094, 0.03793344), Orientation(0.08927487, -0.05751121, -0.05673715, 0.9927253), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 149,current eyeGaze_left: Position (-0.02301366, 1.1094, 0.03793344), Orientation(0.08927487, -0.05751121, -0.05673715, 0.9927253), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 162,current eyeGaze_left: Position (-0.02238221, 1.109188, 0.03698639), Orientation(0.0887076, -0.05622892, -0.05577061, 0.9929043), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 175,current eyeGaze_left: Position (-0.02238221, 1.109188, 0.03698639), Orientation(0.0887076, -0.05622892, -0.05577061, 0.9929043), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 190,current eyeGaze_left: Position (-0.02153921, 1.108826, 0.03609662), Orientation(0.08614117, -0.05751261, -0.05623967, 0.9930303), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 203,current eyeGaze_left: Position (-0.02153921, 1.108826, 0.03609662), Orientation(0.08614117, -0.05751261, -0.05623967, 0.9930303), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 218,current eyeGaze_left: Position (-0.02047442, 1.108256, 0.03532067), Orientation(0.08418993, -0.05682052, -0.05679526, 0.9932059), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 231,current eyeGaze_left: Position (-0.02047442, 1.108256, 0.03532067), Orientation(0.08418993, -0.05682052, -0.05679526, 0.9932059), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 246,current eyeGaze_left: Position (-0.02047442, 1.108256, 0.03532067), Orientation(0.08418993, -0.05682052, -0.05679526, 0.9932059), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 260,current eyeGaze_left: Position (-0.01928543, 1.107754, 0.03458096), Orientation(0.08723459, -0.05870648, -0.05800727, 0.9927633), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 273,current eyeGaze_left: Position (-0.01928543, 1.107754, 0.03458096), Orientation(0.08723459, -0.05870648, -0.05800727, 0.9927633), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 288,current eyeGaze_left: Position (-0.0181394, 1.107481, 0.03391819), Orientation(0.08632565, -0.05743413, -0.05955458, 0.9928256), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 301,current eyeGaze_left: Position (-0.0181394, 1.107481, 0.03391819), Orientation(0.08632565, -0.05743413, -0.05955458, 0.9928256), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 316,current eyeGaze_left: Position (-0.0181394, 1.107481, 0.03391819), Orientation(0.08632565, -0.05743413, -0.05955458, 0.9928256), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 329,current eyeGaze_left: Position (-0.01703381, 1.10735, 0.03331763), Orientation(0.0862401, -0.0575593, -0.06075749, 0.9927529), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 343,current eyeGaze_left: Position (-0.01703381, 1.10735, 0.03331763), Orientation(0.0862401, -0.0575593, -0.06075749, 0.9927529), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 359,current eyeGaze_left: Position (-0.01605633, 1.107336, 0.03274176), Orientation(0.08601512, -0.05723662, -0.06236067, 0.9926915), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 369,current eyeGaze_left: Position (-0.01605633, 1.107336, 0.03274176), Orientation(0.08601512, -0.05723662, -0.06236067, 0.9926915), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 384,current eyeGaze_left: Position (-0.01524374, 1.107418, 0.0321974), Orientation(0.08744565, -0.05717738, -0.0642933, 0.9924467), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 398,current eyeGaze_left: Position (-0.01524374, 1.107418, 0.0321974), Orientation(0.08744565, -0.05717738, -0.0642933, 0.9924467), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 412,current eyeGaze_left: Position (-0.01524374, 1.107418, 0.0321974), Orientation(0.08744565, -0.05717738, -0.0642933, 0.9924467), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 426,current eyeGaze_left: Position (-0.01454348, 1.107558, 0.03161191), Orientation(0.08785313, -0.05666346, -0.06569384, 0.9923485), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 440,current eyeGaze_left: Position (-0.01454348, 1.107558, 0.03161191), Orientation(0.08785313, -0.05666346, -0.06569384, 0.9923485), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 454,current eyeGaze_left: Position (-0.01402292, 1.107713, 0.03100165), Orientation(0.08887633, -0.05273117, -0.06626582, 0.9924361), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 467,current eyeGaze_left: Position (-0.01402292, 1.107713, 0.03100165), Orientation(0.08887633, -0.05273117, -0.06626582, 0.9924361), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 482,current eyeGaze_left: Position (-0.01402292, 1.107713, 0.03100165), Orientation(0.08887633, -0.05273117, -0.06626582, 0.9924361), Confidence: 0.5

Timestamp: 11/2/2024 6:23:26 PM, Millisecond: 496,current eyeGaze_left: Position (-0.01381549, 1.107817, 0.03051742), Orientation(0.08970214, -0.0534972, -0.06759239, 0.9922313), Confidence: 0.5

