Timestamp: 10/17/2024 5:34:18 PM, Millisecond: 791,current eyeGaze_left: Position (-0.05070924, 1.109913, 0.05963974), Orientation(0.0236745, -0.007213716, -0.03251042, 0.9991649), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 153,current eyeGaze_left: Position (-0.04475211, 1.125864, 0.06715741), Orientation(0.1884542, -0.1015303, -0.03832779, 0.9760674), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 159,current eyeGaze_left: Position (-0.04475211, 1.125864, 0.06715741), Orientation(0.1884542, -0.1015303, -0.03832779, 0.9760674), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 170,current eyeGaze_left: Position (-0.04475211, 1.125864, 0.06715741), Orientation(0.1884542, -0.1015303, -0.03832779, 0.9760674), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 186,current eyeGaze_left: Position (-0.04428239, 1.126904, 0.06824844), Orientation(0.1844693, -0.1015326, -0.03986223, 0.9767668), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 208,current eyeGaze_left: Position (-0.04428239, 1.126904, 0.06824844), Orientation(0.1844693, -0.1015326, -0.03986223, 0.9767668), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 222,current eyeGaze_left: Position (-0.04401287, 1.127621, 0.0693341), Orientation(0.1834542, -0.1015501, -0.04095766, 0.9769108), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 240,current eyeGaze_left: Position (-0.04401287, 1.127621, 0.0693341), Orientation(0.1834542, -0.1015501, -0.04095766, 0.9769108), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 257,current eyeGaze_left: Position (-0.04397441, 1.128072, 0.07037023), Orientation(0.1769139, -0.09998532, -0.04169424, 0.9782463), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 274,current eyeGaze_left: Position (-0.04397441, 1.128072, 0.07037023), Orientation(0.1769139, -0.09998532, -0.04169424, 0.9782463), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 289,current eyeGaze_left: Position (-0.04411988, 1.128277, 0.07127451), Orientation(0.1297466, -0.02611363, -0.03365232, 0.9906318), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 306,current eyeGaze_left: Position (-0.04411988, 1.128277, 0.07127451), Orientation(0.1297466, -0.02611363, -0.03365232, 0.9906318), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 320,current eyeGaze_left: Position (-0.04445462, 1.128361, 0.07209169), Orientation(0.1284472, -0.02191902, -0.03428455, 0.9908811), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 336,current eyeGaze_left: Position (-0.04445462, 1.128361, 0.07209169), Orientation(0.1284472, -0.02191902, -0.03428455, 0.9908811), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 351,current eyeGaze_left: Position (-0.04495053, 1.128536, 0.07284974), Orientation(0.129186, -0.01771228, -0.03499928, 0.9908443), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 366,current eyeGaze_left: Position (-0.04495053, 1.128536, 0.07284974), Orientation(0.129186, -0.01771228, -0.03499928, 0.9908443), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 381,current eyeGaze_left: Position (-0.04554322, 1.12872, 0.07349978), Orientation(0.1285048, -0.01668817, -0.036129, 0.99091), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 396,current eyeGaze_left: Position (-0.04554322, 1.12872, 0.07349978), Orientation(0.1285048, -0.01668817, -0.036129, 0.99091), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 410,current eyeGaze_left: Position (-0.04608432, 1.128877, 0.0740149), Orientation(0.1294025, -0.01544881, -0.03697827, 0.990782), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 424,current eyeGaze_left: Position (-0.04608432, 1.128877, 0.0740149), Orientation(0.1294025, -0.01544881, -0.03697827, 0.990782), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 439,current eyeGaze_left: Position (-0.04608432, 1.128877, 0.0740149), Orientation(0.1294025, -0.01544881, -0.03697827, 0.990782), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 453,current eyeGaze_left: Position (-0.04643038, 1.129021, 0.07435049), Orientation(0.1261541, -0.02081201, -0.03860098, 0.9910408), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 467,current eyeGaze_left: Position (-0.04643038, 1.129021, 0.07435049), Orientation(0.1261541, -0.02081201, -0.03860098, 0.9910408), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 482,current eyeGaze_left: Position (-0.04650646, 1.129112, 0.07444111), Orientation(0.1260932, -0.02063204, -0.03889989, 0.9910408), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 497,current eyeGaze_left: Position (-0.04650646, 1.129112, 0.07444111), Orientation(0.1260932, -0.02063204, -0.03889989, 0.9910408), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 510,current eyeGaze_left: Position (-0.04631188, 1.129051, 0.07437322), Orientation(0.1254296, -0.02201142, -0.03941641, 0.9910748), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 524,current eyeGaze_left: Position (-0.04631188, 1.129051, 0.07437322), Orientation(0.1254296, -0.02201142, -0.03941641, 0.9910748), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 539,current eyeGaze_left: Position (-0.04631188, 1.129051, 0.07437322), Orientation(0.1254296, -0.02201142, -0.03941641, 0.9910748), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 552,current eyeGaze_left: Position (-0.04591182, 1.128846, 0.07420439), Orientation(0.1238087, -0.02380595, -0.03981401, 0.9912212), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 567,current eyeGaze_left: Position (-0.04591182, 1.128846, 0.07420439), Orientation(0.1238087, -0.02380595, -0.03981401, 0.9912212), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 581,current eyeGaze_left: Position (-0.04538225, 1.128762, 0.07389113), Orientation(0.1250705, -0.02309122, -0.03933796, 0.9910987), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 594,current eyeGaze_left: Position (-0.04538225, 1.128762, 0.07389113), Orientation(0.1250705, -0.02309122, -0.03933796, 0.9910987), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 613,current eyeGaze_left: Position (-0.04488599, 1.12873, 0.07354792), Orientation(0.1251787, -0.02534826, -0.03953812, 0.9910219), Confidence: 0.5

Timestamp: 10/17/2024 5:34:19 PM, Millisecond: 634,current eyeGaze_left: Position (-0.04488599, 1.12873, 0.07354792), Orientation(0.1251787, -0.02534826, -0.03953812, 0.9910219), Confidence: 0.5

