Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 325,current eyeGaze_left: Position (0.02133616, 1.06894, 0.08186048), Orientation(0.05322476, -0.03598811, -0.04416629, 0.996956), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 339,current eyeGaze_left: Position (0.02122432, 1.068972, 0.08198192), Orientation(0.05774228, -0.03184833, -0.04352695, 0.9968736), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 353,current eyeGaze_left: Position (0.02122432, 1.068972, 0.08198192), Orientation(0.05774228, -0.03184833, -0.04352695, 0.9968736), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 367,current eyeGaze_left: Position (0.02121871, 1.069, 0.08210142), Orientation(0.05554075, -0.03067959, -0.04337049, 0.9970422), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 380,current eyeGaze_left: Position (0.02121871, 1.069, 0.08210142), Orientation(0.05554075, -0.03067959, -0.04337049, 0.9970422), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 396,current eyeGaze_left: Position (0.02122588, 1.069035, 0.08220221), Orientation(0.05806353, -0.0307986, -0.04321779, 0.9969014), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 409,current eyeGaze_left: Position (0.02122588, 1.069035, 0.08220221), Orientation(0.05806353, -0.0307986, -0.04321779, 0.9969014), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 423,current eyeGaze_left: Position (0.02122588, 1.069035, 0.08220221), Orientation(0.05806353, -0.0307986, -0.04321779, 0.9969014), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 437,current eyeGaze_left: Position (0.0212176, 1.069044, 0.08225613), Orientation(0.05733055, -0.03111178, -0.04325402, 0.9969325), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 451,current eyeGaze_left: Position (0.0212176, 1.069044, 0.08225613), Orientation(0.05733055, -0.03111178, -0.04325402, 0.9969325), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 465,current eyeGaze_left: Position (0.02122078, 1.069067, 0.08233209), Orientation(0.05754165, -0.02930563, -0.0431232, 0.9969807), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 478,current eyeGaze_left: Position (0.02122078, 1.069067, 0.08233209), Orientation(0.05754165, -0.02930563, -0.0431232, 0.9969807), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 493,current eyeGaze_left: Position (0.02116906, 1.06906, 0.08237387), Orientation(0.05762286, -0.03160835, -0.04335515, 0.9968957), Confidence: 0.5

Timestamp: 11/24/2024 5:30:19 PM, Millisecond: 507,current eyeGaze_left: Position (0.02116906, 1.06906, 0.08237387), Orientation(0.05762286, -0.03160835, -0.04335515, 0.9968957), Confidence: 0.5

