Timestamp: 10/17/2024 7:12:31 PM, Millisecond: 678,current eyeGaze_left: Position (-0.1486355, 1.100496, 0.227805), Orientation(0.04441782, 0.03912772, -0.01807879, 0.9980827), Confidence: 0.5
Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 723,current eyeGaze_left: Position (-0.148279, 1.099762, 0.2253321), Orientation(0.04931918, 0.04543948, -0.0179317, 0.9975878), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 735,current eyeGaze_left: Position (-0.1483048, 1.099733, 0.2253573), Orientation(0.04930942, 0.04768302, -0.01759714, 0.9974895), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 748,current eyeGaze_left: Position (-0.1483048, 1.099733, 0.2253573), Orientation(0.04930942, 0.04768302, -0.01759714, 0.9974895), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 763,current eyeGaze_left: Position (-0.1483617, 1.099725, 0.2254035), Orientation(0.05156465, 0.04777499, -0.01748218, 0.9973731), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 776,current eyeGaze_left: Position (-0.1483617, 1.099725, 0.2254035), Orientation(0.05156465, 0.04777499, -0.01748218, 0.9973731), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 791,current eyeGaze_left: Position (-0.1483617, 1.099725, 0.2254035), Orientation(0.05156465, 0.04777499, -0.01748218, 0.9973731), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 804,current eyeGaze_left: Position (-0.1483739, 1.099759, 0.2254773), Orientation(0.05168813, 0.04791313, -0.01745766, 0.9973605), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 819,current eyeGaze_left: Position (-0.1483739, 1.099759, 0.2254773), Orientation(0.05168813, 0.04791313, -0.01745766, 0.9973605), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 832,current eyeGaze_left: Position (-0.1484185, 1.099787, 0.2255475), Orientation(0.04783897, 0.04373247, -0.01796536, 0.9977354), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 846,current eyeGaze_left: Position (-0.1484185, 1.099787, 0.2255475), Orientation(0.04783897, 0.04373247, -0.01796536, 0.9977354), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 861,current eyeGaze_left: Position (-0.1484505, 1.099812, 0.2256227), Orientation(0.04775511, 0.04366862, -0.01782912, 0.9977447), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 874,current eyeGaze_left: Position (-0.1484505, 1.099812, 0.2256227), Orientation(0.04775511, 0.04366862, -0.01782912, 0.9977447), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 889,current eyeGaze_left: Position (-0.1484505, 1.099812, 0.2256227), Orientation(0.04775511, 0.04366862, -0.01782912, 0.9977447), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 902,current eyeGaze_left: Position (-0.1484378, 1.099814, 0.2255862), Orientation(0.04829958, 0.04558022, -0.01749868, 0.997639), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 917,current eyeGaze_left: Position (-0.1484378, 1.099814, 0.2255862), Orientation(0.04829958, 0.04558022, -0.01749868, 0.997639), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 930,current eyeGaze_left: Position (-0.1484677, 1.099873, 0.2256558), Orientation(0.05167757, 0.04549356, -0.01733763, 0.9974766), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 943,current eyeGaze_left: Position (-0.1484677, 1.099873, 0.2256558), Orientation(0.05167757, 0.04549356, -0.01733763, 0.9974766), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 959,current eyeGaze_left: Position (-0.1485082, 1.099926, 0.2257312), Orientation(0.05217253, 0.04478138, -0.01728138, 0.9974838), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 972,current eyeGaze_left: Position (-0.1485082, 1.099926, 0.2257312), Orientation(0.05217253, 0.04478138, -0.01728138, 0.9974838), Confidence: 0.5

Timestamp: 10/17/2024 7:12:32 PM, Millisecond: 986,current eyeGaze_left: Position (-0.1485082, 1.099926, 0.2257312), Orientation(0.05217253, 0.04478138, -0.01728138, 0.9974838), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 0,current eyeGaze_left: Position (-0.1484949, 1.099996, 0.2258368), Orientation(0.05325064, 0.04482, -0.01707062, 0.9974287), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 14,current eyeGaze_left: Position (-0.1484949, 1.099996, 0.2258368), Orientation(0.05325064, 0.04482, -0.01707062, 0.9974287), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 28,current eyeGaze_left: Position (-0.1485265, 1.100045, 0.2259076), Orientation(0.0534637, 0.04335859, -0.01737143, 0.9974767), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 41,current eyeGaze_left: Position (-0.1485265, 1.100045, 0.2259076), Orientation(0.0534637, 0.04335859, -0.01737143, 0.9974767), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 56,current eyeGaze_left: Position (-0.1485265, 1.100045, 0.2259076), Orientation(0.0534637, 0.04335859, -0.01737143, 0.9974767), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 69,current eyeGaze_left: Position (-0.148551, 1.100069, 0.2259722), Orientation(0.05307043, 0.04301209, -0.01743249, 0.9975117), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 84,current eyeGaze_left: Position (-0.148551, 1.100069, 0.2259722), Orientation(0.05307043, 0.04301209, -0.01743249, 0.9975117), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 98,current eyeGaze_left: Position (-0.1485765, 1.100067, 0.2259542), Orientation(0.05300797, 0.04177958, -0.01752597, 0.9975659), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 111,current eyeGaze_left: Position (-0.1485765, 1.100067, 0.2259542), Orientation(0.05300797, 0.04177958, -0.01752597, 0.9975659), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 126,current eyeGaze_left: Position (-0.1486013, 1.100044, 0.2259953), Orientation(0.05453948, 0.04167303, -0.01744198, 0.9974891), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 139,current eyeGaze_left: Position (-0.1486013, 1.100044, 0.2259953), Orientation(0.05453948, 0.04167303, -0.01744198, 0.9974891), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 154,current eyeGaze_left: Position (-0.1486013, 1.100044, 0.2259953), Orientation(0.05453948, 0.04167303, -0.01744198, 0.9974891), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 167,current eyeGaze_left: Position (-0.1486362, 1.099982, 0.2260398), Orientation(0.05448836, 0.04350171, -0.0171113, 0.9974197), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 181,current eyeGaze_left: Position (-0.1486362, 1.099982, 0.2260398), Orientation(0.05448836, 0.04350171, -0.0171113, 0.9974197), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 196,current eyeGaze_left: Position (-0.1486672, 1.099954, 0.2260123), Orientation(0.05337907, 0.04344567, -0.01706344, 0.9974829), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 209,current eyeGaze_left: Position (-0.1486672, 1.099954, 0.2260123), Orientation(0.05337907, 0.04344567, -0.01706344, 0.9974829), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 237,current eyeGaze_left: Position (-0.1487062, 1.099927, 0.2260412), Orientation(0.05249542, 0.04349409, -0.0169834, 0.997529), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 249,current eyeGaze_left: Position (-0.1487062, 1.099927, 0.2260412), Orientation(0.05249542, 0.04349409, -0.0169834, 0.997529), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 262,current eyeGaze_left: Position (-0.1487154, 1.099941, 0.2260697), Orientation(0.0505072, 0.04336256, -0.01689259, 0.9976388), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 277,current eyeGaze_left: Position (-0.1487154, 1.099941, 0.2260697), Orientation(0.0505072, 0.04336256, -0.01689259, 0.9976388), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 292,current eyeGaze_left: Position (-0.1486998, 1.099977, 0.2261197), Orientation(0.05075698, 0.04348105, -0.0168575, 0.9976217), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 305,current eyeGaze_left: Position (-0.1486998, 1.099977, 0.2261197), Orientation(0.05075698, 0.04348105, -0.0168575, 0.9976217), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 320,current eyeGaze_left: Position (-0.1486998, 1.099977, 0.2261197), Orientation(0.05075698, 0.04348105, -0.0168575, 0.9976217), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 333,current eyeGaze_left: Position (-0.1486959, 1.100037, 0.2261395), Orientation(0.05099582, 0.04456957, -0.01668545, 0.9975643), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 346,current eyeGaze_left: Position (-0.1486959, 1.100037, 0.2261395), Orientation(0.05099582, 0.04456957, -0.01668545, 0.9975643), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 361,current eyeGaze_left: Position (-0.1486944, 1.100097, 0.226153), Orientation(0.05033546, 0.04507117, -0.01660106, 0.9975768), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 375,current eyeGaze_left: Position (-0.1486944, 1.100097, 0.226153), Orientation(0.05033546, 0.04507117, -0.01660106, 0.9975768), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 389,current eyeGaze_left: Position (-0.1486944, 1.100097, 0.226153), Orientation(0.05033546, 0.04507117, -0.01660106, 0.9975768), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 402,current eyeGaze_left: Position (-0.1487019, 1.100144, 0.2260829), Orientation(0.05057948, 0.04521551, -0.01657552, 0.9975582), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 418,current eyeGaze_left: Position (-0.1487019, 1.100144, 0.2260829), Orientation(0.05057948, 0.04521551, -0.01657552, 0.9975582), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 431,current eyeGaze_left: Position (-0.1486791, 1.100167, 0.2260732), Orientation(0.05032103, 0.04513455, -0.01675311, 0.997572), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 444,current eyeGaze_left: Position (-0.1486791, 1.100167, 0.2260732), Orientation(0.05032103, 0.04513455, -0.01675311, 0.997572), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 459,current eyeGaze_left: Position (-0.1486264, 1.100157, 0.2260643), Orientation(0.05032306, 0.04522649, -0.01693966, 0.9975646), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 472,current eyeGaze_left: Position (-0.1486264, 1.100157, 0.2260643), Orientation(0.05032306, 0.04522649, -0.01693966, 0.9975646), Confidence: 0.5

Timestamp: 10/17/2024 7:12:33 PM, Millisecond: 487,current eyeGaze_left: Position (-0.1486264, 1.100157, 0.2260643), Orientation(0.05032306, 0.04522649, -0.01693966, 0.9975646), Confidence: 0.5

