Timestamp: 11/24/2024 4:36:51 PM, Millisecond: 638,current eyeGaze_left: Position (-0.003356615, 1.107151, 0.125729), Orientation(0.03806724, -0.1879063, -0.01974863, 0.9812503), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 42,current eyeGaze_left: Position (-0.01179385, 1.111429, 0.1280051), Orientation(0.05144906, 0.008725766, -0.01153002, 0.9985709), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 111,current eyeGaze_left: Position (-0.01308316, 1.112722, 0.1289119), Orientation(0.09531205, 0.004260728, -0.01156717, 0.9953711), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 164,current eyeGaze_left: Position (-0.01392655, 1.114152, 0.1298899), Orientation(0.09588641, 0.01179856, -0.01452145, 0.9952164), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 211,current eyeGaze_left: Position (-0.01395913, 1.114763, 0.1302773), Orientation(0.09648944, 0.01109607, -0.0161126, 0.9951417), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 240,current eyeGaze_left: Position (-0.0139985, 1.115527, 0.1305616), Orientation(0.09997863, 0.006877813, -0.01787313, 0.9948053), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 261,current eyeGaze_left: Position (-0.01381236, 1.116145, 0.1308099), Orientation(0.103275, 0.01003032, -0.01893312, 0.994422), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 278,current eyeGaze_left: Position (-0.01381236, 1.116145, 0.1308099), Orientation(0.103275, 0.01003032, -0.01893312, 0.994422), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 294,current eyeGaze_left: Position (-0.0134102, 1.116612, 0.1310036), Orientation(0.09333096, 0.006035482, -0.02087848, 0.9953979), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 309,current eyeGaze_left: Position (-0.0134102, 1.116612, 0.1310036), Orientation(0.09333096, 0.006035482, -0.02087848, 0.9953979), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 324,current eyeGaze_left: Position (-0.0134102, 1.116612, 0.1310036), Orientation(0.09333096, 0.006035482, -0.02087848, 0.9953979), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 339,current eyeGaze_left: Position (-0.01306664, 1.117171, 0.1311742), Orientation(0.09401736, 0.006831039, -0.02173727, 0.9953099), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 354,current eyeGaze_left: Position (-0.01306664, 1.117171, 0.1311742), Orientation(0.09401736, 0.006831039, -0.02173727, 0.9953099), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 368,current eyeGaze_left: Position (-0.01258472, 1.117675, 0.1312899), Orientation(0.0951867, 0.006265708, -0.02274827, 0.9951797), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 382,current eyeGaze_left: Position (-0.01258472, 1.117675, 0.1312899), Orientation(0.0951867, 0.006265708, -0.02274827, 0.9951797), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 398,current eyeGaze_left: Position (-0.01203867, 1.118142, 0.1313689), Orientation(0.09856144, 0.006327372, -0.02371514, 0.9948282), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 411,current eyeGaze_left: Position (-0.01203867, 1.118142, 0.1313689), Orientation(0.09856144, 0.006327372, -0.02371514, 0.9948282), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 427,current eyeGaze_left: Position (-0.01203867, 1.118142, 0.1313689), Orientation(0.09856144, 0.006327372, -0.02371514, 0.9948282), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 440,current eyeGaze_left: Position (-0.01151947, 1.11854, 0.1315841), Orientation(0.1003368, -0.01753202, -0.02772174, 0.9944127), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 455,current eyeGaze_left: Position (-0.01151947, 1.11854, 0.1315841), Orientation(0.1003368, -0.01753202, -0.02772174, 0.9944127), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 468,current eyeGaze_left: Position (-0.01097323, 1.118897, 0.1316968), Orientation(0.101881, -0.02714345, -0.03023579, 0.9939664), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 482,current eyeGaze_left: Position (-0.01097323, 1.118897, 0.1316968), Orientation(0.101881, -0.02714345, -0.03023579, 0.9939664), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 495,current eyeGaze_left: Position (-0.01042107, 1.119108, 0.1317886), Orientation(0.1054972, -0.02734647, -0.03134092, 0.9935493), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 509,current eyeGaze_left: Position (-0.01042107, 1.119108, 0.1317886), Orientation(0.1054972, -0.02734647, -0.03134092, 0.9935493), Confidence: 0.5

Timestamp: 11/24/2024 4:36:52 PM, Millisecond: 524,current eyeGaze_left: Position (-0.01042107, 1.119108, 0.1317886), Orientation(0.1054972, -0.02734647, -0.03134092, 0.9935493), Confidence: 0.5

